powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim,powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,num_train_batches_nn,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled,time_cond1,time_cond2,powermode_nn_50,infer_time_nn_50,bs_nn_50,interleaved_power_nn_50,num_train_batches_nn_50,powermode_random_50,infer_time_random_50,bs_random_50,interleaved_power_random_50,num_train_batches_random_50
4_1344000_726750000_2133000000,3.32585608959198,64.0,23.674,24,6.0,10.0,1.5,60.0,4_1344000_726750000_2133000000,3.32585608959198,64.0,23.674,6.0,1.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0,True,0.1745016326904296,1.2411682993570965,10.47009796142578,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
12_1344000_726750000_2133000000,3.1078399419784546,64.0,24.581,25,6.0,10.0,1.5,60.0,12_1344000_726750000_2133000000,3.1078399419784546,64.0,24.581,6.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
12_1344000_726750000_2133000000,3.1078399419784546,64.0,24.581,26,6.0,10.0,1.5,60.0,4_1958400_726750000_2133000000,2.479248046875,64.0,25.974,6.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,8_1651200_726750000_2133000000,2.732815980911255,64.0,25.174,6.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_1344000_726750000_3199000000,3.071103930473328,64.0,26.679,27,6.0,10.0,1.5,60.0,12_1344000_726750000_3199000000,3.0212639570236206,64.0,26.784,7.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,12_1344000_726750000_3199000000,3.0212639570236206,64.0,26.784,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_1651200_726750000_3199000000,2.6377599239349365,64.0,27.8815,28,7.0,10.0,1.5,60.0,4_1651200_930750000_2133000000,2.5285600423812866,64.0,27.773,7.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,4_1651200_726750000_3199000000,2.72816002368927,64.0,27.381,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_1958400_726750000_3199000000,2.390624046325684,64.0,28.784,29,7.0,10.0,1.5,60.0,4_1958400_930750000_2133000000,2.2445759773254395,64.0,28.587,7.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,4_1651200_726750000_3199000000,2.72816002368927,64.0,27.381,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,30,7.0,10.0,1.5,60.0,8_1344000_930750000_3199000000,2.971503973007202,64.0,29.882,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,4_1651200_726750000_3199000000,2.72816002368927,64.0,27.381,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,31,7.0,10.0,1.5,60.0,4_1651200_930750000_3199000000,2.4332640171051025,64.0,30.382,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,4_2201600_930750000_2133000000,2.178976058959961,64.0,30.084,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,32,7.0,10.0,1.5,60.0,4_1958400_1134750000_2133000000,2.233504056930542,64.0,31.889,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,4_2201600_930750000_2133000000,2.178976058959961,64.0,30.084,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,33,7.0,10.0,1.5,60.0,4_1958400_930750000_3199000000,2.2097920179367065,64.0,32.391,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,4_1958400_930750000_3199000000,2.2097920179367065,64.0,32.391,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,34,7.0,10.0,1.5,60.0,12_1958400_930750000_3199000000,2.1888478994369507,64.0,33.896,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,35,9.0,10.0,1.5,60.0,8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,36,9.0,10.0,1.5,60.0,12_2201600_930750000_3199000000,2.0564000606536865,64.0,35.6,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,37,9.0,10.0,1.5,60.0,12_2201600_930750000_3199000000,2.0564000606536865,64.0,35.6,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,38,9.0,10.0,1.5,60.0,12_2201600_930750000_3199000000,2.0564000606536865,64.0,35.6,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,39,9.0,10.0,1.5,60.0,4_2201600_1134750000_3199000000,2.0128000378608704,64.0,38.198,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1134750000_3199000000,2.007375955581665,64.0,39.1,40,10.0,10.0,1.5,60.0,12_2201600_1134750000_3199000000,1.957744002342224,64.0,39.503,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1134750000_3199000000,2.007375955581665,64.0,39.1,41,10.0,10.0,1.5,60.0,12_2201600_1134750000_3199000000,1.957744002342224,64.0,39.503,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1134750000_3199000000,2.007375955581665,64.0,39.1,42,10.0,10.0,1.5,60.0,4_2201600_1300500000_3199000000,1.9059199690818789,64.0,41.915,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,43,10.0,10.0,1.5,60.0,4_2201600_1300500000_3199000000,1.9059199690818789,64.0,41.915,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,44,10.0,10.0,1.5,60.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,45,10.0,10.0,1.5,60.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,46,10.0,10.0,1.5,60.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,47,10.0,10.0,1.5,60.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,48,10.0,10.0,1.5,60.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,49,10.0,10.0,1.5,60.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,50,10.0,10.0,1.5,60.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
,,,,10,,25.0,1.6,60.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,11,,25.0,1.6,60.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,12,,25.0,1.6,60.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,13,,25.0,1.6,60.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,14,,25.0,1.6,60.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
8_1651200_114750000_665600000,8.439136028289795,64.0,14.851,15,1.0,10.0,1.6,60.0,8_1651200_114750000_665600000,8.439136028289795,64.0,14.851,1.0,1.0,,,,,,4_1036800_114750000_665600000,9.11891222000122,64.0,14.451,1.0,True,,,,,,,,,8_1344000_114750000_665600000,8.800575733184814,64.0,14.55,1.0
8_1344000_114750000_2133000000,8.575920104980469,64.0,15.454,16,1.0,10.0,1.6,60.0,4_422400_318750000_665600000,8.691407680511475,64.0,15.956,2.0,1.0,12_1651200_114750000_665600000,69.83606338500977,4.0,15.252,-1.0,4_1958400_114750000_665600000,8.331567764282227,64.0,15.252,1.0,False,0.0698360633850097,0.1365027300516764,4.190163803100586,,,,,,8_1344000_114750000_2133000000,8.575920104980469,64.0,15.454,1.0
8_1651200_114750000_3199000000,8.29748821258545,64.0,16.557,17,1.0,10.0,1.6,60.0,4_1036800_318750000_665600000,5.063184022903442,64.0,16.958,2.0,1.0,4_1651200_318750000_665600000,39.49179267883301,4.0,17.46,0.0,8_729600_318750000_665600000,6.5349280834198,64.0,16.658,2.0,True,0.039491792678833,0.1061584593454996,2.3695075607299807,,,,,,8_1344000_114750000_2133000000,8.575920104980469,64.0,15.454,1.0
8_1958400_114750000_3199000000,8.109248161315918,64.0,17.0675,18,1.0,10.0,1.6,60.0,4_1036800_522750000_665600000,5.311455965042114,64.0,17.67,3.0,1.0,4_1344000_522750000_665600000,223.2751541137696,32.0,18.162,0.0,4_1651200_318750000_665600000,4.227247953414917,64.0,17.46,2.0,True,0.2232751541137695,0.7566084874471029,13.396509246826175,,,,,,12_2201600_114750000_2133000000,8.199007987976074,64.0,17.357,1.0
8_1958400_114750000_3199000000,8.109248161315918,64.0,17.0675,19,1.0,10.0,1.6,60.0,4_1958400_522750000_665600000,3.765151977539064,64.0,18.573,3.0,1.0,12_1036800_522750000_665600000,384.3313446044922,64.0,18.778,2.0,4_1344000_522750000_665600000,4.7200000286102295,64.0,18.162,3.0,True,0.3843313446044922,1.450998011271159,23.059880676269533,,,,,,8_1344000_522750000_665600000,4.486448049545288,64.0,18.1165,3.0
8_1344000_726750000_665600000,4.554447889328003,64.0,19.577,20,3.0,10.0,1.6,60.0,4_729600_522750000_2133000000,5.5342559814453125,64.0,19.864,4.0,1.0,4_1651200_726750000_665600000,392.22210693359375,64.0,19.973,2.0,12_1651200_726750000_665600000,4.036847829818726,64.0,19.978,3.0,True,0.3922221069335938,1.4588887736002605,23.533326416015623,,,,,,8_1344000_522750000_665600000,4.486448049545288,64.0,18.1165,3.0
8_1344000_726750000_665600000,4.554447889328003,64.0,19.577,21,3.0,10.0,1.6,60.0,4_729600_726750000_2133000000,4.425648212432861,64.0,20.75,4.0,1.0,4_729600_726750000_2133000000,226.6314239501953,64.0,20.462,3.0,4_729600_726750000_2133000000,4.425648212432861,64.0,20.75,4.0,True,0.2266314239501953,1.293298090616862,13.59788543701172,,,,,,8_1344000_522750000_665600000,4.486448049545288,64.0,18.1165,3.0
8_1344000_726750000_665600000,4.554447889328003,64.0,19.577,22,3.0,10.0,1.6,60.0,12_729600_726750000_2133000000,4.357424020767212,64.0,21.668,5.0,1.0,4_729600_726750000_2133000000,226.6314239501953,64.0,20.462,3.0,4_729600_726750000_2133000000,4.425648212432861,64.0,20.75,4.0,True,0.2266314239501953,1.293298090616862,13.59788543701172,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,8_1344000_522750000_665600000,4.486448049545288,64.0,18.1165,3.0
8_1344000_726750000_665600000,4.554447889328003,64.0,19.577,23,3.0,10.0,1.6,60.0,8_1344000_522750000_2133000000,2.956976056098938,64.0,22.855,5.0,1.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,4_729600_930750000_3199000000,4.306207895278931,64.0,22.872,4.0,True,0.1745016326904296,1.2411682993570965,10.47009796142578,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,8_2201600_318750000_3199000000,3.450143933296204,64.0,22.287,3.0
4_1344000_726750000_2133000000,3.32585608959198,64.0,23.674,24,6.0,10.0,1.6,60.0,4_1344000_726750000_2133000000,3.32585608959198,64.0,23.674,6.0,1.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0,True,0.1745016326904296,1.2411682993570965,10.47009796142578,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
12_1344000_726750000_2133000000,3.1078399419784546,64.0,24.581,25,6.0,10.0,1.6,60.0,12_1344000_726750000_2133000000,3.1078399419784546,64.0,24.581,6.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
12_1344000_726750000_2133000000,3.1078399419784546,64.0,24.581,26,6.0,10.0,1.6,60.0,4_1958400_726750000_2133000000,2.479248046875,64.0,25.974,6.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,8_1651200_726750000_2133000000,2.732815980911255,64.0,25.174,6.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_1344000_726750000_3199000000,3.071103930473328,64.0,26.679,27,6.0,10.0,1.6,60.0,12_1344000_726750000_3199000000,3.0212639570236206,64.0,26.784,7.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,12_1344000_726750000_3199000000,3.0212639570236206,64.0,26.784,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_1651200_726750000_3199000000,2.6377599239349365,64.0,27.8815,28,7.0,10.0,1.6,60.0,4_1651200_930750000_2133000000,2.5285600423812866,64.0,27.773,7.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,4_1651200_726750000_3199000000,2.72816002368927,64.0,27.381,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_1958400_726750000_3199000000,2.390624046325684,64.0,28.784,29,7.0,10.0,1.6,60.0,4_1958400_930750000_2133000000,2.2445759773254395,64.0,28.587,7.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,4_1651200_726750000_3199000000,2.72816002368927,64.0,27.381,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,30,7.0,10.0,1.6,60.0,8_1344000_930750000_3199000000,2.971503973007202,64.0,29.882,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,4_1651200_726750000_3199000000,2.72816002368927,64.0,27.381,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,31,7.0,10.0,1.6,60.0,4_1651200_930750000_3199000000,2.4332640171051025,64.0,30.382,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,4_2201600_930750000_2133000000,2.178976058959961,64.0,30.084,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,32,7.0,10.0,1.6,60.0,4_1958400_1134750000_2133000000,2.233504056930542,64.0,31.889,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,5.0,4_2201600_930750000_2133000000,2.178976058959961,64.0,30.084,7.0,True,0.1627362670898437,1.2294029337565104,9.764176025390626,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,33,7.0,10.0,1.6,60.0,4_1958400_930750000_3199000000,2.2097920179367065,64.0,32.391,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,4_1958400_930750000_3199000000,2.2097920179367065,64.0,32.391,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,34,7.0,10.0,1.6,60.0,12_1958400_930750000_3199000000,2.1888478994369507,64.0,33.896,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,35,9.0,10.0,1.6,60.0,8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,36,9.0,10.0,1.6,60.0,12_2201600_930750000_3199000000,2.0564000606536865,64.0,35.6,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,37,9.0,10.0,1.6,60.0,12_2201600_930750000_3199000000,2.0564000606536865,64.0,35.6,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,38,9.0,10.0,1.6,60.0,12_2201600_930750000_3199000000,2.0564000606536865,64.0,35.6,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,39,9.0,10.0,1.6,60.0,4_2201600_1134750000_3199000000,2.0128000378608704,64.0,38.198,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
8_2201600_1134750000_3199000000,2.007375955581665,64.0,39.1,40,10.0,10.0,1.6,60.0,12_2201600_1134750000_3199000000,1.957744002342224,64.0,39.503,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,8.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,9.0,True,0.1195821456909179,1.1862488123575845,7.174928741455077,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,5.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,6.0
