powermode,observed_time,observed_power,predicted_time,predicted_power
2_1958400_1300500000_3199000000,316022.71604537964,22.662,346452.89196,20.529225
2_1958400_1300500000_665600000,609708.2085609436,19.54,564910.4010000001,20.872129
2_1958400_1236750000_204000000,1649589.3695354462,17.517,1428194.8449,19.07818
2_1958400_1236750000_2133000000,383876.68800354,20.734,443053.98192,17.741773000000002
2_1958400_1236750000_3199000000,363988.3143901825,22.0475,364294.33377,20.27286
2_1958400_1236750000_665600000,648739.4785881042,18.5265,605339.24034,20.53609
2_1958400_1134750000_204000000,1632016.5705680847,16.9645,1509450.8385,18.609389999999998
2_1958400_1134750000_2133000000,396729.7246456146,19.5855,493949.7321,17.038363
2_1958400_1134750000_3199000000,369023.4398841858,20.741,419279.47026,19.831336
2_1958400_1134750000_665600000,637667.6771640778,17.5155,667392.7161000001,20.01844
2_1958400_1032750000_204000000,1631380.2344799042,15.909,1543556.9052,17.86498
2_1958400_1032750000_2133000000,396035.8073711395,19.0285,482039.87529,16.346785
2_1958400_1032750000_3199000000,356736.7231845856,20.581,425750.50908000005,19.276242
2_1958400_1032750000_665600000,641223.6108779907,17.114,713013.62262,19.54682
2_1958400_930750000_204000000,1641483.004808426,15.5015,1554343.6371,17.126189999999998
2_1958400_930750000_2133000000,398385.3030204773,18.125,477933.85865999997,15.834794
2_1958400_930750000_3199000000,369339.9612903595,19.637,430476.98982,18.757594
2_1958400_930750000_665600000,644392.852306366,16.715,760890.1725900001,19.191717
2_1958400_828750000_204000000,1656245.894432068,15.297,1561725.5298000001,16.485457
2_1958400_828750000_2133000000,399422.110080719,18.231,467940.72437999997,15.505314
2_1958400_828750000_3199000000,367518.21088790894,19.785,433447.64324999996,18.300854
2_1958400_828750000_665600000,669529.1788578033,16.313,768242.58711,18.912398
2_1958400_726750000_204000000,1654248.194694519,14.7975,1568621.4858,16.130475
2_1958400_726750000_2133000000,415858.3590984345,17.972,463839.85002,15.176191000000001
2_1958400_726750000_3199000000,378743.09611320496,19.1815,436911.4857,17.878086
2_1958400_726750000_665600000,667370.7127571106,16.314,772953.43785,18.636633000000003
2_1958400_624750000_204000000,1648626.9764900208,14.796,1577335.4452499999,15.805447000000001
2_1958400_624750000_2133000000,431011.1889839173,16.915,471806.82051000005,14.852309
2_1958400_624750000_3199000000,405880.4121017456,18.428,436079.0319,17.530336
2_1958400_624750000_665600000,669245.7101345062,15.509,779627.76045,18.28207
2_1958400_522750000_204000000,1663408.988237381,14.293,1587910.21872,15.492012
2_1958400_522750000_2133000000,458707.0288658142,17.325,506887.88661,14.568753000000001
2_1958400_522750000_3199000000,435420.7172393799,17.7265,433749.14595,17.20393
2_1958400_522750000_665600000,682628.5219192505,15.41,790611.6648,17.993596
2_1958400_420750000_204000000,1667717.566490173,14.293,1602163.7784000002,15.19102
2_1958400_420750000_2133000000,512582.87811279297,16.517,607275.29718,14.302159
2_1958400_420750000_3199000000,498059.6256256104,16.82,556747.72728,16.87752
2_1958400_420750000_665600000,697583.2600593567,15.108,808533.648,17.779477
2_1958400_318750000_204000000,1693514.002084732,14.344,1624161.1278,14.917152
2_1958400_318750000_2133000000,604116.425037384,15.915,822655.8219000001,14.053037
2_1958400_318750000_3199000000,584501.7702579498,16.9745,608661.00609,16.558219
2_1958400_318750000_665600000,754196.2983608246,14.9075,841661.9019,17.500004
2_1958400_216750000_204000000,1763060.3113174438,13.997,1650152.0984999998,14.651473
2_1958400_216750000_2133000000,791513.6904716492,15.814,887384.57535,13.820641
2_1958400_216750000_3199000000,772053.5929203033,16.82,722767.25841,16.262245
2_1958400_216750000_665600000,858150.4564285278,14.806,878459.04822,17.149672
2_1958400_114750000_204000000,2006750.9479522705,13.489,1852509.1757999999,14.406094
2_1958400_114750000_2133000000,1323660.7553958893,15.6635,1217887.0992,13.594612
2_1958400_114750000_3199000000,1315658.6854457855,15.9145,1155874.37085,15.992477999999998
2_1958400_114750000_665600000,1350976.771593094,14.303,1113099.0465,16.728180000000002
2_2112000_1300500000_204000000,1662296.9315052032,17.823,1283997.6228,14.171164000000001
2_2112000_1300500000_2133000000,353928.9810657501,22.455,391174.43265,18.75761
2_2112000_1300500000_3199000000,330056.2093257904,22.651,336144.8757,21.260281
2_2112000_1300500000_665600000,603826.4226913452,19.735,531722.4092400001,21.732984000000002
2_2112000_1236750000_204000000,1617481.5211296082,18.02,1339478.9649,19.550467
2_2112000_1236750000_2133000000,381629.5917034149,20.7895,416281.1361,18.293543000000003
2_2112000_1236750000_3199000000,342062.0050430298,22.048,350682.38558999996,20.973959999999998
2_2112000_1236750000_665600000,609217.0128822327,19.127,563669.5353,21.350367
2_2112000_1134750000_204000000,1614272.482395172,17.615,1440600.61035,19.08841
2_2112000_1134750000_2133000000,369433.1579208374,19.7385,475898.11367999995,17.551035
2_2112000_1134750000_3199000000,347389.63890075684,21.09,394398.30771,20.524047
2_2112000_1134750000_665600000,625331.0661315918,18.3235,635340.18132,20.760498
2_2112000_1032750000_204000000,1626897.6106643677,16.705,1498957.4817,18.350354
2_2112000_1032750000_2133000000,373063.9863014221,19.635,477333.7917,16.838687999999998
2_2112000_1032750000_3199000000,350421.11349105835,21.237,420494.74965,19.953451
2_2112000_1032750000_665600000,630023.805141449,18.123,664808.02989,20.251344
2_2112000_930750000_204000000,1636041.6057109833,16.405,1544492.8296,17.626598
2_2112000_930750000_2133000000,380937.6673698425,19.639,469279.73085,16.2503955
2_2112000_930750000_3199000000,347795.10402679443,19.735,424741.85829000006,19.384857
2_2112000_930750000_665600000,625609.1890335083,17.319,708092.51712,19.858905999999998
2_2112000_828750000_204000000,1619108.9255809784,15.499,1548431.4958199998,17.00244
2_2112000_828750000_2133000000,387865.9462928772,18.531,464219.72154,15.901125
2_2112000_828750000_3199000000,349493.4113025665,19.9395,429618.9966,18.913383000000003
2_2112000_828750000_665600000,628356.8875789642,17.121,758737.14009,19.558236
2_2112000_726750000_204000000,1621607.5201034546,15.409,1554728.1351,16.568407999999998
2_2112000_726750000_2133000000,403099.3564128876,18.331,453692.36949000007,15.572575
2_2112000_726750000_3199000000,370475.0192165375,19.237,432757.71942000004,18.47807
2_2112000_726750000_665600000,640761.5728378296,16.314,771596.40999,19.270465
2_2112000_624750000_204000000,1642254.5607089996,15.3,1563247.2666,16.249693
2_2112000_624750000_2133000000,422648.69499206543,17.929,447137.41319999995,15.253585999999999
2_2112000_624750000_3199000000,390294.1563129425,18.8355,436211.65244999994,18.062403999999997
2_2112000_624750000_665600000,668905.8148860931,16.117,776047.6307999999,18.910758
2_2112000_522750000_204000000,1655090.0058746338,14.807,1573215.6117,15.936566999999998
2_2112000_522750000_2133000000,452474.3318557739,16.92,452300.42420999997,14.942281000000001
2_2112000_522750000_3199000000,435378.15260887146,18.229,436907.53131,17.735996
2_2112000_522750000_665600000,671455.2006721497,15.712,788938.4107799999,18.567988
2_2112000_420750000_204000000,1674244.6780204773,14.754,1587462.513,15.62344
2_2112000_420750000_2133000000,494607.76805877686,17.123,514897.21440000006,14.658117
2_2112000_420750000_3199000000,485836.709022522,17.625,510502.99619999994,17.409586
2_2112000_420750000_665600000,703391.242980957,15.512,804632.7594900001,18.335547
2_2112000_318750000_204000000,1682038.0129814148,14.304,1608908.9049,15.318816
2_2112000_318750000_2133000000,592854.2847633362,16.419,790864.2456,14.386305
2_2112000_318750000_3199000000,581400.8057117462,17.226,563411.56215,17.083175999999998
2_2112000_318750000_665600000,737760.1776123047,15.7605,835560.8877,18.050111
2_2112000_216750000_204000000,1747683.831691742,14.402,1633401.7401,15.038680000000001
2_2112000_216750000_2133000000,776081.9439888,16.517,880388.6655,14.123316
2_2112000_216750000_3199000000,765425.7402420044,17.223,633925.9164,16.76375
2_2112000_216750000_665600000,852404.3097496033,15.31,870752.4579,17.598761999999997
2_2112000_114750000_204000000,1976119.22121048,13.692,1817180.8431000002,14.768977000000001
2_2112000_114750000_2133000000,1324324.2661952972,15.511,1208787.40698,13.877533
2_2112000_114750000_3199000000,1314952.2218704224,16.72,1022493.1869,16.419236
2_2112000_114750000_665600000,1344352.834939957,14.698,1112239.91229,17.153741999999998
2_2201600_1300500000_204000000,1689219.773054123,17.924,1243054.7440199999,14.506876
2_2201600_1300500000_2133000000,354798.27213287354,22.148,377298.14991000004,19.10041
2_2201600_1300500000_3199000000,331752.5625228882,22.452,329268.06645,21.680252
2_2201600_1300500000_665600000,612042.9964065552,20.135,517022.30045999994,22.265168000000003
2_2201600_1236750000_204000000,1620408.1346988678,17.915,1291795.8987,19.899826
2_2201600_1236750000_2133000000,360778.9542675018,22.138,400600.36986,18.638279999999998
2_2201600_1236750000_3199000000,334894.3264484405,22.048,343743.35331,21.362676
2_2201600_1236750000_665600000,615648.1206417084,19.531,544253.3553599999,21.833004000000003
2_2201600_1134750000_204000000,1612203.7782669067,17.1135,1400750.50302,19.439496
2_2201600_1134750000_2133000000,361216.6724205017,20.935,455136.50334000005,17.900068
2_2201600_1134750000_3199000000,337042.5617694855,21.439,379899.52895999997,20.905094000000002
2_2201600_1134750000_665600000,615119.455575943,18.319,618050.3691,21.217469
2_2201600_1032750000_204000000,1603133.0347061155,16.5,1458235.50171,18.701441
2_2201600_1032750000_2133000000,371049.9427318573,19.935,475020.708,17.168309
2_2201600_1032750000_3199000000,329617.2637939453,20.741,419496.74288999994,20.328098
2_2201600_1032750000_665600000,618393.8536643982,17.9675,645197.08452,20.678535
2_2201600_930750000_204000000,1623131.9272518158,16.307,1516023.4098,17.964470000000002
2_2201600_930750000_2133000000,364428.5109043121,19.634,464244.38568,16.547515999999998
2_2201600_930750000_3199000000,332820.2826976776,20.238,421354.08705000003,19.749176
2_2201600_930750000_665600000,619647.7828025818,17.62,680128.08699,20.27021
2_2201600_828750000_204000000,1621974.1406440735,15.908,1540828.0635,17.317467
2_2201600_828750000_2133000000,378952.7978897095,19.131,461404.72728000005,16.162865
2_2201600_828750000_3199000000,333547.5935935974,21.039,426153.20040000003,19.264447
2_2201600_828750000_665600000,624935.0416660309,17.721,726197.5745100001,19.94117
2_2201600_726750000_204000000,1618862.7197742462,15.507,1546628.2002,16.847186
2_2201600_726750000_2133000000,390242.37632751465,18.6795,451421.09604,15.836636
2_2201600_726750000_3199000000,356564.6402835846,19.533,430772.53748999996,18.830793
2_2201600_726750000_665600000,625847.5105762482,16.313,768913.6298999999,19.641996
2_2201600_624750000_204000000,1604591.8016433716,15.206,1555142.7989999999,16.51962
2_2201600_624750000_2133000000,398140.5963897705,18.8295,441638.37282,15.523509
2_2201600_624750000_3199000000,379380.0354003906,19.085,433794.45732000005,18.383059
2_2201600_624750000_665600000,631853.1768321991,16.265,775332.13629,19.27749
2_2201600_522750000_204000000,1643610.463142395,14.902,1564643.4945,16.206491
2_2201600_522750000_2133000000,433915.5411720276,17.624,440042.40915,15.210381
2_2201600_522750000_3199000000,419338.0470275879,18.731,437266.47425999993,18.046367
2_2201600_522750000_665600000,656037.7616882324,16.213,786001.20555,18.92738
2_2201600_420750000_204000000,1657668.7335968018,14.704,1578886.72275,15.893365
2_2201600_420750000_2133000000,485398.606300354,17.7255,478815.82830000005,14.908275
2_2201600_420750000_3199000000,471482.00368881226,18.329,486914.41902,17.719956999999997
2_2201600_420750000_665600000,695793.6260700226,15.911,803416.91742,18.659921999999998
2_2201600_318750000_204000000,1693250.1440048218,14.496,1599944.1621,15.580238
2_2201600_318750000_2133000000,581064.8806095123,17.1745,716107.09659,14.629095
2_2201600_318750000_3199000000,572854.451417923,17.628,543849.9138,17.393546999999998
2_2201600_318750000_665600000,734525.084733963,15.863,833055.0861,18.315630000000002
2_2201600_216750000_204000000,1753499.357700348,14.706,1624777.7313,15.286254000000001
2_2201600_216750000_2133000000,764783.364534378,16.52,875083.9998,14.360939
2_2201600_216750000_3199000000,758275.4580974579,17.628,599547.63762,17.067139
2_2201600_216750000_665600000,855072.0241069794,15.509,867771.6137100001,17.86227
2_2201600_114750000_204000000,1971664.3469333649,13.892,1801265.9082,15.011857
2_2201600_114750000_2133000000,1324223.744392395,15.815,1203478.99008,14.098698
2_2201600_114750000_3199000000,1311647.5801467896,17.024,951695.28882,16.662674
2_2201600_114750000_665600000,1342280.5984020233,14.804,1111873.10745,17.415277
4_268800_1300500000_204000000,2463905.972957611,14.391,2477745.75,14.74361
4_268800_1300500000_2133000000,2100494.8048591614,14.9035,1813834.4601,14.850234
4_268800_1300500000_3199000000,2015116.120815277,15.913,1782420.9734999998,15.805191
4_268800_1300500000_665600000,2158699.623584748,14.293,1822488.4785000002,16.354939
4_268800_1236750000_204000000,2505107.2618961334,13.891,2437812.5067000003,15.069015
4_268800_1236750000_2133000000,2085747.29514122,14.5975,1763226.8646,14.610162
4_268800_1236750000_3199000000,2040236.8984222407,15.51,1739023.9659000002,15.524117
4_268800_1236750000_665600000,2163134.208917618,13.991,1765978.2134999998,16.054842
4_268800_1134750000_204000000,2529946.3193416595,13.589,2374132.917,14.80785
4_268800_1134750000_2133000000,2111194.438695908,14.094,1694437.5153,14.259885
4_268800_1134750000_3199000000,1985561.5234375,14.6515,1675628.8422,15.13514
4_268800_1134750000_665600000,2109196.585416794,13.639,1683602.4867000002,15.565215
4_268800_1032750000_204000000,2534410.1989269257,12.583,2316837.7134,14.457766
4_268800_1032750000_2133000000,1985664.0861034396,13.691,1641660.1631999998,13.95234
4_268800_1032750000_3199000000,2002601.7849445343,14.703,1619956.8141,14.801842
4_268800_1032750000_665600000,2171508.29744339,12.684,1603224.5865,15.197404
4_268800_930750000_204000000,2402087.862253189,12.683,2279595.7998,14.14092
4_268800_930750000_2133000000,2005940.102338791,13.689,1653436.1178,13.672242
4_268800_930750000_3199000000,2029653.9549827576,14.301,1634104.4648999998,14.522350000000001
4_268800_930750000_665600000,2137437.830686569,12.785,1557923.78238,14.949383
4_268800_828750000_204000000,2491718.358039856,12.28,2273331.7646999997,13.861814
4_268800_828750000_2133000000,2110284.442424774,13.297,1989164.454,13.410699000000001
4_268800_828750000_3199000000,1991961.441516876,14.304,1919797.1073,14.284317999999999
4_268800_828750000_665600000,2215605.686187744,12.383,1563143.4834,14.79393
4_268800_726750000_204000000,2430383.421421051,12.38,2316127.6425,13.604565000000001
4_268800_726750000_2133000000,1998128.59916687,12.887,1963215.2154,13.176338
4_268800_726750000_3199000000,2025766.043663025,13.899,1855206.6012,14.094985000000001
4_268800_726750000_665600000,2108160.103559494,12.381,1582923.48285,14.707422000000001
4_268800_624750000_204000000,2468298.583984375,11.9295,2331292.65,13.372521
4_268800_624750000_2133000000,2112775.438070297,12.885,1883714.0019,12.952586
4_268800_624750000_3199000000,2036875.9183883667,13.4475,1767978.8535000002,13.935705
4_268800_624750000_665600000,2058429.5630455017,11.981,1558393.13565,14.634682000000002
4_268800_522750000_204000000,2476532.787322998,11.979,2351761.3854,13.163531
4_268800_522750000_2133000000,2036387.619495392,12.885,1810492.4534999998,12.765539
4_268800_522750000_3199000000,2065145.0452804563,13.497,1672790.5905000002,13.796458000000001
4_268800_522750000_665600000,2104629.858493805,11.88,1553312.3697000002,14.567072
4_268800_420750000_204000000,2567708.066701889,11.779,2382237.3846,12.982631999999999
4_268800_420750000_2133000000,2049695.529937744,12.887,1751579.2323,12.588539
4_268800_420750000_3199000000,1969738.4388446808,13.499,1570217.23065,13.673656000000001
4_268800_420750000_665600000,2109952.119588852,11.981,1568119.24701,14.510252000000001
4_268800_318750000_204000000,2469259.354829788,11.577,2424658.2987,12.815826
4_268800_318750000_2133000000,2093374.4659423828,12.491,1711212.8817,12.422119
4_268800_318750000_3199000000,2030269.912958145,13.598,1475375.45349,13.563852
4_268800_318750000_665600000,2160247.305870056,11.477,1616415.0561000002,14.422289000000001
4_268800_216750000_204000000,2505258.846759796,11.475,2476500.039,12.653538000000001
4_268800_216750000_2133000000,2056912.403345108,12.5385,1722529.7832,12.251793
4_268800_216750000_3199000000,2056864.3136024475,13.499,1427196.15042,13.469029
4_268800_216750000_665600000,2163298.0031967163,11.575,1669666.9349999998,14.334247999999999
4_268800_114750000_204000000,2774083.9653015137,11.576,2689325.4651,12.505855
4_268800_114750000_2133000000,2242752.855300904,12.588,2045871.6570000001,12.048300999999999
4_268800_114750000_3199000000,2220961.560726166,13.699,1770009.0342,13.378981
4_268800_114750000_665600000,2267898.3697891235,11.777,1947120.2229,14.246207
4_422400_1300500000_204000000,2019330.1022052765,14.995,2217253.0439999998,12.366632
4_422400_1300500000_2133000000,1304096.5859889984,15.603,1498073.9178,15.095329
4_422400_1300500000_3199000000,1277696.789741516,16.513,1445475.9981,16.15074
4_422400_1300500000_665600000,1389385.1721286774,14.994,1466181.9969,16.803691
4_422400_1236750000_204000000,2042342.1597480772,14.593,2175340.8863999997,15.3204
4_422400_1236750000_2133000000,1267964.005947113,15.401,1440500.6565,14.840338
4_422400_1236750000_3199000000,1256113.8343811035,15.909,1410546.0740999999,15.841894
4_422400_1236750000_665600000,1417843.788146973,15.095,1404642.4667999998,16.483867
4_422400_1134750000_204000000,2061538.3231639864,14.192,2116894.2207,15.048559
4_422400_1134750000_2133000000,1302817.4109458923,14.698,1364001.88785,14.490486
4_422400_1134750000_3199000000,1317911.826133728,15.31,1348436.2053,15.395174
4_422400_1134750000_665600000,1345575.4976272583,14.1925,1315992.29532,15.934916
4_422400_1032750000_204000000,2045149.4314670565,14.294,2062475.8749000002,14.690143
4_422400_1032750000_2133000000,1334067.6746368408,14.296,1308543.9126,14.177654
4_422400_1032750000_3199000000,1316352.9176712036,15.298,1294276.28592,15.049434
4_422400_1032750000_665600000,1322432.0316314695,13.791,1248002.45178,15.499412
4_422400_930750000_204000000,2047293.930768967,13.387,2027882.1522,14.36824
4_422400_930750000_2133000000,1293055.9372901917,13.896,1324176.96045,13.892768
4_422400_930750000_3199000000,1300175.6386756897,14.304,1321219.2174,14.759996
4_422400_930750000_665600000,1346241.3699626925,13.288,1218089.2888800001,15.216244000000001
4_422400_828750000_204000000,2060239.4952774048,12.987,2026537.3469999998,14.083364
4_422400_828750000_2133000000,1268823.340177536,13.79,1578419.1513,13.622395000000001
4_422400_828750000_3199000000,1283051.4991283417,14.506,1519114.8675,14.512279000000001
4_422400_828750000_665600000,1410772.3960876465,12.936,1234424.1080999998,15.032605
4_422400_726750000_204000000,2030079.9713134768,12.586,2028865.9044,13.817283
4_422400_726750000_2133000000,1335440.2158260343,13.494,1500070.9629,13.38081
4_422400_726750000_3199000000,1285888.7774944303,14.506,1434886.28235,14.309314
4_422400_726750000_665600000,1363165.715932846,12.8355,1230610.3881,14.908008
4_422400_624750000_204000000,2028316.526412964,12.384,2031399.3710999999,13.577646000000001
4_422400_624750000_2133000000,1336813.29870224,13.4925,1424205.9126,13.158763
4_422400_624750000_3199000000,1319394.4716453552,14.005,1352231.013,14.138707
4_422400_624750000_665600000,1408327.1951675415,12.585,1215881.39508,14.823238
4_422400_522750000_204000000,2102419.399738312,12.082,2053823.2632,13.36702
4_422400_522750000_2133000000,1312857.5987815857,13.097,1357346.3994,12.963423
4_422400_522750000_3199000000,1355989.432811737,14.106,1281138.36438,13.98094
4_422400_522750000_665600000,1394895.9040641785,12.584,1212744.42282,14.755102
4_422400_420750000_204000000,2075421.6151237488,12.082,2088577.0371,13.178645000000001
4_422400_420750000_2133000000,1346599.3151664734,13.198,1306813.2027,12.758531000000001
4_422400_420750000_3199000000,1338615.9155368805,14.002,1224040.3176000002,13.840371999999999
4_422400_420750000_665600000,1377252.0060539246,12.182,1219349.1294,14.671349
4_422400_318750000_204000000,2144289.018630981,12.232,2132370.5778,13.005184
4_422400_318750000_2133000000,1352298.9971637726,13.398,1291444.7707500001,12.532219
4_422400_318750000_3199000000,1297419.703722,13.7505,1190545.2276,13.715525
4_422400_318750000_665600000,1394516.5078639984,12.3805,1260681.8047500001,14.583147
4_422400_216750000_204000000,2196067.823886872,12.181,2184796.5675,12.84487
4_422400_216750000_2133000000,1332481.494665146,13.196,1310848.33728,12.314575999999999
4_422400_216750000_3199000000,1342066.799402237,14.002,1182512.72052,13.615066
4_422400_216750000_665600000,1396379.2164325714,12.182,1326410.4093,14.495106
4_422400_114750000_204000000,2371259.531021118,11.778,2400922.8932999996,12.689645500000001
4_422400_114750000_2133000000,1788299.0741729736,13.297,1648977.504,12.083111
4_422400_114750000_3199000000,1767371.5958595276,14.002,1511064.1671,13.52652
4_422400_114750000_665600000,1817581.088066101,12.382,1590782.74701,14.407066
4_576000_1300500000_204000000,1864079.8118114471,15.397,1968480.0246,12.545440000000001
4_576000_1300500000_2133000000,1004636.964559555,16.412,1161251.9505,15.346008
4_576000_1300500000_3199000000,967079.4897079468,17.418,1068628.7268,16.55158
4_576000_1300500000_665600000,1059948.5104084015,16.3565,1140990.9378,17.302006000000002
4_576000_1236750000_204000000,1873796.885251999,15.196,1927589.7563999998,15.575502
4_576000_1236750000_2133000000,973135.1795196532,16.2095,1099981.8816,15.079023
4_576000_1236750000_3199000000,951398.6496925354,16.8655,1037225.46222,16.182268
4_576000_1236750000_665600000,1066190.8514499664,15.598,1094123.6013,16.963780999999997
4_576000_1134750000_204000000,1858264.6701335907,14.291,1866068.2007999998,15.300238
4_576000_1134750000_2133000000,958582.4873447418,15.6,1006551.10269,14.722864
4_576000_1134750000_3199000000,945578.0475139618,16.212,1001074.21002,15.675275
4_576000_1134750000_665600000,1062833.4271907806,14.895,1028008.0761,16.37102
4_576000_1032750000_204000000,1855632.9505443573,14.292,1814342.904,14.923972
4_576000_1032750000_2133000000,967187.7872943878,15.2515,957117.0388500001,14.405334
4_576000_1032750000_3199000000,970700.3877162932,15.908,959906.2905,15.304646
4_576000_1032750000_665600000,1019552.482366562,14.291,976961.1213000001,15.842135
4_576000_930750000_204000000,1862786.5920066836,13.739,1796121.4500000002,14.597575999999998
4_576000_930750000_2133000000,982490.98443985,14.796,1042872.8313,14.116965
4_576000_930750000_3199000000,930119.6393966676,15.411,1065506.3685899999,15.0124
4_576000_930750000_665600000,1064004.9197673798,13.993,964823.28531,15.513461
4_576000_828750000_204000000,1850571.2332725525,13.59,1818183.8202,14.310316
4_576000_828750000_2133000000,994009.378671646,14.8985,1121236.1808,13.843613
4_576000_828750000_3199000000,951249.8428821564,15.0075,1086013.9758,14.754697
4_576000_828750000_665600000,1094331.8774700165,13.487,998724.9585000001,15.308315
4_576000_726750000_204000000,1884241.266489029,12.987,1806278.4492000001,14.03918
4_576000_726750000_2133000000,963845.34406662,14.2955,1064579.86908,13.582
4_576000_726750000_3199000000,967639.3525600432,15.0075,1021423.3602900001,14.546039
4_576000_726750000_665600000,1047146.624326706,13.59,994529.5538999999,15.140053
4_576000_624750000_204000000,1887749.047756195,13.184,1810247.8440000003,13.792134
4_576000_624750000_2133000000,940730.8430671692,14.0475,1017449.18271,13.33607
4_576000_624750000_3199000000,969195.5013275146,15.009,966373.10922,14.353893
4_576000_624750000_665600000,1064008.350610733,13.1355,997898.7567,15.02933
4_576000_522750000_204000000,1886901.1931419373,12.784,1841021.2821,13.580777
4_576000_522750000_2133000000,962986.0336780548,13.793,979215.68628,13.082493000000001
4_576000_522750000_3199000000,955657.9763889312,14.6565,941927.1015,14.191861000000001
4_576000_522750000_665600000,1074062.3252391815,13.188,1000414.2489,14.933968
4_576000_420750000_204000000,1896987.0755672453,12.784,1887654.1686,13.388815000000001
4_576000_420750000_2133000000,983009.6518993378,13.793,975893.7486,12.831922
4_576000_420750000_3199000000,981511.0907554626,14.606,954609.50232,14.040475
4_576000_420750000_665600000,1066054.3315410614,12.988,1015360.9053,14.835732
4_576000_318750000_204000000,1953324.8555660248,12.585,1941457.005,13.208814
4_576000_318750000_2133000000,1012259.2613697052,13.9525,1000125.76599,12.574957
4_576000_318750000_3199000000,978451.209783554,14.7565,979259.55969,13.909308000000001
4_576000_318750000_665600000,1071028.8200378418,12.786,1057233.94101,14.7449
4_576000_216750000_204000000,2007433.4919452667,12.432,2006122.6914000001,13.041128
4_576000_216750000_2133000000,1114874.3896484375,13.801,1048540.5193800001,12.332835999999999
4_576000_216750000_3199000000,1100152.781248093,14.406,1028526.2106,13.785281000000001
4_576000_216750000_665600000,1186937.6072883606,12.996,1130778.2958,14.655965
4_576000_114750000_204000000,2222664.669275284,12.281,2231984.9442000003,12.882615
4_576000_114750000_2133000000,1619057.2373867035,13.6,1422462.3861,12.095975000000001
4_576000_114750000_3199000000,1622746.8523979187,14.404,1371103.6128,13.687921000000001
4_576000_114750000_665600000,1640359.4794273376,12.592,1396254.87738,14.567924000000001
4_729600_1300500000_204000000,1753913.5236740112,16.101,1795363.8638999998,12.72976
4_729600_1300500000_2133000000,784673.2454299927,17.314,880017.84375,15.603881
4_729600_1300500000_3199000000,786461.9028568268,17.3675,746194.7997,17.013076
4_729600_1300500000_665600000,893934.173822403,17.119,961325.1819,17.842902
4_729600_1236750000_204000000,1767721.6465473175,15.699,1761821.1024,15.842967
4_729600_1236750000_2133000000,819337.0645046234,16.513,832162.6131,15.328058
4_729600_1236750000_3199000000,769493.9243793488,17.7735,723784.1930999999,16.605855
4_729600_1236750000_665600000,854274.5831012726,16.0505,927393.60852,17.495939999999997
4_729600_1134750000_204000000,1777736.393213272,15.695,1714602.0909000002,15.560671000000001
4_729600_1134750000_2133000000,808946.1512565613,15.709,753723.69255,14.955242
4_729600_1134750000_3199000000,775651.0620117188,17.3175,695077.57242,16.000614
4_729600_1134750000_665600000,894882.4896812439,15.3965,878715.1614000001,16.870459
4_729600_1032750000_204000000,1780452.1996974945,14.794,1680074.952,15.16043
4_729600_1032750000_2133000000,789985.1746559143,15.255,710464.7760000001,14.629078999999999
4_729600_1032750000_3199000000,784235.0854873657,17.219,693786.9408,15.577364
4_729600_1032750000_665600000,880688.1120204926,16.5105,844177.2378,16.25791
4_729600_930750000_204000000,1764436.2313747406,14.088,1682768.9388000001,14.82691
4_729600_930750000_2133000000,801398.9388942719,15.509,878034.7093499999,14.319462
4_729600_930750000_3199000000,762254.1720867157,15.911,832367.3661000001,15.278094
4_729600_930750000_665600000,869003.8018226624,14.602,854096.12958,15.843618000000001
4_729600_828750000_204000000,1788502.136707306,13.889,1700903.8026,14.541316
4_729600_828750000_2133000000,808691.4498806,15.408,851129.0554200001,14.022857
4_729600_828750000_3199000000,750291.5041446686,16.818,810514.2816000001,15.026549999999999
4_729600_828750000_665600000,865283.6384773254,13.99,882998.45349,15.623526
4_729600_726750000_204000000,1775885.3840827942,13.489,1696132.7451,14.270806
4_729600_726750000_2133000000,798245.091676712,15.009,834846.34662,13.719727
4_729600_726750000_3199000000,786656.3074588776,15.8135,809702.88141,14.800381999999999
4_729600_726750000_665600000,885106.8060398102,14.301,888151.305,15.422664000000001
4_729600_624750000_204000000,1795778.2530784607,13.188,1695711.204,14.023187
4_729600_624750000_2133000000,797247.4040985107,15.208,825543.3081,13.419452999999999
4_729600_624750000_3199000000,781099.5786190033,15.309,812168.4045,14.594847
4_729600_624750000_665600000,900981.3101291656,13.188,904038.18405,15.261811
4_729600_522750000_204000000,1791256.9451332092,13.287,1722740.4756,13.808639
4_729600_522750000_2133000000,781705.8820724487,14.2535,830392.2029999999,13.133507999999999
4_729600_522750000_3199000000,778310.1592063904,15.41,829622.1129000001,14.414114999999999
4_729600_522750000_665600000,892440.9010410309,14.5555,915043.5796500001,15.122918
4_729600_420750000_204000000,1808986.5868091583,12.889,1774894.3469999998,13.605895
4_729600_420750000_2133000000,790632.8876018524,14.907,855915.2583900001,12.867265
4_729600_420750000_3199000000,774997.7233409882,14.705,871643.8367999999,14.259853
4_729600_420750000_665600000,907151.4115333556,13.689,932245.3637100001,15.006717
4_729600_318750000_204000000,1834302.463054657,12.885,1835321.9589,13.423314
4_729600_318750000_2133000000,814251.9676685333,14.404,918625.4286000001,12.609615
4_729600_318750000_3199000000,829139.4336223602,15.716,918277.2859799999,14.11622
