cores,cpu,gpu,mem,observed_power,predicted_power,observed_time,predicted_time
12,1804800,114750000,3199000000,16.857,22.931880274741943,773.5623779296875,96.43900539379072
12,1958400,1300500000,3199000000,33.089,38.56713828931389,102.5528335571289,139.65316941560636
12,1958400,1236750000,3199000000,40.103,37.77006357012749,102.33878326416016,138.35819054911553
12,1958400,1134750000,3199000000,36.699,36.494744019429255,108.9754867553711,136.16833683696908
12,1958400,1032750000,3199000000,35.096,35.21942446873101,110.4639663696289,133.81178145435914
12,1958400,930750000,3199000000,34.297,33.94410491803278,114.6398696899414,131.25731050206988
12,1958400,828750000,3199000000,30.68,32.668785367334536,123.6615982055664,128.46358844607508
12,1958400,726750000,3199000000,28.684,31.393465816636297,137.59315490722656,125.37412237509494
12,1958400,624750000,3199000000,17.254,30.11814626593806,160.78221130371094,121.90858182572332
12,1958400,522750000,3199000000,16.953,28.84282671523982,187.916732788086,117.9467140144023
12,1958400,420750000,3199000000,22.472,27.56750716454158,222.57766723632807,113.29554228056584
12,1958400,318750000,3199000000,21.381,26.29218761384334,287.5138854980469,107.61289713749666
12,1958400,216750000,3199000000,19.474,25.0168680631451,414.6998291015625,100.18891715749696
12,1958400,114750000,3199000000,17.86,23.74154851244686,772.3787231445312,89.04807749132564
12,2112000,1300500000,3199000000,38.211,39.376806527018815,97.64044952392578,129.72947310374045
12,2112000,1236750000,3199000000,38.002,38.57973180783241,104.60352325439452,128.526514898543
12,2112000,1134750000,3199000000,34.295,37.304412257134175,104.8166046142578,126.4922712831648
12,2112000,1032750000,3199000000,34.703,36.02909270643593,107.88601684570312,124.30317174890384
12,2112000,930750000,3199000000,33.794,34.75377315573769,113.19750213623048,121.93022044327982
12,2112000,828750000,3199000000,32.793,33.478453605039455,123.93081665039062,119.33501911817474
12,2112000,726750000,3199000000,29.491,32.20313405434122,143.50160217285156,116.46508922515976
12,2112000,624750000,3199000000,27.284,30.927814503642978,161.96237182617188,113.24580855024948
12,2112000,522750000,3199000000,21.464,29.65249495294474,188.5515594482422,109.56546942282324
12,2112000,420750000,3199000000,22.872,28.3771754022465,221.6156463623047,105.24480802379748
12,2112000,318750000,3199000000,20.974,27.101855851548255,286.2618103027344,99.96596928830152
12,2112000,216750000,3199000000,20.477,25.82653630085002,415.2068786621094,93.06953424734738
12,2112000,114750000,3199000000,18.16,24.55121675015178,772.8282470703125,82.72035802833533
12,2201600,1300500000,3199000000,32.69,39.84911299901334,96.16643524169922,124.57289600048462
12,2201600,1236750000,3199000000,41.416,39.05203827982695,97.52845001220705,123.41775381263994
12,2201600,1134750000,3199000000,37.302,37.7767187291287,101.53052520751952,121.46436872384432
12,2201600,1032750000,3199000000,33.992,36.50139917843047,107.55967712402344,119.36228303666876
12,2201600,930750000,3199000000,34.704,35.226079627732226,113.28060913085938,117.08365344589468
12,2201600,828750000,3199000000,33.294,33.95076007703399,122.75971221923828,114.59160798361094
12,2201600,726750000,3199000000,26.487,32.67544052633575,138.34323120117188,111.83575405514132
12,2201600,624750000,3199000000,28.386,31.40012097563751,155.8892822265625,108.7444355820348
12,2201600,522750000,3199000000,23.775,30.12480142493927,187.107162475586,105.21038512766536
12,2201600,420750000,3199000000,23.779,28.84948187424103,220.94851684570312,101.06146437560362
12,2201600,318750000,3199000000,21.985,27.57416232354279,287.2984313964844,95.99245258462528
12,2201600,216750000,3199000000,20.376,26.29884277284455,413.523193359375,89.37014182842667
12,2201600,114750000,3199000000,18.058,25.023523222146316,772.3878173828125,79.43233184602795
