cores,cpu,gpu,mem,observed_power,predicted_power,observed_time,predicted_time
12,1958400,1300500000,3199000000,47.218,53.13927529274005,59.23683166503906,175.2567964673942
12,1958400,1236750000,3199000000,45.114,52.63700187353631,61.27305603027344,182.9134013517769
12,1958400,1134750000,3199000000,44.024,51.83336440281031,63.53855895996094,196.8104820133231
12,1958400,1032750000,3199000000,38.702,51.02972693208432,66.02925109863281,213.23002418386412
12,1958400,930750000,3199000000,37.909,50.22608946135833,70.03126525878906,232.9540674258911
12,1958400,828750000,3199000000,34.098,49.42245199063233,74.41305541992188,257.1321878483781
12,1958400,726750000,3199000000,32.495,48.61881451990634,83.3697280883789,287.52939238540785
12,1958400,624750000,3199000000,30.089,47.81517704918034,93.52153778076172,327.0083231992742
12,1958400,522750000,3199000000,27.987,47.01153957845435,108.93376159667967,380.5551981236094
12,1958400,420750000,3199000000,25.894,46.20790210772835,134.55442810058594,457.73938391248186
12,1958400,318750000,3199000000,23.887,45.40426463700236,172.52569580078125,579.6918306646457
12,1958400,216750000,3199000000,20.987,44.60062716627636,247.19091796875,804.8057936172571
12,1958400,114750000,3199000000,17.771,43.796989695550366,463.9870910644531,1382.5318217168938
12,2112000,1300500000,3199000000,51.127,55.5863487119438,59.29683303833008,174.81919913719685
12,2112000,1236750000,3199000000,49.121,55.08407529274005,59.62364959716797,182.45668630447352
12,2112000,1134750000,3199000000,44.411,54.28043782201406,62.50191879272461,196.3190674535465
12,2112000,1032750000,3199000000,41.808,53.47680035128806,67.4109115600586,212.6976117971175
12,2112000,930750000,3199000000,37.805,52.67316288056208,69.61436462402344,232.37240622918452
12,2112000,828750000,3199000000,36.911,51.86952540983608,74.1836166381836,256.4901564910881
12,2112000,726750000,3199000000,33.596,51.06588793911008,82.9339828491211,286.8114624848432
12,2112000,624750000,3199000000,31.592,50.26225046838409,93.02633666992188,326.19181866382274
12,2112000,522750000,3199000000,28.18,49.45861299765809,109.60396575927734,379.6049928131831
12,2112000,420750000,3199000000,26.696,48.6549755269321,132.677734375,456.5964580096707
12,2112000,318750000,3199000000,23.388,47.8513380562061,171.87216186523438,578.2444026473063
12,2112000,216750000,3199000000,21.381,47.04770058548011,250.03890991210932,802.7962802990116
12,2112000,114750000,3199000000,18.273,46.24406311475411,464.1824645996094,1379.0797887784238
12,2201600,1300500000,3199000000,50.726,57.01380820647932,60.13667297363281,174.57887178347374
12,2201600,1236750000,3199000000,42.083,56.51153478727557,61.52531051635742,182.2058595485734
12,2201600,1134750000,3199000000,45.605,55.70789731654958,63.39791870117188,196.04918381262289
12,2201600,1032750000,3199000000,42.409,54.90425984582359,66.55999755859375,212.4052122526812
12,2201600,930750000,3199000000,39.1,54.10062237509759,69.66950225830078,232.0529593621187
12,2201600,828750000,3199000000,36.699,53.2969849043716,73.9837417602539,256.1375544835869
12,2201600,726750000,3199000000,33.596,52.4933474336456,83.15904235839844,286.41717718816733
12,2201600,624750000,3199000000,32.292,51.68970996291961,93.27174377441406,325.7433964254616
12,2201600,522750000,3199000000,28.682,50.88607249219361,109.1971206665039,379.0831424452995
12,2201600,420750000,3199000000,24.476,50.08243502146762,132.1180419921875,455.9687659769055
12,2201600,318750000,3199000000,23.784,49.27879755074162,171.83135986328125,577.449478818692
12,2201600,216750000,3199000000,21.481,48.47516008001563,248.886947631836,801.6926606360956
12,2201600,114750000,3199000000,18.168,47.67152260928963,464.06390380859375,1377.1839409662505
