powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,power_budget,num_train_batches_nn,time_budget,arr_rate,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled
4_1651200_726750000_3199000000,318.06957721710205,32.0,25.988,28.0,1.0,2.0,40.0,8_1651200_522750000_2133000000,367.6890106201172,64.0,27.205,4.0,True,0.31806957721710205
4_1651200_726750000_3199000000,318.06957721710205,32.0,25.988,29.0,1.0,2.0,40.0,8_1651200_522750000_2133000000,367.6890106201172,64.0,27.205,4.0,True,0.31806957721710205
12_2201600_726750000_3199000000,145.58565616607666,16.0,30.594,30.0,1.0,2.0,40.0,12_1958400_522750000_3199000000,354.62538146972656,64.0,29.8,4.0,True,0.14558565616607666
12_2201600_726750000_3199000000,279.8236608505249,32.0,31.898,31.0,2.0,2.0,40.0,8_1651200_726750000_2133000000,304.9710693359375,64.0,30.715,4.0,True,0.2798236608505249
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,32.0,2.0,2.0,40.0,8_1651200_726750000_2133000000,304.9710693359375,64.0,30.715,4.0,False,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,33.0,2.0,2.0,40.0,8_1651200_726750000_2133000000,304.9710693359375,64.0,30.715,4.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,34.0,2.0,2.0,40.0,4_1651200_726750000_3199000000,274.75196838378906,64.0,33.111,5.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,35.0,2.0,2.0,40.0,4_1651200_726750000_3199000000,274.75196838378906,64.0,33.111,5.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,36.0,2.0,2.0,40.0,4_1651200_726750000_3199000000,274.75196838378906,64.0,33.111,5.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,37.0,2.0,2.0,40.0,12_2201600_726750000_3199000000,266.4017944335937,64.0,36.504,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,38.0,2.0,2.0,40.0,12_2201600_726750000_3199000000,266.4017944335937,64.0,36.504,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,39.0,2.0,2.0,40.0,12_2201600_726750000_3199000000,266.4017944335937,64.0,36.504,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,40.0,2.0,2.0,40.0,4_1958400_930750000_3199000000,225.9169158935547,64.0,39.814,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,41.0,2.0,2.0,40.0,4_1958400_930750000_3199000000,225.9169158935547,64.0,39.814,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,42.0,2.0,2.0,40.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,43.0,2.0,2.0,40.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,44.0,2.0,2.0,40.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,45.0,2.0,2.0,40.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,46.0,2.0,2.0,40.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,47.0,2.0,2.0,40.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,48.0,2.0,2.0,40.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,49.0,2.0,2.0,40.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,6.0,True,0.2523292303085327
8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,50.0,2.0,2.0,40.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,6.0,True,0.2523292303085327
,,,,10.0,,0.5,50.0,,,,,,True,
,,,,11.0,,0.5,50.0,,,,,,True,
,,,,12.0,,0.5,50.0,,,,,,True,
,,,,13.0,,0.5,50.0,,,,,,True,
,,,,14.0,,0.5,50.0,,,,,,True,
,,,,15.0,,0.5,50.0,,,,,,True,
,,,,16.0,,0.5,50.0,,,,,,True,
,,,,17.0,,0.5,50.0,8_729600_318750000_665600000,77.9540786743164,4.0,16.804,0.0,True,
12_1036800_522750000_665600000,93.2842493057251,4.0,17.168,18.0,-1.0,0.5,50.0,8_422400_726750000_2133000000,74.85507202148438,4.0,17.86,0.0,True,0.0932842493057251
4_729600_726750000_2133000000,75.40667057037354,4.0,21.764,19.0,0.0,0.5,50.0,4_1958400_522750000_2133000000,19.679967880249023,1.0,18.3605,0.0,False,0.07540667057037354
4_729600_726750000_2133000000,75.40667057037354,4.0,21.764,20.0,0.0,0.5,50.0,4_1958400_522750000_2133000000,19.679967880249023,1.0,18.3605,0.0,False,0.07540667057037354
12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,21.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,18.012432098388672,1.0,20.665,0.0,True,0.05095350742340088
8_1651200_726750000_2133000000,47.14298248291016,4.0,22.39,22.0,0.0,0.5,50.0,12_2201600_522750000_3199000000,16.944543838500977,1.0,21.021,0.0,True,0.04714298248291016
8_1651200_726750000_2133000000,47.14298248291016,4.0,22.39,23.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.04714298248291016
12_1958400_522750000_3199000000,50.36783218383789,4.0,23.791,24.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05036783218383789
12_2201600_522750000_3199000000,50.95505714416504,4.0,25.694,25.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05095505714416504
12_2201600_522750000_3199000000,50.95505714416504,4.0,25.694,26.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05095505714416504
12_2201600_522750000_3199000000,50.95505714416504,4.0,25.694,27.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05095505714416504
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,28.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,29.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,30.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,31.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,32.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,33.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,34.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,35.0,0.0,0.5,50.0,4_2201600_930750000_2133000000,78.03086471557617,16.0,34.209,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,36.0,0.0,0.5,50.0,12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,37.0,0.0,0.5,50.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,38.0,0.0,0.5,50.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,39.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,40.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,41.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,42.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,43.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,44.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,45.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,46.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,47.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,48.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,49.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,50.0,0.0,0.5,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
,,,,10.0,,0.6,50.0,,,,,,True,
,,,,11.0,,0.6,50.0,,,,,,True,
,,,,12.0,,0.6,50.0,,,,,,True,
,,,,13.0,,0.6,50.0,,,,,,True,
,,,,14.0,,0.6,50.0,,,,,,True,
,,,,15.0,,0.6,50.0,,,,,,True,
,,,,16.0,,0.6,50.0,,,,,,True,
,,,,17.0,,0.6,50.0,8_729600_318750000_665600000,77.9540786743164,4.0,16.804,0.0,True,
12_1036800_522750000_665600000,93.2842493057251,4.0,17.168,18.0,-1.0,0.6,50.0,8_422400_726750000_2133000000,74.85507202148438,4.0,17.86,0.0,True,0.0932842493057251
4_729600_726750000_2133000000,75.40667057037354,4.0,21.764,19.0,0.0,0.6,50.0,4_1958400_522750000_2133000000,19.679967880249023,1.0,18.3605,0.0,False,0.07540667057037354
4_729600_726750000_2133000000,75.40667057037354,4.0,21.764,20.0,0.0,0.6,50.0,4_1958400_522750000_2133000000,19.679967880249023,1.0,18.3605,0.0,False,0.07540667057037354
12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,21.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,18.012432098388672,1.0,20.665,0.0,True,0.05095350742340088
8_1651200_726750000_2133000000,47.14298248291016,4.0,22.39,22.0,0.0,0.6,50.0,12_2201600_522750000_3199000000,16.944543838500977,1.0,21.021,0.0,True,0.04714298248291016
8_1651200_726750000_2133000000,47.14298248291016,4.0,22.39,23.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.04714298248291016
12_1958400_522750000_3199000000,50.36783218383789,4.0,23.791,24.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05036783218383789
12_2201600_522750000_3199000000,50.95505714416504,4.0,25.694,25.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05095505714416504
12_2201600_522750000_3199000000,50.95505714416504,4.0,25.694,26.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05095505714416504
12_2201600_522750000_3199000000,50.95505714416504,4.0,25.694,27.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05095505714416504
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,28.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,29.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,30.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,31.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,32.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,33.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,34.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,35.0,0.0,0.6,50.0,4_2201600_930750000_2133000000,78.03086471557617,16.0,34.209,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,36.0,0.0,0.6,50.0,12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,37.0,0.0,0.6,50.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,38.0,0.0,0.6,50.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,39.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,40.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,41.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,42.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,43.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,44.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,45.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,46.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,47.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,48.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,49.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,50.0,0.0,0.6,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
,,,,10.0,,0.7,50.0,,,,,,True,
,,,,11.0,,0.7,50.0,,,,,,True,
,,,,12.0,,0.7,50.0,,,,,,True,
,,,,13.0,,0.7,50.0,,,,,,True,
,,,,14.0,,0.7,50.0,,,,,,True,
,,,,15.0,,0.7,50.0,,,,,,True,
,,,,16.0,,0.7,50.0,,,,,,True,
,,,,17.0,,0.7,50.0,8_729600_318750000_665600000,77.9540786743164,4.0,16.804,0.0,True,
12_1036800_522750000_665600000,93.2842493057251,4.0,17.168,18.0,-1.0,0.7,50.0,8_422400_726750000_2133000000,74.85507202148438,4.0,17.86,0.0,True,0.0932842493057251
4_729600_726750000_2133000000,75.40667057037354,4.0,21.764,19.0,0.0,0.7,50.0,4_1958400_522750000_2133000000,19.679967880249023,1.0,18.3605,0.0,False,0.07540667057037354
4_729600_726750000_2133000000,75.40667057037354,4.0,21.764,20.0,0.0,0.7,50.0,4_1958400_522750000_2133000000,19.679967880249023,1.0,18.3605,0.0,False,0.07540667057037354
12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,21.0,0.0,0.7,50.0,8_1958400_930750000_3199000000,18.012432098388672,1.0,20.665,0.0,True,0.05095350742340088
8_1651200_726750000_2133000000,47.14298248291016,4.0,22.39,22.0,0.0,0.7,50.0,12_2201600_522750000_3199000000,16.944543838500977,1.0,21.021,0.0,True,0.04714298248291016
8_1651200_726750000_2133000000,47.14298248291016,4.0,22.39,23.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.04714298248291016
12_1958400_522750000_3199000000,50.36783218383789,4.0,23.791,24.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05036783218383789
12_2201600_522750000_3199000000,50.95505714416504,4.0,25.694,25.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05095505714416504
12_2201600_522750000_3199000000,50.95505714416504,4.0,25.694,26.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05095505714416504
12_2201600_522750000_3199000000,50.95505714416504,4.0,25.694,27.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.05095505714416504
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,28.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,29.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,30.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,31.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,32.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,33.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,34.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,35.0,0.0,0.7,50.0,4_2201600_930750000_2133000000,78.03086471557617,16.0,34.209,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,36.0,0.0,0.7,50.0,12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,37.0,0.0,0.7,50.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,38.0,0.0,0.7,50.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,39.0,0.0,0.7,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,40.0,0.0,0.7,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,41.0,0.0,0.7,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
12_2201600_726750000_3199000000,41.332364082336426,4.0,27.889,42.0,0.0,0.7,50.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,1.0,True,0.041332364082336426
