powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim,powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,num_train_batches_nn,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled,powermode_nn_50,infer_time_nn_50,bs_nn_50,interleaved_power_nn_50,num_train_batches_nn_50,powermode_random_50,infer_time_random_50,bs_random_50,interleaved_power_random_50,num_train_batches_random_50
8_2201600_930750000_3199000000,220.6389312744141,64.0,42.922,44,1.0,10.0,1.2,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,45,1.0,10.0,1.2,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,46,1.0,10.0,1.2,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,47,1.0,10.0,1.2,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,48,1.0,10.0,1.2,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,49,1.0,10.0,1.2,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,50,1.0,10.0,1.2,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
,,,,10,,23.0,1.3,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,11,,23.0,1.3,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,12,,23.0,1.3,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,13,,23.0,1.3,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,14,,23.0,1.3,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,15,,23.0,1.3,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,16,,23.0,1.3,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,17,,23.0,1.3,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,18,,23.0,1.3,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,19,,23.0,1.3,120.0,8_422400_522750000_2133000000,112.66543960571288,16.0,18.468,0.0,1.0,,,,,,,,,,,True,,,,,,,4_422400_930750000_3199000000,370.3115539550781,64.0,18.463,0.0
,,,,20,,23.0,1.3,120.0,8_422400_522750000_2133000000,112.66543960571288,16.0,18.468,0.0,1.0,,,,,,,,,,,True,,,,,,,4_422400_930750000_3199000000,221.50316619873047,32.0,19.466,0.0
8_422400_726750000_2133000000,183.3189468383789,32.0,20.666,21,0.0,13.0,1.3,120.0,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0,1.0,,,,,,4_729600_726750000_2133000000,119.46371078491212,16.0,20.47,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,22,0.0,11.0,1.3,120.0,12_422400_726750000_3199000000,84.14606475830078,16.0,21.164,0.0,1.0,,,,,,8_422400_726750000_2133000000,96.7555046081543,16.0,21.62,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,23,0.0,12.0,1.3,120.0,12_422400_930750000_3199000000,82.47662353515625,16.0,22.624,0.0,1.0,,,,,,12_422400_930750000_3199000000,82.47662353515625,16.0,22.624,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,24,0.0,12.0,1.3,120.0,4_1958400_930750000_2133000000,164.54476928710938,64.0,23.7405,1.0,1.0,,,,,,4_1651200_726750000_3199000000,30.47430324554444,4.0,23.5275,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,25,0.0,12.0,1.3,120.0,4_1958400_930750000_2133000000,164.54476928710938,64.0,23.7405,1.0,1.0,,,,,,4_1651200_726750000_3199000000,30.47430324554444,4.0,23.5275,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,26,0.0,12.0,1.3,120.0,4_1958400_930750000_2133000000,164.54476928710938,64.0,23.7405,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,27,0.0,12.0,1.3,120.0,4_1958400_726750000_3199000000,157.302978515625,64.0,26.185,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,28,0.0,12.0,1.3,120.0,4_1958400_726750000_3199000000,157.302978515625,64.0,26.185,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,29,0.0,11.0,1.3,120.0,4_1958400_1134750000_3199000000,146.0498504638672,64.0,28.781,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_726750000_2133000000,309.3286895751953,64.0,29.913,30,0.0,9.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
12_1344000_726750000_2133000000,308.37391662597656,64.0,30.264,31,0.0,9.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
12_1344000_726750000_2133000000,308.37391662597656,64.0,30.264,32,0.0,9.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,31.5945,0.0,False,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,33,1.0,9.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,31.5945,0.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,34,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,31.5945,0.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,35,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,31.5945,0.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,36,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,31.5945,0.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,37,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,12_2201600_726750000_3199000000,266.4017944335937,64.0,36.504,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,38,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,12_2201600_726750000_3199000000,266.4017944335937,64.0,36.504,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,39,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,12_2201600_726750000_3199000000,266.4017944335937,64.0,36.504,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1651200_930750000_3199000000,225.01990509033203,64.0,39.714,40,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,4_1958400_930750000_3199000000,225.9169158935547,64.0,39.814,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1651200_930750000_3199000000,225.01990509033203,64.0,39.714,41,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,4_1958400_930750000_3199000000,225.9169158935547,64.0,39.814,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,42,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_930750000_3199000000,220.6389312744141,64.0,42.922,43,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_930750000_3199000000,220.6389312744141,64.0,42.922,44,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,45,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,46,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,47,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,48,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,49,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,50,1.0,10.0,1.3,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
,,,,10,,23.0,1.4,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,11,,23.0,1.4,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,12,,23.0,1.4,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,13,,23.0,1.4,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,14,,23.0,1.4,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,15,,23.0,1.4,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,16,,23.0,1.4,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,17,,23.0,1.4,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,18,,23.0,1.4,120.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,19,,23.0,1.4,120.0,8_422400_522750000_2133000000,112.66543960571288,16.0,18.468,0.0,1.0,,,,,,,,,,,True,,,,,,,4_422400_930750000_3199000000,370.3115539550781,64.0,18.463,0.0
,,,,20,,23.0,1.4,120.0,8_422400_522750000_2133000000,112.66543960571288,16.0,18.468,0.0,1.0,,,,,,,,,,,True,,,,,,,4_422400_930750000_3199000000,221.50316619873047,32.0,19.466,0.0
8_422400_726750000_2133000000,183.3189468383789,32.0,20.666,21,0.0,13.0,1.4,120.0,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0,1.0,,,,,,4_729600_726750000_2133000000,119.46371078491212,16.0,20.47,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,22,0.0,11.0,1.4,120.0,12_422400_726750000_3199000000,84.14606475830078,16.0,21.164,0.0,1.0,,,,,,8_422400_726750000_2133000000,96.7555046081543,16.0,21.62,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,23,0.0,12.0,1.4,120.0,12_422400_930750000_3199000000,82.47662353515625,16.0,22.624,0.0,1.0,,,,,,12_422400_930750000_3199000000,82.47662353515625,16.0,22.624,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,24,0.0,12.0,1.4,120.0,4_1958400_930750000_2133000000,164.54476928710938,64.0,23.7405,1.0,1.0,,,,,,4_1651200_726750000_3199000000,30.47430324554444,4.0,23.5275,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,25,0.0,12.0,1.4,120.0,4_1958400_930750000_2133000000,164.54476928710938,64.0,23.7405,1.0,1.0,,,,,,4_1651200_726750000_3199000000,30.47430324554444,4.0,23.5275,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,26,0.0,12.0,1.4,120.0,4_1958400_930750000_2133000000,164.54476928710938,64.0,23.7405,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,27,0.0,12.0,1.4,120.0,4_1958400_726750000_3199000000,157.302978515625,64.0,26.185,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_422400_522750000_2133000000,111.13615798950195,16.0,20.7845,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,28,0.0,12.0,1.4,120.0,4_1958400_726750000_3199000000,157.302978515625,64.0,26.185,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_422400_726750000_2133000000,349.3794250488281,64.0,21.188,29,0.0,11.0,1.4,120.0,4_1958400_1134750000_3199000000,146.0498504638672,64.0,28.781,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_726750000_2133000000,309.3286895751953,64.0,29.913,30,0.0,9.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
12_1344000_726750000_2133000000,308.37391662597656,64.0,30.264,31,0.0,9.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,,,,,,4_1651200_1300500000_2133000000,29.11510467529297,4.0,25.32,0.0,True,,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
12_1344000_726750000_2133000000,308.37391662597656,64.0,30.264,32,0.0,9.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,31.5945,0.0,False,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,33,1.0,9.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,31.5945,0.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,34,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,31.5945,0.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,35,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,31.5945,0.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,36,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,23.40299129486084,4.0,31.5945,0.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,37,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,12_2201600_726750000_3199000000,266.4017944335937,64.0,36.504,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,38,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,12_2201600_726750000_3199000000,266.4017944335937,64.0,36.504,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_726750000_2133000000,301.2781982421875,64.0,32.72,39,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,12_2201600_726750000_3199000000,266.4017944335937,64.0,36.504,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1651200_930750000_3199000000,225.01990509033203,64.0,39.714,40,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,4_1958400_930750000_3199000000,225.9169158935547,64.0,39.814,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1651200_930750000_3199000000,225.01990509033203,64.0,39.714,41,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,4_1958400_930750000_3199000000,225.9169158935547,64.0,39.814,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,42,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_930750000_3199000000,220.6389312744141,64.0,42.922,43,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_2201600_930750000_3199000000,220.6389312744141,64.0,42.922,44,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
8_1344000_1300500000_3199000000,199.13761138916016,64.0,44.413,45,1.0,10.0,1.4,120.0,4_1651200_1300500000_3199000000,132.3557891845703,64.0,29.381,1.0,1.0,8_1958400_930750000_3199000000,252.32923030853271,32.0,33.3065,0.0,8_1958400_930750000_3199000000,221.9716796875,64.0,41.218,1.0,True,0.2523292303085327,,,,,,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,0.0
