powermode,bs,observed_time,predicted_time,observed_power,predicted_power
8_1958400_726750000_3199000000,1,20.264016151428223,24.205858,16.856,17.134914
12_1958400_726750000_665600000,1,24.20468807220459,31.007837,15.349,15.486402
12_1958400_726750000_2133000000,1,20.670384407043457,25.996107,16.253,16.700098
12_1958400_726750000_3199000000,1,19.51166343688965,24.053932,16.855,17.016123
4_1958400_930750000_665600000,1,27.06547164916992,31.707462,15.148,15.74441
4_1958400_930750000_2133000000,1,21.78320026397705,24.685307,18.157,17.717432
4_1958400_930750000_3199000000,1,21.917871475219727,25.367857,17.256,17.097918
8_1958400_930750000_665600000,1,26.6089448928833,31.282093,15.65,15.810302
8_1958400_930750000_2133000000,1,20.47310447692871,24.620068,16.553,17.140371
8_1958400_930750000_3199000000,1,20.34654426574707,22.969658,17.156,17.26702
