powermode,bs,observed_time,predicted_time,observed_power,predicted_power
4_1651200_726750000_2133000000,1,2.741487979888916,4.441943,25.07,18.78083
4_1651200_726750000_3199000000,1,2.639871954917908,4.33255,21.456,19.92746
8_1651200_726750000_665600000,1,4.009215831756592,4.2947392,18.03,19.370583
8_1651200_726750000_2133000000,1,2.655679941177368,3.614066,25.471,18.85355
8_1651200_726750000_3199000000,1,2.638192057609558,3.3889089,21.451,19.492737
12_1651200_726750000_665600000,1,4.0815041065216064,4.031467,17.224,20.509113
12_1651200_726750000_2133000000,1,2.5373119115829468,3.397259,25.773,20.212095
12_1651200_726750000_3199000000,1,2.622607946395874,3.122334,22.358,20.571346
4_1651200_930750000_665600000,1,4.396047830581665,4.649683,18.432,21.908836
4_1651200_930750000_2133000000,1,2.6837759017944336,4.394663,24.969,21.47325
4_1651200_930750000_3199000000,1,2.4680960178375244,4.344019,23.06,21.950039
8_1651200_930750000_665600000,1,3.9794399738311768,3.9970908,19.237,22.181374
8_1651200_930750000_2133000000,1,2.5207200050354004,3.479528,25.37,21.922699
8_1651200_930750000_3199000000,1,2.460816025733948,3.4709978,23.06,22.292194
12_1651200_930750000_665600000,1,3.979375958442688,3.50437,19.236,23.583975
12_1651200_930750000_2133000000,1,2.566176056861877,3.1083012,25.874,23.429502
12_1651200_930750000_3199000000,1,2.449695944786072,3.0523076,23.463,23.584778
4_1651200_1134750000_665600000,1,4.347088098526001,4.6987696,20.041,24.640587
4_1651200_1134750000_2133000000,1,2.640447974205017,4.444941,24.968,24.443035
4_1651200_1134750000_3199000000,1,2.3326879739761357,4.430123,24.461,24.777998
8_1651200_1134750000_665600000,1,3.991439938545227,3.872786,20.443,25.328367
8_1651200_1134750000_2133000000,1,2.5135200023651123,3.5515027,24.365,25.099247
8_1651200_1134750000_3199000000,1,2.347567915916443,3.6235225,24.67,25.396782
12_1651200_1134750000_665600000,1,4.020495891571045,3.301587,20.439,26.828295
12_1651200_1134750000_2133000000,1,2.524672031402588,3.0660162,25.863,26.721333
12_1651200_1134750000_3199000000,1,2.355791926383972,3.0937412,25.474,26.823305
4_1651200_1300500000_665600000,1,3.9733920097351074,4.785701,22.047,27.038906
4_1651200_1300500000_2133000000,1,2.726863980293274,4.5239677,24.968,26.95243
4_1651200_1300500000_3199000000,1,2.3221919536590576,4.537698,27.082,27.249435
8_1651200_1300500000_665600000,1,3.9620319604873657,3.8777294,22.047,27.967247
8_1651200_1300500000_2133000000,1,2.523392081260681,3.6968393,25.465,27.748558
8_1651200_1300500000_3199000000,1,2.312991976737976,3.7660189,27.082,27.996868
12_1651200_1300500000_665600000,1,4.040704011917114,3.2772682,22.455,29.50256
12_1651200_1300500000_2133000000,1,2.5345760583877563,3.1471283,25.881,29.409157
12_1651200_1300500000_3199000000,1,2.295520067214966,3.2016168,27.493,29.47784
4_1958400_114750000_665600000,1,8.529327869415283,7.2109766,14.707,18.493528
4_1958400_114750000_2133000000,1,8.239376068115234,6.2600636,15.719,19.62051
4_1958400_114750000_3199000000,1,8.183807849884033,5.5841208,16.421,21.225918
8_1958400_114750000_665600000,1,8.702175617218018,7.8588963,14.909,16.48248
8_1958400_114750000_2133000000,1,8.198415756225586,7.0753365,15.713,17.531769
8_1958400_114750000_3199000000,1,8.121888160705566,6.0944233,16.418,19.550962
12_1958400_114750000_665600000,1,8.421743869781494,8.967634,15.309,15.707685
12_1958400_114750000_2133000000,1,8.221727848052979,8.353706,16.115,16.347752
12_1958400_114750000_3199000000,1,8.176144123077393,7.2851763,17.222,18.863256
4_1958400_318750000_665600000,1,4.117232084274292,5.6835556,16.824,18.155872
4_1958400_318750000_2133000000,1,2.242591977119446,4.8143263,26.786,18.863203
4_1958400_318750000_3199000000,1,3.4283039569854736,4.4608154,20.144,20.699688
8_1958400_318750000_665600000,1,4.184895992279053,5.780759,17.222,16.623335
8_1958400_318750000_2133000000,1,2.245743989944458,4.776721,26.875,16.779692
8_1958400_318750000_3199000000,1,3.43886399269104,3.6052241,19.439,19.253618
12_1958400_318750000_665600000,1,4.116288185119629,6.6821012,16.818,16.593327
12_1958400_318750000_2133000000,1,2.2348960638046265,5.8179655,27.78,16.381569
12_1958400_318750000_3199000000,1,3.419008016586304,4.711396,20.546,18.570602
4_1958400_522750000_665600000,1,3.781231999397278,4.819948,17.226,19.016151
4_1958400_522750000_2133000000,1,2.241104006767273,4.2559347,26.881,18.92603
4_1958400_522750000_3199000000,1,2.9075520038604736,4.0015917,21.155,20.864414
8_1958400_522750000_665600000,1,3.9633920192718506,4.672696,17.729,18.170776
8_1958400_522750000_2133000000,1,2.2636640071868896,3.6723351,26.983,17.809772
8_1958400_522750000_3199000000,1,2.728000044822693,3.2387214,20.542,19.574846
12_1958400_522750000_665600000,1,3.802224040031433,4.9974627,18.533,18.632393
12_1958400_522750000_2133000000,1,2.2569280862808228,3.9442527,27.786,18.228226
12_1958400_522750000_3199000000,1,2.7411519289016724,3.2768893,21.556,19.411118
4_1958400_726750000_665600000,1,3.816431999206543,4.430313,18.03,20.841095
4_1958400_726750000_2133000000,1,2.2757599353790283,4.013336,26.379,20.378109
4_1958400_726750000_3199000000,1,2.3868000507354736,3.898906,22.559,21.717558
8_1958400_726750000_665600000,1,3.892832040786743,4.07034,18.534,20.498863
8_1958400_726750000_2133000000,1,2.2282400131225586,3.3376124,26.982,20.21429
8_1958400_726750000_3199000000,1,2.41211199760437,3.1904345,23.359,21.029764
12_1958400_726750000_665600000,1,3.776735901832581,3.8739734,19.439,21.303957
12_1958400_726750000_2133000000,1,2.2524479627609253,3.278832,27.283,21.056526
12_1958400_726750000_3199000000,1,2.369375944137573,3.0349302,23.464,21.584465
4_1958400_930750000_665600000,1,3.764415979385376,4.3061438,17.218,23.178062
4_1958400_930750000_2133000000,1,2.26800000667572,4.010171,26.781,22.909676
