powermode,bs,observed_time,predicted_time,observed_power,predicted_power
8_1651200_1134750000_2133000000,1,21.576687812805176,22.822533,20.6175,20.623
8_1651200_1134750000_3199000000,1,20.755824089050293,21.37786,21.27,20.886787
12_1651200_1134750000_665600000,1,25.01134395599365,36.475193,19.561,19.424189
12_1651200_1134750000_2133000000,1,21.932432174682617,23.659374,20.8155,21.241955
12_1651200_1134750000_3199000000,1,20.56222438812256,23.558931,21.967,21.867691
4_1651200_1300500000_665600000,1,27.9103364944458,33.7466,19.6595,19.931278
4_1651200_1300500000_2133000000,1,22.093520164489743,21.91831,21.2645,21.036922
4_1651200_1300500000_3199000000,1,21.26887989044189,20.98933,22.724,21.4108
8_1651200_1300500000_665600000,1,25.062031745910645,35.52588,20.8625,20.004692
8_1651200_1300500000_2133000000,1,22.284143447875977,22.077387,21.418,21.39822
8_1651200_1300500000_3199000000,1,20.60696029663086,21.938461,23.3255,21.733486
12_1651200_1300500000_665600000,1,25.143248558044437,37.089466,21.868,20.512156
12_1651200_1300500000_2133000000,1,22.908991813659668,23.926542,22.168,22.19654
12_1651200_1300500000_3199000000,1,20.76144027709961,24.213848,23.17,22.853996
4_1958400_114750000_665600000,1,51.24855995178223,64.205376,14.651,15.547242
4_1958400_114750000_2133000000,1,49.61083221435547,49.801334,15.655,16.18284
4_1958400_114750000_3199000000,1,48.92020797729492,61.007187,16.364,17.136065
8_1958400_114750000_665600000,1,51.06238555908203,53.83425,15.05,15.585228
8_1958400_114750000_2133000000,1,49.448320388793945,42.945297,15.954,16.416021
8_1958400_114750000_3199000000,1,48.76569557189941,47.900143,16.767,17.173847
12_1958400_114750000_665600000,1,50.98899269104004,58.605034,15.2505,15.750027
12_1958400_114750000_2133000000,1,49.44159889221192,45.47259,15.854,16.674637
12_1958400_114750000_3199000000,1,48.77665519714356,49.082924,17.167,17.492922
4_1958400_318750000_665600000,1,25.952735900878903,33.70977,16.5585,15.822927
4_1958400_318750000_2133000000,1,21.498815536499023,26.797817,17.967,17.358017
4_1958400_318750000_3199000000,1,21.32868766784668,26.983707,19.1285,18.37577
8_1958400_318750000_665600000,1,25.10321617126465,34.109047,16.7575,16.023867
8_1958400_318750000_2133000000,1,21.16374397277832,26.974625,17.918,18.597084
8_1958400_318750000_3199000000,1,20.41494369506836,27.14787,19.2775,19.551765
12_1958400_318750000_665600000,1,24.84003257751465,37.60681,17.6615,17.607153
12_1958400_318750000_2133000000,1,21.62577533721924,26.031824,19.0775,19.583721
12_1958400_318750000_3199000000,1,20.18455982208252,26.584715,19.2775,20.276745
4_1958400_522750000_665600000,1,24.884575843811035,33.860752,17.1585,16.24715
4_1958400_522750000_2133000000,1,19.679967880249023,25.52156,18.3605,18.57711
4_1958400_522750000_3199000000,1,18.208927154541016,21.854599,19.716,19.472649
8_1958400_522750000_665600000,1,23.334256172180176,34.594383,17.859,17.011908
8_1958400_522750000_2133000000,1,19.04729557037353,25.925325,18.2625,19.31966
8_1958400_522750000_3199000000,1,18.11412811279297,22.253601,20.672,19.872051
12_1958400_522750000_665600000,1,23.942880630493164,36.064068,17.7585,18.26923
12_1958400_522750000_2133000000,1,19.639567375183105,25.16421,19.2655,20.023617
12_1958400_522750000_3199000000,1,18.190431594848636,23.017872,20.574,20.64236
4_1958400_726750000_665600000,1,25.380016326904297,33.775833,17.207,16.858856
4_1958400_726750000_2133000000,1,20.378527641296387,22.899096,19.1625,19.40063
4_1958400_726750000_3199000000,1,18.933152198791504,20.591652,20.467,20.029293
8_1958400_726750000_665600000,1,23.35923194885254,34.802658,18.21,18.023983
8_1958400_726750000_2133000000,1,19.654128074646,23.94806,19.464,19.785896
8_1958400_726750000_3199000000,1,17.785807609558105,21.311527,20.3175,20.345345
12_1958400_726750000_665600000,1,22.758224487304688,35.46411,18.3595,18.52661
12_1958400_726750000_2133000000,1,18.195839881896973,24.129963,20.0675,20.578743
12_1958400_726750000_3199000000,1,17.65107250213623,22.28938,20.668,21.198235
4_1958400_930750000_665600000,1,24.85838413238525,32.841816,18.7625,18.506508
4_1958400_930750000_2133000000,1,19.53163146972656,21.333776,19.311,20.541012
4_1958400_930750000_3199000000,1,19.506848335266117,19.663105,21.265,21.120958
8_1958400_930750000_665600000,1,22.34780788421631,34.514656,19.0635,18.96745
8_1958400_930750000_2133000000,1,19.029135704040527,22.095982,21.372,20.790575
