cores,cpu,gpu,mem,predicted_power
8.0,422400.0,114750000.0,3199000000.0,16.816494
8.0,422400.0,318750000.0,665600000.0,16.646152
8.0,422400.0,318750000.0,2133000000.0,18.075354
8.0,422400.0,318750000.0,3199000000.0,19.82057
8.0,422400.0,522750000.0,665600000.0,18.033716
8.0,422400.0,522750000.0,2133000000.0,19.621685
8.0,422400.0,522750000.0,3199000000.0,21.589178
8.0,422400.0,726750000.0,665600000.0,19.465405
8.0,422400.0,726750000.0,2133000000.0,21.257948
8.0,422400.0,726750000.0,3199000000.0,23.4995
8.0,422400.0,930750000.0,665600000.0,20.949907
8.0,422400.0,930750000.0,2133000000.0,22.957577
8.0,422400.0,930750000.0,3199000000.0,26.094362
8.0,422400.0,1134750000.0,665600000.0,22.529428
8.0,422400.0,1134750000.0,2133000000.0,24.823439
8.0,422400.0,1134750000.0,3199000000.0,29.520061
8.0,422400.0,1300500000.0,665600000.0,23.880268
8.0,422400.0,1300500000.0,2133000000.0,26.923944
8.0,422400.0,1300500000.0,3199000000.0,33.360817
8.0,729600.0,114750000.0,665600000.0,15.101337
8.0,729600.0,114750000.0,2133000000.0,15.995502
8.0,729600.0,114750000.0,3199000000.0,17.147358
8.0,729600.0,318750000.0,665600000.0,16.789154
8.0,729600.0,318750000.0,2133000000.0,18.341368
8.0,729600.0,318750000.0,3199000000.0,20.433125
8.0,729600.0,522750000.0,665600000.0,18.189426
8.0,729600.0,522750000.0,2133000000.0,20.013142
8.0,729600.0,522750000.0,3199000000.0,22.330618
8.0,729600.0,726750000.0,665600000.0,19.638237
8.0,729600.0,726750000.0,2133000000.0,21.776657
8.0,729600.0,726750000.0,3199000000.0,24.780142
8.0,729600.0,930750000.0,665600000.0,21.174353
8.0,729600.0,930750000.0,2133000000.0,23.646633
8.0,729600.0,930750000.0,3199000000.0,27.86094
8.0,729600.0,1134750000.0,665600000.0,22.815521
8.0,729600.0,1134750000.0,2133000000.0,26.11596
8.0,729600.0,1134750000.0,3199000000.0,31.937782
8.0,729600.0,1300500000.0,665600000.0,24.16436
8.0,729600.0,1300500000.0,2133000000.0,28.864483
8.0,729600.0,1300500000.0,3199000000.0,35.828964
8.0,1036800.0,114750000.0,665600000.0,15.172785
8.0,1036800.0,114750000.0,2133000000.0,16.182169
8.0,1036800.0,114750000.0,3199000000.0,17.48781
8.0,1036800.0,318750000.0,665600000.0,16.938772
8.0,1036800.0,318750000.0,2133000000.0,18.849106
8.0,1036800.0,318750000.0,3199000000.0,21.12969
8.0,1036800.0,522750000.0,665600000.0,18.377485
8.0,1036800.0,522750000.0,2133000000.0,20.61313
8.0,1036800.0,522750000.0,3199000000.0,23.46592
8.0,1036800.0,726750000.0,665600000.0,19.875065
8.0,1036800.0,726750000.0,2133000000.0,22.47792
8.0,1036800.0,726750000.0,3199000000.0,26.354052
8.0,1036800.0,930750000.0,665600000.0,21.488157
8.0,1036800.0,930750000.0,2133000000.0,24.80174
8.0,1036800.0,930750000.0,3199000000.0,29.87236
8.0,1036800.0,1134750000.0,665600000.0,23.137285
8.0,1036800.0,1134750000.0,2133000000.0,27.753773
8.0,1036800.0,1134750000.0,3199000000.0,34.399937
8.0,1036800.0,1300500000.0,665600000.0,24.555696
8.0,1036800.0,1300500000.0,2133000000.0,31.33049
8.0,1036800.0,1300500000.0,3199000000.0,38.30548
8.0,1344000.0,114750000.0,665600000.0,15.250869
8.0,1344000.0,114750000.0,2133000000.0,16.499197
8.0,1344000.0,114750000.0,3199000000.0,17.877588
8.0,1344000.0,318750000.0,665600000.0,17.119812
8.0,1344000.0,318750000.0,2133000000.0,19.460037
8.0,1344000.0,318750000.0,3199000000.0,21.640404
8.0,1344000.0,522750000.0,665600000.0,18.623932
8.0,1344000.0,522750000.0,2133000000.0,21.311079
8.0,1344000.0,522750000.0,3199000000.0,24.933208
8.0,1344000.0,726750000.0,665600000.0,20.185863
8.0,1344000.0,726750000.0,2133000000.0,23.49321
8.0,1344000.0,726750000.0,3199000000.0,28.36527
8.0,1344000.0,930750000.0,665600000.0,21.825338
8.0,1344000.0,930750000.0,2133000000.0,26.285053
8.0,1344000.0,930750000.0,3199000000.0,32.12445
8.0,1344000.0,1134750000.0,665600000.0,23.629765
8.0,1344000.0,1134750000.0,2133000000.0,29.919527
8.0,1344000.0,1134750000.0,3199000000.0,36.87704
8.0,1344000.0,1300500000.0,665600000.0,25.527636
8.0,1344000.0,1300500000.0,2133000000.0,33.807007
8.0,1344000.0,1300500000.0,3199000000.0,40.868954
8.0,1651200.0,114750000.0,665600000.0,15.366977
8.0,1651200.0,114750000.0,2133000000.0,16.840744
8.0,1651200.0,114750000.0,3199000000.0,18.340206
8.0,1651200.0,318750000.0,665600000.0,17.374834
8.0,1651200.0,318750000.0,2133000000.0,20.149662
8.0,1651200.0,318750000.0,3199000000.0,22.366713
8.0,1651200.0,522750000.0,665600000.0,18.913807
8.0,1651200.0,522750000.0,2133000000.0,22.195293
8.0,1651200.0,522750000.0,3199000000.0,26.708778
8.0,1651200.0,726750000.0,665600000.0,20.599655
8.0,1651200.0,726750000.0,2133000000.0,24.9471
8.0,1651200.0,726750000.0,3199000000.0,30.37649
8.0,1651200.0,930750000.0,665600000.0,22.448408
8.0,1651200.0,930750000.0,2133000000.0,28.258104
8.0,1651200.0,930750000.0,3199000000.0,34.55726
8.0,1651200.0,1134750000.0,665600000.0,24.70223
8.0,1651200.0,1134750000.0,2133000000.0,32.377975
8.0,1651200.0,1134750000.0,3199000000.0,39.486313
8.0,1651200.0,1300500000.0,665600000.0,27.001694
8.0,1651200.0,1300500000.0,2133000000.0,36.308243
8.0,1651200.0,1300500000.0,3199000000.0,43.58461
8.0,1958400.0,114750000.0,665600000.0,15.580498
8.0,1958400.0,114750000.0,2133000000.0,17.23031
