cores,cpu,gpu,mem,predicted_time
4.0,2201600.0,1134750000.0,3199000000.0,81.35419
4.0,2201600.0,1300500000.0,665600000.0,191.80502
4.0,2201600.0,1300500000.0,2133000000.0,84.30675
4.0,2201600.0,1300500000.0,3199000000.0,80.025635
8.0,422400.0,114750000.0,665600000.0,432.1013
8.0,422400.0,114750000.0,2133000000.0,446.26843
8.0,422400.0,114750000.0,3199000000.0,448.7398
8.0,422400.0,318750000.0,665600000.0,238.91835
8.0,422400.0,318750000.0,2133000000.0,186.05466
8.0,422400.0,318750000.0,3199000000.0,185.49338
8.0,422400.0,522750000.0,665600000.0,217.3599
8.0,422400.0,522750000.0,2133000000.0,172.25699
8.0,422400.0,522750000.0,3199000000.0,173.28404
8.0,422400.0,726750000.0,665600000.0,209.65472
8.0,422400.0,726750000.0,2133000000.0,172.76857
8.0,422400.0,726750000.0,3199000000.0,174.24548
8.0,422400.0,930750000.0,665600000.0,205.32281
8.0,422400.0,930750000.0,2133000000.0,173.54575
8.0,422400.0,930750000.0,3199000000.0,170.27405
8.0,422400.0,1134750000.0,665600000.0,204.2033
8.0,422400.0,1134750000.0,2133000000.0,174.92288
8.0,422400.0,1134750000.0,3199000000.0,165.81334
8.0,422400.0,1300500000.0,665600000.0,205.04749
8.0,422400.0,1300500000.0,2133000000.0,173.08751
8.0,422400.0,1300500000.0,3199000000.0,166.83182
8.0,729600.0,114750000.0,665600000.0,431.52933
8.0,729600.0,114750000.0,2133000000.0,443.60126
8.0,729600.0,114750000.0,3199000000.0,445.057
8.0,729600.0,318750000.0,665600000.0,230.13113
8.0,729600.0,318750000.0,2133000000.0,176.95938
8.0,729600.0,318750000.0,3199000000.0,176.01997
8.0,729600.0,522750000.0,665600000.0,209.50748
8.0,729600.0,522750000.0,2133000000.0,126.85503
8.0,729600.0,522750000.0,3199000000.0,121.83861
8.0,729600.0,726750000.0,665600000.0,202.32568
8.0,729600.0,726750000.0,2133000000.0,118.09401
8.0,729600.0,726750000.0,3199000000.0,108.08
8.0,729600.0,930750000.0,665600000.0,197.45654
8.0,729600.0,930750000.0,2133000000.0,114.9948
8.0,729600.0,930750000.0,3199000000.0,103.37059
8.0,729600.0,1134750000.0,665600000.0,194.95206
8.0,729600.0,1134750000.0,2133000000.0,114.91989
8.0,729600.0,1134750000.0,3199000000.0,104.31679
8.0,729600.0,1300500000.0,665600000.0,194.13399
8.0,729600.0,1300500000.0,2133000000.0,113.74222
8.0,729600.0,1300500000.0,3199000000.0,107.08772
8.0,1036800.0,114750000.0,665600000.0,434.01923
8.0,1036800.0,114750000.0,2133000000.0,443.55548
8.0,1036800.0,114750000.0,3199000000.0,445.00073
8.0,1036800.0,318750000.0,665600000.0,227.77625
8.0,1036800.0,318750000.0,2133000000.0,173.77974
8.0,1036800.0,318750000.0,3199000000.0,173.73993
8.0,1036800.0,522750000.0,665600000.0,208.17076
8.0,1036800.0,522750000.0,2133000000.0,118.93413
8.0,1036800.0,522750000.0,3199000000.0,116.51018
8.0,1036800.0,726750000.0,665600000.0,200.845
8.0,1036800.0,726750000.0,2133000000.0,106.07124
8.0,1036800.0,726750000.0,3199000000.0,95.87367
8.0,1036800.0,930750000.0,665600000.0,196.54892
8.0,1036800.0,930750000.0,2133000000.0,100.64484
8.0,1036800.0,930750000.0,3199000000.0,87.09148
8.0,1036800.0,1134750000.0,665600000.0,193.93954
8.0,1036800.0,1134750000.0,2133000000.0,91.09422
8.0,1036800.0,1134750000.0,3199000000.0,83.43039
8.0,1036800.0,1300500000.0,665600000.0,192.55156
8.0,1036800.0,1300500000.0,2133000000.0,86.31807
8.0,1036800.0,1300500000.0,3199000000.0,82.24635
8.0,1344000.0,114750000.0,665600000.0,436.75012
8.0,1344000.0,114750000.0,2133000000.0,444.45087
8.0,1344000.0,114750000.0,3199000000.0,445.59482
8.0,1344000.0,318750000.0,665600000.0,226.58542
8.0,1344000.0,318750000.0,2133000000.0,171.95891
8.0,1344000.0,318750000.0,3199000000.0,172.17496
8.0,1344000.0,522750000.0,665600000.0,206.73318
8.0,1344000.0,522750000.0,2133000000.0,116.105225
8.0,1344000.0,522750000.0,3199000000.0,114.59871
8.0,1344000.0,726750000.0,665600000.0,199.54407
8.0,1344000.0,726750000.0,2133000000.0,102.78732
8.0,1344000.0,726750000.0,3199000000.0,90.47287
8.0,1344000.0,930750000.0,665600000.0,195.71533
8.0,1344000.0,930750000.0,2133000000.0,96.86784
8.0,1344000.0,930750000.0,3199000000.0,84.56995
8.0,1344000.0,1134750000.0,665600000.0,193.09055
8.0,1344000.0,1134750000.0,2133000000.0,86.89737
8.0,1344000.0,1134750000.0,3199000000.0,82.419815
8.0,1344000.0,1300500000.0,665600000.0,191.71968
8.0,1344000.0,1300500000.0,2133000000.0,85.002304
8.0,1344000.0,1300500000.0,3199000000.0,81.178375
8.0,1651200.0,114750000.0,665600000.0,438.4784
8.0,1651200.0,114750000.0,2133000000.0,446.05853
8.0,1651200.0,114750000.0,3199000000.0,447.11273
8.0,1651200.0,318750000.0,665600000.0,226.51868
8.0,1651200.0,318750000.0,2133000000.0,171.01068
8.0,1651200.0,318750000.0,3199000000.0,171.35214
8.0,1651200.0,522750000.0,665600000.0,205.37386
8.0,1651200.0,522750000.0,2133000000.0,116.298004
8.0,1651200.0,522750000.0,3199000000.0,113.574326
8.0,1651200.0,726750000.0,665600000.0,198.48538
8.0,1651200.0,726750000.0,2133000000.0,100.31195
8.0,1651200.0,726750000.0,3199000000.0,88.73328
8.0,1651200.0,930750000.0,665600000.0,195.00156
8.0,1651200.0,930750000.0,2133000000.0,91.834076
8.0,1651200.0,930750000.0,3199000000.0,83.38536
8.0,1651200.0,1134750000.0,665600000.0,191.90533
8.0,1651200.0,1134750000.0,2133000000.0,86.09723
8.0,1651200.0,1134750000.0,3199000000.0,81.7169
8.0,1651200.0,1300500000.0,665600000.0,191.30226
8.0,1651200.0,1300500000.0,2133000000.0,84.16963
8.0,1651200.0,1300500000.0,3199000000.0,80.22502
8.0,1958400.0,114750000.0,665600000.0,440.58545
8.0,1958400.0,114750000.0,2133000000.0,447.6422
8.0,1958400.0,114750000.0,3199000000.0,448.62527
8.0,1958400.0,318750000.0,665600000.0,226.91298
8.0,1958400.0,318750000.0,2133000000.0,170.97371
8.0,1958400.0,318750000.0,3199000000.0,169.96799
8.0,1958400.0,522750000.0,665600000.0,204.38106
8.0,1958400.0,522750000.0,2133000000.0,116.65752
8.0,1958400.0,522750000.0,3199000000.0,114.59221
8.0,1958400.0,726750000.0,665600000.0,197.79124
8.0,1958400.0,726750000.0,2133000000.0,98.99768
8.0,1958400.0,726750000.0,3199000000.0,87.83217
8.0,1958400.0,930750000.0,665600000.0,193.60645
8.0,1958400.0,930750000.0,2133000000.0,88.34181
8.0,1958400.0,930750000.0,3199000000.0,82.50302
8.0,1958400.0,1134750000.0,665600000.0,191.15085
8.0,1958400.0,1134750000.0,2133000000.0,84.597824
8.0,1958400.0,1134750000.0,3199000000.0,80.80502
8.0,1958400.0,1300500000.0,665600000.0,191.04332
8.0,1958400.0,1300500000.0,2133000000.0,83.728836
8.0,1958400.0,1300500000.0,3199000000.0,79.236084
8.0,2201600.0,114750000.0,665600000.0,442.13977
8.0,2201600.0,114750000.0,2133000000.0,448.9588
8.0,2201600.0,114750000.0,3199000000.0,449.8227
8.0,2201600.0,318750000.0,665600000.0,227.97012
8.0,2201600.0,318750000.0,2133000000.0,172.0326
8.0,2201600.0,318750000.0,3199000000.0,168.83972
8.0,2201600.0,522750000.0,665600000.0,203.78082
8.0,2201600.0,522750000.0,2133000000.0,117.20021
8.0,2201600.0,522750000.0,3199000000.0,116.09297
8.0,2201600.0,726750000.0,665600000.0,197.43134
8.0,2201600.0,726750000.0,2133000000.0,97.13614
8.0,2201600.0,726750000.0,3199000000.0,88.54349
8.0,2201600.0,930750000.0,665600000.0,192.70093
8.0,2201600.0,930750000.0,2133000000.0,86.7009
8.0,2201600.0,930750000.0,3199000000.0,81.87265
8.0,2201600.0,1134750000.0,665600000.0,190.9758
8.0,2201600.0,1134750000.0,2133000000.0,83.974304
8.0,2201600.0,1134750000.0,3199000000.0,79.994064
8.0,2201600.0,1300500000.0,665600000.0,191.0119
8.0,2201600.0,1300500000.0,2133000000.0,83.35007
8.0,2201600.0,1300500000.0,3199000000.0,78.42255
12.0,422400.0,114750000.0,665600000.0,434.25067
12.0,422400.0,114750000.0,2133000000.0,444.668
12.0,422400.0,114750000.0,3199000000.0,447.01794
12.0,422400.0,318750000.0,665600000.0,233.40851
12.0,422400.0,318750000.0,2133000000.0,178.91766
12.0,422400.0,318750000.0,3199000000.0,178.23154
12.0,422400.0,522750000.0,665600000.0,212.144
12.0,422400.0,522750000.0,2133000000.0,168.01895
12.0,422400.0,522750000.0,3199000000.0,167.43312
12.0,422400.0,726750000.0,665600000.0,204.91116
12.0,422400.0,726750000.0,2133000000.0,167.96524
12.0,422400.0,726750000.0,3199000000.0,162.9575
12.0,422400.0,930750000.0,665600000.0,200.24197
12.0,422400.0,930750000.0,2133000000.0,167.7172
12.0,422400.0,930750000.0,3199000000.0,157.50276
12.0,422400.0,1134750000.0,665600000.0,198.31592
12.0,422400.0,1134750000.0,2133000000.0,165.50986
12.0,422400.0,1134750000.0,3199000000.0,150.66089
12.0,422400.0,1300500000.0,665600000.0,197.35834
12.0,422400.0,1300500000.0,2133000000.0,159.87753
12.0,422400.0,1300500000.0,3199000000.0,145.84346
12.0,729600.0,114750000.0,665600000.0,435.4718
12.0,729600.0,114750000.0,2133000000.0,443.3205
12.0,729600.0,114750000.0,3199000000.0,445.2649
12.0,729600.0,318750000.0,665600000.0,230.55347
12.0,729600.0,318750000.0,2133000000.0,177.04353
12.0,729600.0,318750000.0,3199000000.0,176.93744
12.0,729600.0,522750000.0,665600000.0,207.99756
12.0,729600.0,522750000.0,2133000000.0,124.18121
12.0,729600.0,522750000.0,3199000000.0,121.3519
12.0,729600.0,726750000.0,665600000.0,201.20828
12.0,729600.0,726750000.0,2133000000.0,113.440414
12.0,729600.0,726750000.0,3199000000.0,99.89586
12.0,729600.0,930750000.0,665600000.0,196.59476
12.0,729600.0,930750000.0,2133000000.0,109.5161
12.0,729600.0,930750000.0,3199000000.0,92.57904
12.0,729600.0,1134750000.0,665600000.0,193.56201
12.0,729600.0,1134750000.0,2133000000.0,104.63896
12.0,729600.0,1134750000.0,3199000000.0,89.72061
12.0,729600.0,1300500000.0,665600000.0,192.14091
12.0,729600.0,1300500000.0,2133000000.0,100.636566
12.0,729600.0,1300500000.0,3199000000.0,89.67865
12.0,1036800.0,114750000.0,665600000.0,436.4313
12.0,1036800.0,114750000.0,2133000000.0,443.31555
12.0,1036800.0,114750000.0,3199000000.0,445.2803
12.0,1036800.0,318750000.0,665600000.0,229.65244
12.0,1036800.0,318750000.0,2133000000.0,175.14635
12.0,1036800.0,318750000.0,3199000000.0,174.63307
12.0,1036800.0,522750000.0,665600000.0,207.76859
12.0,1036800.0,522750000.0,2133000000.0,117.964966
12.0,1036800.0,522750000.0,3199000000.0,115.12453
12.0,1036800.0,726750000.0,665600000.0,200.04921
12.0,1036800.0,726750000.0,2133000000.0,102.81178
12.0,1036800.0,726750000.0,3199000000.0,90.14711
12.0,1036800.0,930750000.0,665600000.0,195.93677
12.0,1036800.0,930750000.0,2133000000.0,96.06444
12.0,1036800.0,930750000.0,3199000000.0,84.06911
12.0,1036800.0,1134750000.0,665600000.0,192.56512
12.0,1036800.0,1134750000.0,2133000000.0,86.95096
12.0,1036800.0,1134750000.0,3199000000.0,82.17963
12.0,1036800.0,1300500000.0,665600000.0,191.12158
12.0,1036800.0,1300500000.0,2133000000.0,84.514496
12.0,1036800.0,1300500000.0,3199000000.0,80.8665
12.0,1344000.0,114750000.0,665600000.0,437.84607
12.0,1344000.0,114750000.0,2133000000.0,444.40076
12.0,1344000.0,114750000.0,3199000000.0,445.97803
12.0,1344000.0,318750000.0,665600000.0,229.04784
12.0,1344000.0,318750000.0,2133000000.0,173.29308
12.0,1344000.0,318750000.0,3199000000.0,173.62125
12.0,1344000.0,522750000.0,665600000.0,206.87094
12.0,1344000.0,522750000.0,2133000000.0,116.77864
12.0,1344000.0,522750000.0,3199000000.0,114.27048
12.0,1344000.0,726750000.0,665600000.0,199.0001
12.0,1344000.0,726750000.0,2133000000.0,100.29503
12.0,1344000.0,726750000.0,3199000000.0,87.99977
12.0,1344000.0,930750000.0,665600000.0,195.03064
12.0,1344000.0,930750000.0,2133000000.0,90.69498
12.0,1344000.0,930750000.0,3199000000.0,83.042206
12.0,1344000.0,1134750000.0,665600000.0,191.47144
12.0,1344000.0,1134750000.0,2133000000.0,85.4547
12.0,1344000.0,1134750000.0,3199000000.0,81.38696
12.0,1344000.0,1300500000.0,665600000.0,190.91354
12.0,1344000.0,1300500000.0,2133000000.0,83.7471
12.0,1344000.0,1300500000.0,3199000000.0,79.84767
12.0,1651200.0,114750000.0,665600000.0,439.52963
12.0,1651200.0,114750000.0,2133000000.0,445.95114
12.0,1651200.0,114750000.0,3199000000.0,446.9861
12.0,1651200.0,318750000.0,665600000.0,229.25949
12.0,1651200.0,318750000.0,2133000000.0,172.87256
12.0,1651200.0,318750000.0,3199000000.0,170.37125
12.0,1651200.0,522750000.0,665600000.0,205.84106
12.0,1651200.0,522750000.0,2133000000.0,115.86711
12.0,1651200.0,522750000.0,3199000000.0,113.697464
12.0,1651200.0,726750000.0,665600000.0,198.06638
12.0,1651200.0,726750000.0,2133000000.0,97.76512
12.0,1651200.0,726750000.0,3199000000.0,87.17633
12.0,1651200.0,930750000.0,665600000.0,193.45807
12.0,1651200.0,930750000.0,2133000000.0,88.032425
12.0,1651200.0,930750000.0,3199000000.0,82.2003
12.0,1651200.0,1134750000.0,665600000.0,190.9162
12.0,1651200.0,1134750000.0,2133000000.0,84.12851
12.0,1651200.0,1134750000.0,3199000000.0,80.43361
12.0,1651200.0,1300500000.0,665600000.0,190.75334
12.0,1651200.0,1300500000.0,2133000000.0,83.52692
12.0,1651200.0,1300500000.0,3199000000.0,78.78912
12.0,1958400.0,114750000.0,665600000.0,441.23956
12.0,1958400.0,114750000.0,2133000000.0,447.92596
12.0,1958400.0,114750000.0,3199000000.0,446.03473
12.0,1958400.0,318750000.0,665600000.0,229.89288
12.0,1958400.0,318750000.0,2133000000.0,172.89737
12.0,1958400.0,318750000.0,3199000000.0,170.05077
12.0,1958400.0,522750000.0,665600000.0,205.05429
12.0,1958400.0,522750000.0,2133000000.0,116.31052
12.0,1958400.0,522750000.0,3199000000.0,114.434555
12.0,1958400.0,726750000.0,665600000.0,197.13988
12.0,1958400.0,726750000.0,2133000000.0,95.87033
12.0,1958400.0,726750000.0,3199000000.0,88.15146
12.0,1958400.0,930750000.0,665600000.0,192.35558
12.0,1958400.0,930750000.0,2133000000.0,85.49161
12.0,1958400.0,930750000.0,3199000000.0,81.35333
12.0,1958400.0,1134750000.0,665600000.0,190.70308
12.0,1958400.0,1134750000.0,2133000000.0,83.63423
12.0,1958400.0,1134750000.0,3199000000.0,79.354996
12.0,1958400.0,1300500000.0,665600000.0,190.70569
12.0,1958400.0,1300500000.0,2133000000.0,82.907196
12.0,1958400.0,1300500000.0,3199000000.0,77.35837
12.0,2201600.0,114750000.0,665600000.0,442.44855
12.0,2201600.0,114750000.0,2133000000.0,449.6835
12.0,2201600.0,114750000.0,3199000000.0,434.87677
12.0,2201600.0,318750000.0,665600000.0,230.96603
12.0,2201600.0,318750000.0,2133000000.0,172.66833
12.0,2201600.0,318750000.0,3199000000.0,169.34067
12.0,2201600.0,522750000.0,665600000.0,204.69785
12.0,2201600.0,522750000.0,2133000000.0,115.830734
12.0,2201600.0,522750000.0,3199000000.0,115.48572
12.0,2201600.0,726750000.0,665600000.0,196.04211
12.0,2201600.0,726750000.0,2133000000.0,95.93472
12.0,2201600.0,726750000.0,3199000000.0,89.06598
12.0,2201600.0,930750000.0,665600000.0,191.79822
12.0,2201600.0,930750000.0,2133000000.0,84.309616
12.0,2201600.0,930750000.0,3199000000.0,80.60747
12.0,2201600.0,1134750000.0,665600000.0,190.62341
12.0,2201600.0,1134750000.0,2133000000.0,83.2473
12.0,2201600.0,1134750000.0,3199000000.0,78.39026
12.0,2201600.0,1300500000.0,665600000.0,190.74039
12.0,2201600.0,1300500000.0,2133000000.0,82.43521
12.0,2201600.0,1300500000.0,3199000000.0,76.449005
