observed_time,observed_power,powermode,predicted_time,predicted_power
87.19956588745117,30.289,12_1036800_726750000_3199000000,96.89101,27.223782
204.1022720336914,20.579,12_1036800_726750000_665600000,201.92621,20.925943
117.79854583740234,24.59,12_1036800_522750000_2133000000,119.13944,21.46906
113.5136489868164,26.1335,12_1036800_522750000_3199000000,110.90432,24.696678
211.9523162841797,19.376,12_1036800_522750000_665600000,210.88293,19.382675
178.58668518066406,20.683,12_1036800_318750000_2133000000,173.51476,19.202993
176.76649475097656,22.189,12_1036800_318750000_3199000000,170.50276,21.25383
239.7968978881836,18.172,12_1036800_318750000_665600000,239.03894,17.649689
468.5682220458984,16.156,12_1036800_114750000_2133000000,444.05777,16.56981
466.8797912597656,17.07,12_1036800_114750000_3199000000,464.3218,17.83436
473.06471252441406,15.3515,12_1036800_114750000_665600000,481.00394,15.453584
76.77668762207031,39.416,12_1344000_1300500000_2133000000,103.751656,32.611656
61.04492950439453,43.924,12_1344000_1300500000_3199000000,112.0524,37.170017
190.32188415527344,26.4935,12_1344000_1300500000_665600000,179.91641,27.545174
81.2926254272461,35.1995,12_1344000_1134750000_2133000000,99.465485,30.257166
65.65089797973633,41.808,12_1344000_1134750000_3199000000,100.18623,34.297234
194.62574768066403,23.881,12_1344000_1134750000_665600000,184.59499,25.439856
87.25102615356445,31.596,12_1344000_930750000_2133000000,95.32514,27.632193
72.05451202392578,36.46,12_1344000_930750000_3199000000,90.7129,31.350832
197.1845016479492,22.278,12_1344000_930750000_665600000,192.67014,22.959623
96.75707244873048,28.1,12_1344000_726750000_2133000000,98.33854,25.073624
85.43471908569336,30.6905,12_1344000_726750000_3199000000,88.90107,28.708076
200.9927215576172,20.574,12_1344000_726750000_665600000,199.12689,20.892927
114.3615379333496,25.088,12_1344000_522750000_2133000000,119.59806,22.553974
111.9536018371582,26.78,12_1344000_522750000_3199000000,109.16842,26.02678
211.84760284423828,19.376,12_1344000_522750000_665600000,208.53725,19.12811
177.33265686035156,21.08,12_1344000_318750000_2133000000,174.24844,19.643345
174.81664276123047,22.181,12_1344000_318750000_3199000000,165.14131,22.380693
238.8586883544922,18.266,12_1344000_318750000_665600000,237.13202,17.484507
467.0676574707031,16.1625,12_1344000_114750000_2133000000,445.04135,16.326946
465.8386535644531,17.0715,12_1344000_114750000_3199000000,460.1417,18.745445
