cores,cpu,gpu,mem,predicted_time
8.0,1651200.0,522750000.0,3199000000.0,189.89632
8.0,1651200.0,726750000.0,665600000.0,299.19394
8.0,1651200.0,726750000.0,2133000000.0,175.13925
8.0,1651200.0,726750000.0,3199000000.0,153.23613
8.0,1651200.0,930750000.0,665600000.0,283.84818
8.0,1651200.0,930750000.0,2133000000.0,156.85394
8.0,1651200.0,930750000.0,3199000000.0,138.90053
8.0,1651200.0,1134750000.0,665600000.0,277.95996
8.0,1651200.0,1134750000.0,2133000000.0,153.27109
8.0,1651200.0,1134750000.0,3199000000.0,127.45484
8.0,1651200.0,1300500000.0,665600000.0,276.06232
8.0,1651200.0,1300500000.0,2133000000.0,144.22687
8.0,1651200.0,1300500000.0,3199000000.0,120.23323
8.0,1958400.0,114750000.0,665600000.0,773.3066
8.0,1958400.0,114750000.0,2133000000.0,761.97595
8.0,1958400.0,114750000.0,3199000000.0,759.40546
8.0,1958400.0,318750000.0,665600000.0,366.12
8.0,1958400.0,318750000.0,2133000000.0,285.34583
8.0,1958400.0,318750000.0,3199000000.0,282.27374
8.0,1958400.0,522750000.0,665600000.0,314.8853
8.0,1958400.0,522750000.0,2133000000.0,194.9517
8.0,1958400.0,522750000.0,3199000000.0,187.80081
8.0,1958400.0,726750000.0,665600000.0,295.3412
8.0,1958400.0,726750000.0,2133000000.0,160.06711
8.0,1958400.0,726750000.0,3199000000.0,149.80392
8.0,1958400.0,930750000.0,665600000.0,280.37006
8.0,1958400.0,930750000.0,2133000000.0,158.27097
8.0,1958400.0,930750000.0,3199000000.0,133.90944
8.0,1958400.0,1134750000.0,665600000.0,277.06448
8.0,1958400.0,1134750000.0,2133000000.0,149.48065
8.0,1958400.0,1134750000.0,3199000000.0,123.61381
8.0,1958400.0,1300500000.0,665600000.0,272.013
8.0,1958400.0,1300500000.0,2133000000.0,139.81297
8.0,1958400.0,1300500000.0,3199000000.0,117.6367
8.0,2201600.0,114750000.0,665600000.0,772.6395
8.0,2201600.0,114750000.0,2133000000.0,758.99084
8.0,2201600.0,114750000.0,3199000000.0,742.2896
8.0,2201600.0,318750000.0,665600000.0,364.5226
8.0,2201600.0,318750000.0,2133000000.0,287.18274
8.0,2201600.0,318750000.0,3199000000.0,284.82562
8.0,2201600.0,522750000.0,665600000.0,313.75504
8.0,2201600.0,522750000.0,2133000000.0,194.84653
8.0,2201600.0,522750000.0,3199000000.0,187.23717
8.0,2201600.0,726750000.0,665600000.0,286.27936
8.0,2201600.0,726750000.0,2133000000.0,159.47194
8.0,2201600.0,726750000.0,3199000000.0,149.01405
8.0,2201600.0,930750000.0,665600000.0,278.60193
8.0,2201600.0,930750000.0,2133000000.0,157.68315
8.0,2201600.0,930750000.0,3199000000.0,130.51068
8.0,2201600.0,1134750000.0,665600000.0,275.75705
8.0,2201600.0,1134750000.0,2133000000.0,145.73279
8.0,2201600.0,1134750000.0,3199000000.0,120.90878
8.0,2201600.0,1300500000.0,665600000.0,258.98328
8.0,2201600.0,1300500000.0,2133000000.0,136.46136
8.0,2201600.0,1300500000.0,3199000000.0,116.52246
12.0,422400.0,114750000.0,665600000.0,789.0843
12.0,422400.0,114750000.0,2133000000.0,773.1263
12.0,422400.0,114750000.0,3199000000.0,770.82104
12.0,422400.0,318750000.0,665600000.0,398.03156
12.0,422400.0,318750000.0,2133000000.0,334.84418
12.0,422400.0,318750000.0,3199000000.0,317.44672
12.0,422400.0,522750000.0,665600000.0,328.88617
12.0,422400.0,522750000.0,2133000000.0,280.68832
12.0,422400.0,522750000.0,3199000000.0,283.59528
12.0,422400.0,726750000.0,665600000.0,322.14392
12.0,422400.0,726750000.0,2133000000.0,300.32095
12.0,422400.0,726750000.0,3199000000.0,277.63275
12.0,422400.0,930750000.0,665600000.0,324.79987
12.0,422400.0,930750000.0,2133000000.0,318.93915
12.0,422400.0,930750000.0,3199000000.0,279.73138
12.0,422400.0,1134750000.0,665600000.0,334.61224
12.0,422400.0,1134750000.0,2133000000.0,292.4701
12.0,422400.0,1134750000.0,3199000000.0,282.4246
12.0,422400.0,1300500000.0,665600000.0,341.53333
12.0,422400.0,1300500000.0,2133000000.0,292.4948
12.0,422400.0,1300500000.0,3199000000.0,286.25708
12.0,729600.0,114750000.0,665600000.0,779.59045
12.0,729600.0,114750000.0,2133000000.0,763.8638
12.0,729600.0,114750000.0,3199000000.0,760.304
12.0,729600.0,318750000.0,665600000.0,384.9436
12.0,729600.0,318750000.0,2133000000.0,311.34744
12.0,729600.0,318750000.0,3199000000.0,290.40106
12.0,729600.0,522750000.0,665600000.0,323.58008
12.0,729600.0,522750000.0,2133000000.0,224.82803
12.0,729600.0,522750000.0,3199000000.0,212.96153
12.0,729600.0,726750000.0,665600000.0,304.0559
12.0,729600.0,726750000.0,2133000000.0,203.27043
12.0,729600.0,726750000.0,3199000000.0,192.66435
12.0,729600.0,930750000.0,665600000.0,293.8022
12.0,729600.0,930750000.0,2133000000.0,189.99815
12.0,729600.0,930750000.0,3199000000.0,190.64316
12.0,729600.0,1134750000.0,665600000.0,284.5144
12.0,729600.0,1134750000.0,2133000000.0,202.3698
12.0,729600.0,1134750000.0,3199000000.0,192.6693
12.0,729600.0,1300500000.0,665600000.0,285.951
12.0,729600.0,1300500000.0,2133000000.0,203.60127
12.0,729600.0,1300500000.0,3199000000.0,195.45653
12.0,1036800.0,114750000.0,665600000.0,772.9602
12.0,1036800.0,114750000.0,2133000000.0,758.89935
12.0,1036800.0,114750000.0,3199000000.0,758.9646
12.0,1036800.0,318750000.0,665600000.0,376.5825
12.0,1036800.0,318750000.0,2133000000.0,295.547
12.0,1036800.0,318750000.0,3199000000.0,285.34048
12.0,1036800.0,522750000.0,665600000.0,320.8844
12.0,1036800.0,522750000.0,2133000000.0,206.9903
12.0,1036800.0,522750000.0,3199000000.0,196.09929
12.0,1036800.0,726750000.0,665600000.0,300.16986
12.0,1036800.0,726750000.0,2133000000.0,185.81795
12.0,1036800.0,726750000.0,3199000000.0,168.253
12.0,1036800.0,930750000.0,665600000.0,291.0785
12.0,1036800.0,930750000.0,2133000000.0,159.48662
12.0,1036800.0,930750000.0,3199000000.0,153.47246
12.0,1036800.0,1134750000.0,665600000.0,281.10803
12.0,1036800.0,1134750000.0,2133000000.0,156.62698
12.0,1036800.0,1134750000.0,3199000000.0,145.15723
12.0,1036800.0,1300500000.0,665600000.0,278.37503
12.0,1036800.0,1300500000.0,2133000000.0,158.13432
12.0,1036800.0,1300500000.0,3199000000.0,146.73189
12.0,1344000.0,114750000.0,665600000.0,768.1985
12.0,1344000.0,114750000.0,2133000000.0,754.79443
12.0,1344000.0,114750000.0,3199000000.0,753.8258
12.0,1344000.0,318750000.0,665600000.0,371.4851
12.0,1344000.0,318750000.0,2133000000.0,288.2635
12.0,1344000.0,318750000.0,3199000000.0,278.03522
12.0,1344000.0,522750000.0,665600000.0,317.4608
12.0,1344000.0,522750000.0,2133000000.0,197.14601
12.0,1344000.0,522750000.0,3199000000.0,189.7895
12.0,1344000.0,726750000.0,665600000.0,296.72424
12.0,1344000.0,726750000.0,2133000000.0,181.2736
12.0,1344000.0,726750000.0,3199000000.0,159.7134
12.0,1344000.0,930750000.0,665600000.0,285.1938
12.0,1344000.0,930750000.0,2133000000.0,157.87024
12.0,1344000.0,930750000.0,3199000000.0,143.59694
12.0,1344000.0,1134750000.0,665600000.0,277.611
12.0,1344000.0,1134750000.0,2133000000.0,153.59859
12.0,1344000.0,1134750000.0,3199000000.0,131.75578
12.0,1344000.0,1300500000.0,665600000.0,274.52325
12.0,1344000.0,1300500000.0,2133000000.0,146.56685
12.0,1344000.0,1300500000.0,3199000000.0,124.57766
12.0,1651200.0,114750000.0,665600000.0,764.4982
12.0,1651200.0,114750000.0,2133000000.0,753.0179
12.0,1651200.0,114750000.0,3199000000.0,750.6738
12.0,1651200.0,318750000.0,665600000.0,367.34222
12.0,1651200.0,318750000.0,2133000000.0,282.73724
12.0,1651200.0,318750000.0,3199000000.0,276.9403
12.0,1651200.0,522750000.0,665600000.0,315.336
12.0,1651200.0,522750000.0,2133000000.0,195.2545
12.0,1651200.0,522750000.0,3199000000.0,187.57816
12.0,1651200.0,726750000.0,665600000.0,293.66687
12.0,1651200.0,726750000.0,2133000000.0,169.89738
12.0,1651200.0,726750000.0,3199000000.0,152.0478
12.0,1651200.0,930750000.0,665600000.0,280.42267
12.0,1651200.0,930750000.0,2133000000.0,157.07523
12.0,1651200.0,930750000.0,3199000000.0,137.40889
12.0,1651200.0,1134750000.0,665600000.0,276.72693
12.0,1651200.0,1134750000.0,2133000000.0,152.0176
12.0,1651200.0,1134750000.0,3199000000.0,125.92287
12.0,1651200.0,1300500000.0,665600000.0,272.58807
12.0,1651200.0,1300500000.0,2133000000.0,141.93654
12.0,1651200.0,1300500000.0,3199000000.0,119.13284
12.0,1958400.0,114750000.0,665600000.0,761.7984
12.0,1958400.0,114750000.0,2133000000.0,748.6127
12.0,1958400.0,114750000.0,3199000000.0,742.289
12.0,1958400.0,318750000.0,665600000.0,364.60986
12.0,1958400.0,318750000.0,2133000000.0,282.78992
12.0,1958400.0,318750000.0,3199000000.0,277.7047
12.0,1958400.0,522750000.0,665600000.0,313.4594
12.0,1958400.0,522750000.0,2133000000.0,195.15034
12.0,1958400.0,522750000.0,3199000000.0,185.53932
12.0,1958400.0,726750000.0,665600000.0,285.4467
12.0,1958400.0,726750000.0,2133000000.0,159.33081
12.0,1958400.0,726750000.0,3199000000.0,148.49065
12.0,1958400.0,930750000.0,665600000.0,278.59442
12.0,1958400.0,930750000.0,2133000000.0,156.36195
12.0,1958400.0,930750000.0,3199000000.0,131.98712
12.0,1958400.0,1134750000.0,665600000.0,275.69553
12.0,1958400.0,1134750000.0,2133000000.0,146.90732
12.0,1958400.0,1134750000.0,3199000000.0,121.98222
12.0,1958400.0,1300500000.0,665600000.0,270.54437
12.0,1958400.0,1300500000.0,2133000000.0,137.64197
12.0,1958400.0,1300500000.0,3199000000.0,116.809296
12.0,2201600.0,114750000.0,665600000.0,761.47864
12.0,2201600.0,114750000.0,2133000000.0,746.6864
12.0,2201600.0,114750000.0,3199000000.0,727.52704
12.0,2201600.0,318750000.0,665600000.0,363.23782
12.0,2201600.0,318750000.0,2133000000.0,285.3663
12.0,2201600.0,318750000.0,3199000000.0,277.87076
12.0,2201600.0,522750000.0,665600000.0,307.7426
12.0,2201600.0,522750000.0,2133000000.0,196.38435
12.0,2201600.0,522750000.0,3199000000.0,185.31914
12.0,2201600.0,726750000.0,665600000.0,283.00583
12.0,2201600.0,726750000.0,2133000000.0,159.43687
12.0,2201600.0,726750000.0,3199000000.0,147.72015
12.0,2201600.0,930750000.0,665600000.0,276.537
12.0,2201600.0,930750000.0,2133000000.0,156.17351
12.0,2201600.0,930750000.0,3199000000.0,128.3758
12.0,2201600.0,1134750000.0,665600000.0,274.66968
12.0,2201600.0,1134750000.0,2133000000.0,143.33374
12.0,2201600.0,1134750000.0,3199000000.0,119.44986
12.0,2201600.0,1300500000.0,665600000.0,258.65457
12.0,2201600.0,1300500000.0,2133000000.0,134.39265
12.0,2201600.0,1300500000.0,3199000000.0,115.938805
