cores,cpu,gpu,mem,predicted_power
12.0,1344000.0,726750000.0,2133000000.0,16.59655
12.0,1344000.0,726750000.0,3199000000.0,17.592464
12.0,1344000.0,930750000.0,665600000.0,16.2713
12.0,1344000.0,930750000.0,2133000000.0,17.391293
12.0,1344000.0,930750000.0,3199000000.0,18.351477
12.0,1344000.0,1134750000.0,665600000.0,17.32619
12.0,1344000.0,1134750000.0,2133000000.0,18.252098
12.0,1344000.0,1134750000.0,3199000000.0,19.150753
12.0,1344000.0,1300500000.0,665600000.0,18.215004
12.0,1344000.0,1300500000.0,2133000000.0,19.08325
12.0,1344000.0,1300500000.0,3199000000.0,19.887499
12.0,1651200.0,114750000.0,665600000.0,14.134527
12.0,1651200.0,114750000.0,2133000000.0,15.410369
12.0,1651200.0,114750000.0,3199000000.0,16.460203
12.0,1651200.0,318750000.0,665600000.0,14.785226
12.0,1651200.0,318750000.0,2133000000.0,16.095999
12.0,1651200.0,318750000.0,3199000000.0,17.134867
12.0,1651200.0,522750000.0,665600000.0,15.540849
12.0,1651200.0,522750000.0,2133000000.0,16.803753
12.0,1651200.0,522750000.0,3199000000.0,17.854301
12.0,1651200.0,726750000.0,665600000.0,16.310112
12.0,1651200.0,726750000.0,2133000000.0,17.5538
12.0,1651200.0,726750000.0,3199000000.0,18.596497
12.0,1651200.0,930750000.0,665600000.0,17.167528
12.0,1651200.0,930750000.0,2133000000.0,18.359184
12.0,1651200.0,930750000.0,3199000000.0,19.374664
12.0,1651200.0,1134750000.0,665600000.0,18.22435
12.0,1651200.0,1134750000.0,2133000000.0,19.235287
12.0,1651200.0,1134750000.0,3199000000.0,20.156431
12.0,1651200.0,1300500000.0,665600000.0,19.140541
12.0,1651200.0,1300500000.0,2133000000.0,20.065945
12.0,1651200.0,1300500000.0,3199000000.0,20.913578
12.0,1958400.0,114750000.0,665600000.0,14.97154
12.0,1958400.0,114750000.0,2133000000.0,16.36334
12.0,1958400.0,114750000.0,3199000000.0,17.41277
12.0,1958400.0,318750000.0,665600000.0,15.708561
12.0,1958400.0,318750000.0,2133000000.0,17.066425
12.0,1958400.0,318750000.0,3199000000.0,18.122133
12.0,1958400.0,522750000.0,665600000.0,16.463213
12.0,1958400.0,522750000.0,2133000000.0,17.79084
12.0,1958400.0,522750000.0,3199000000.0,18.852808
12.0,1958400.0,726750000.0,665600000.0,17.249447
12.0,1958400.0,726750000.0,2133000000.0,18.54357
12.0,1958400.0,726750000.0,3199000000.0,19.632769
12.0,1958400.0,930750000.0,665600000.0,18.10486
12.0,1958400.0,930750000.0,2133000000.0,19.347448
12.0,1958400.0,930750000.0,3199000000.0,20.414062
12.0,1958400.0,1134750000.0,665600000.0,19.140789
12.0,1958400.0,1134750000.0,2133000000.0,20.236727
12.0,1958400.0,1134750000.0,3199000000.0,21.211967
12.0,1958400.0,1300500000.0,665600000.0,20.074469
12.0,1958400.0,1300500000.0,2133000000.0,21.073946
12.0,1958400.0,1300500000.0,3199000000.0,21.977459
12.0,2201600.0,114750000.0,665600000.0,15.732144
12.0,2201600.0,114750000.0,2133000000.0,17.136446
12.0,2201600.0,114750000.0,3199000000.0,18.19582
12.0,2201600.0,318750000.0,665600000.0,16.45202
12.0,2201600.0,318750000.0,2133000000.0,17.85016
12.0,2201600.0,318750000.0,3199000000.0,18.927324
12.0,2201600.0,522750000.0,665600000.0,17.201328
12.0,2201600.0,522750000.0,2133000000.0,18.585564
12.0,2201600.0,522750000.0,3199000000.0,19.686375
12.0,2201600.0,726750000.0,665600000.0,18.008295
12.0,2201600.0,726750000.0,2133000000.0,19.35935
12.0,2201600.0,726750000.0,3199000000.0,20.467669
12.0,2201600.0,930750000.0,665600000.0,18.879562
12.0,2201600.0,930750000.0,2133000000.0,20.145187
12.0,2201600.0,930750000.0,3199000000.0,21.248962
12.0,2201600.0,1134750000.0,665600000.0,19.907024
12.0,2201600.0,1134750000.0,2133000000.0,21.047863
12.0,2201600.0,1134750000.0,3199000000.0,22.074549
12.0,2201600.0,1300500000.0,665600000.0,20.821405
12.0,2201600.0,1300500000.0,2133000000.0,21.901497
12.0,2201600.0,1300500000.0,3199000000.0,22.858208
