powermode,bs,observed_time,predicted_time,observed_power,predicted_power
8_1036800_930750000_3199000000,1,3.34443199634552,2.6322398,20.245,19.878023
12_1036800_930750000_665600000,1,4.859791994094849,4.7838883,18.024,17.043585
12_1036800_930750000_2133000000,1,3.378335952758789,2.557861,22.85,19.521862
12_1036800_930750000_3199000000,1,3.313264012336731,2.593833,21.146,19.644026
4_1036800_1134750000_665600000,1,5.023328065872192,5.0329595,18.228,17.75516
4_1036800_1134750000_2133000000,1,3.390944004058838,4.5696416,22.35,20.5055
4_1036800_1134750000_3199000000,1,3.392111897468567,3.120998,21.451,21.258057
8_1036800_1134750000_665600000,1,4.961440086364746,4.9735036,19.235,18.14799
8_1036800_1134750000_2133000000,1,3.341055989265442,3.7833414,22.352,20.353933
8_1036800_1134750000_3199000000,1,3.27022397518158,2.6203465,21.955,21.230524
12_1036800_1134750000_665600000,1,4.863903999328613,4.781723,18.829,18.624468
12_1036800_1134750000_2133000000,1,3.341279983520508,3.1642442,22.757,20.496426
12_1036800_1134750000_3199000000,1,3.226160049438477,2.6046355,22.251,21.060837
4_1036800_1300500000_665600000,1,5.043184041976929,5.0742736,20.035,19.088324
4_1036800_1300500000_2133000000,1,3.4239519834518437,4.855224,22.251,21.320995
4_1036800_1300500000_3199000000,1,3.3443520069122314,3.657898,23.457,22.470781
8_1036800_1300500000_665600000,1,4.929807901382446,4.983014,20.437,19.615782
8_1036800_1300500000_2133000000,1,3.410591959953308,4.5267377,22.453,21.56999
8_1036800_1300500000_3199000000,1,3.261344075202942,2.8403566,23.558,22.38568
12_1036800_1300500000_665600000,1,4.832304000854492,4.787222,20.437,20.23231
12_1036800_1300500000_2133000000,1,3.381392002105713,3.8238616,22.355,21.52785
12_1036800_1300500000_3199000000,1,3.1836960315704346,2.7834582,23.457,22.233917
4_1344000_114750000_665600000,1,9.008959770202637,8.0916,14.311,14.508461
4_1344000_114750000_2133000000,1,8.850592136383057,8.442495,15.319,14.9888115
4_1344000_114750000_3199000000,1,8.668399810791016,8.568325,16.025,15.464294
8_1344000_114750000_665600000,1,8.829440116882324,8.321892,14.507,14.471416
8_1344000_114750000_2133000000,1,8.46068811416626,8.189239,15.313,15.650654
8_1344000_114750000_3199000000,1,8.54307222366333,8.200865,16.022,16.005297
12_1344000_114750000_665600000,1,8.826607704162598,8.320874,13.701,14.498693
12_1344000_114750000_2133000000,1,8.487008094787598,8.078725,15.313,15.930201
12_1344000_114750000_3199000000,1,8.434847831726074,7.694547,16.019,16.218922
4_1344000_318750000_665600000,1,5.57092809677124,4.6169868,15.719,15.309153
4_1344000_318750000_2133000000,1,2.885071992874145,3.9758656,23.059,16.466835
4_1344000_318750000_3199000000,1,4.068544149398804,3.58369,18.544,16.22335
8_1344000_318750000_665600000,1,4.892240047454834,4.664359,16.118,15.460798
8_1344000_318750000_2133000000,1,2.882607936859131,3.8150122,23.862,17.685377
8_1344000_318750000_3199000000,1,4.060415983200073,3.5161884,18.538,18.08819
12_1344000_318750000_665600000,1,4.606752157211304,4.89046,16.625,15.748009
12_1344000_318750000_2133000000,1,2.8803040981292725,3.4302034,23.864,19.110807
12_1344000_318750000_3199000000,1,4.044719934463501,3.5848098,18.534,18.750135
4_1344000_522750000_665600000,1,5.284751892089844,5.0441747,16.122,16.005777
4_1344000_522750000_2133000000,1,2.8735679388046265,3.6231318,23.064,21.078466
4_1344000_522750000_3199000000,1,3.3120639324188232,3.2469363,19.041,18.855005
8_1344000_522750000_665600000,1,4.858351945877075,4.6129103,16.223,16.18088
8_1344000_522750000_2133000000,1,2.9024640321731567,3.523645,24.376,21.456463
8_1344000_522750000_3199000000,1,3.3352320194244385,3.382464,19.141,19.425398
12_1344000_522750000_665600000,1,4.761551856994629,4.6616616,18.034,16.425884
12_1344000_522750000_2133000000,1,2.8732000589370728,3.1282935,24.372,21.564653
12_1344000_522750000_3199000000,1,3.3240000009536743,3.0736232,19.847,19.658777
4_1344000_726750000_665600000,1,4.797791957855225,4.31729,17.028,16.565628
4_1344000_726750000_2133000000,1,2.8775999546051025,3.1818318,23.456,22.685425
4_1344000_726750000_3199000000,1,3.063007950782776,2.6864557,20.353,20.020632
8_1344000_726750000_665600000,1,4.723439931869507,4.1847124,17.023,16.877575
8_1344000_726750000_2133000000,1,2.885632038116455,2.5499322,23.852,22.538279
8_1344000_726750000_3199000000,1,3.264959931373596,2.6090958,20.651,20.317835
12_1344000_726750000_665600000,1,4.461024045944214,4.1396093,17.426,17.020317
12_1344000_726750000_2133000000,1,2.8925119638442998,2.5578756,22.653,21.565798
12_1344000_726750000_3199000000,1,3.0003679990768437,2.6229706,20.751,20.442192
4_1344000_930750000_665600000,1,4.989167928695679,4.4470515,17.731,17.192955
4_1344000_930750000_2133000000,1,3.175664067268372,2.7919617,23.466,23.288126
4_1344000_930750000_3199000000,1,2.8727840185165405,2.6488986,21.355,21.145891
8_1344000_930750000_665600000,1,4.653808116912842,4.301286,18.235,17.561308
8_1344000_930750000_2133000000,1,2.8742719888687134,2.574358,23.456,21.014822
8_1344000_930750000_3199000000,1,2.8243199586868286,2.5625806,21.456,21.413027
12_1344000_930750000_665600000,1,4.397744178771973,4.287032,18.632,17.883062
12_1344000_930750000_2133000000,1,2.9017279148101807,2.5861595,23.868,20.973665
12_1344000_930750000_3199000000,1,2.893440008163452,2.6390367,21.857,21.364477
4_1344000_1134750000_665600000,1,4.856783866882324,4.8218822,19.336,18.423128
4_1344000_1134750000_2133000000,1,2.884511947631836,2.6526248,23.466,21.700418
4_1344000_1134750000_3199000000,1,2.725232005119324,2.6340027,22.36,22.595991
8_1344000_1134750000_665600000,1,4.550031900405884,4.697089,19.437,18.954891
8_1344000_1134750000_2133000000,1,2.882528066635132,2.5853324,23.867,21.768026
8_1344000_1134750000_3199000000,1,2.737792015075684,2.5642107,23.068,22.930735
12_1344000_1134750000_665600000,1,4.442368030548096,4.5313787,19.835,19.561438
12_1344000_1134750000_2133000000,1,2.911455988883972,2.5471468,23.756,22.096994
12_1344000_1134750000_3199000000,1,2.7085280418396,2.6444964,23.561,22.73156
4_1344000_1300500000_665600000,1,5.071871995925903,4.922736,20.543,19.810093
4_1344000_1300500000_2133000000,1,2.850048065185547,2.9348516,23.472,22.571371
4_1344000_1300500000_3199000000,1,2.819551944732666,2.6522157,24.674,23.931536
8_1344000_1300500000_665600000,1,4.504271984100342,4.7200575,21.046,20.55393
8_1344000_1300500000_2133000000,1,2.857327938079834,2.5947225,21.245,22.96066
8_1344000_1300500000_3199000000,1,2.697519898414612,2.647225,24.567,24.044
12_1344000_1300500000_665600000,1,4.41483211517334,4.702774,21.443,21.214132
12_1344000_1300500000_2133000000,1,3.2625280618667603,2.566801,23.863,23.14729
12_1344000_1300500000_3199000000,1,2.692655920982361,2.6282902,25.07,23.888021
4_1651200_114750000_665600000,1,8.543280124664307,8.09255,14.306,14.650295
4_1651200_114750000_2133000000,1,8.600208282470703,8.225897,15.317,15.348248
4_1651200_114750000_3199000000,1,8.345360279083252,8.213959,16.022,16.01821
8_1651200_114750000_665600000,1,8.50432014465332,8.206165,14.305,14.66366
8_1651200_114750000_2133000000,1,8.484816074371338,8.054367,15.313,15.960424
8_1651200_114750000_3199000000,1,8.302223682403564,7.887416,16.016,16.232262
12_1651200_114750000_665600000,1,8.539839744567871,8.163264,14.705,14.71833
12_1651200_114750000_2133000000,1,8.481567859649658,7.4819155,15.715,16.19321
12_1651200_114750000_3199000000,1,8.383488178253174,5.2077475,16.418,16.415865
4_1651200_318750000_665600000,1,4.306319952011108,4.4341927,16.219,15.760792
4_1651200_318750000_2133000000,1,2.5266720056533813,3.4229088,25.377,18.144392
4_1651200_318750000_3199000000,1,3.6515839099884033,3.484237,19.145,17.251696
8_1651200_318750000_665600000,1,4.293584108352661,4.6034117,16.621,15.844862
8_1651200_318750000_2133000000,1,2.5071040391922,3.7039695,25.37,20.864956
8_1651200_318750000_3199000000,1,3.686240077018738,3.6094534,19.64,19.377132
12_1651200_318750000_665600000,1,4.377552032470703,4.4478455,16.82,16.220476
12_1651200_318750000_2133000000,1,2.5522559881210327,2.920718,25.773,23.120295
12_1651200_318750000_3199000000,1,3.6691200733184814,3.0358999,19.64,19.974691
4_1651200_522750000_665600000,1,4.057503938674927,4.1735926,16.726,16.323217
4_1651200_522750000_2133000000,1,2.7226399183273315,2.738089,24.867,23.656225
4_1651200_522750000_3199000000,1,2.979535937309265,2.7536058,20.144,19.87678
8_1651200_522750000_665600000,1,4.064352035522461,4.1583714,17.225,16.718575
8_1651200_522750000_2133000000,1,2.513759970664978,2.4798262,25.573,24.486383
8_1651200_522750000_3199000000,1,2.975903987884521,2.6527166,20.046,20.553926
12_1651200_522750000_665600000,1,4.120928049087524,4.0949326,17.225,17.017305
12_1651200_522750000_2133000000,1,2.5401599407196045,2.4021056,25.875,24.787884
12_1651200_522750000_3199000000,1,2.9891200065612797,2.658907,20.647,20.648832
4_1651200_726750000_665600000,1,3.9901119470596313,4.1395526,17.528,16.982153
4_1651200_726750000_2133000000,1,2.741487979888916,2.5752866,25.07,24.66729
4_1651200_726750000_3199000000,1,2.639871954917908,2.5609612,21.456,21.014772
8_1651200_726750000_665600000,1,4.009215831756592,4.109504,18.03,17.430296
8_1651200_726750000_2133000000,1,2.655679941177368,2.513921,25.471,24.90227
8_1651200_726750000_3199000000,1,2.638192057609558,2.578535,21.451,21.385069
12_1651200_726750000_665600000,1,4.0815041065216064,4.1187596,17.224,17.630596
12_1651200_726750000_2133000000,1,2.5373119115829468,2.5486498,25.773,23.181828
12_1651200_726750000_3199000000,1,2.622607946395874,2.613161,22.358,21.565817
4_1651200_930750000_665600000,1,4.396047830581665,4.15044,18.432,17.717781
4_1651200_930750000_2133000000,1,2.6837759017944336,2.6084008,24.969,24.369375
4_1651200_930750000_3199000000,1,2.4680960178375244,2.5489051,23.06,22.334154
8_1651200_930750000_665600000,1,3.9794399738311768,4.1440783,19.237,18.139584
8_1651200_930750000_2133000000,1,2.5207200050354004,2.5226235,25.37,22.180662
8_1651200_930750000_3199000000,1,2.460816025733948,2.5212615,23.06,22.728203
12_1651200_930750000_665600000,1,3.979375958442688,4.165386,19.236,18.613914
12_1651200_930750000_2133000000,1,2.566176056861877,2.6149178,25.874,22.225714
12_1651200_930750000_3199000000,1,2.449695944786072,2.5419815,23.463,23.004818
4_1651200_1134750000_665600000,1,4.347088098526001,4.1783113,20.041,19.156729
4_1651200_1134750000_2133000000,1,2.640447974205017,2.6383,24.968,22.8495
4_1651200_1134750000_3199000000,1,2.3326879739761357,2.5376072,24.461,23.905622
8_1651200_1134750000_665600000,1,3.991439938545227,4.185041,20.443,19.823126
8_1651200_1134750000_2133000000,1,2.5135200023651123,2.6298077,24.365,23.14483
8_1651200_1134750000_3199000000,1,2.347567915916443,2.459715,24.67,24.381067
12_1651200_1134750000_665600000,1,4.020495891571045,4.1795015,20.439,20.46686
12_1651200_1134750000_2133000000,1,2.524672031402588,2.5975084,25.863,23.450712
12_1651200_1134750000_3199000000,1,2.355791926383972,2.5582654,25.474,24.363028
4_1651200_1300500000_665600000,1,3.9733920097351074,4.3717146,22.047,20.621393
4_1651200_1300500000_2133000000,1,2.726863980293274,2.6160703,24.968,23.926786
4_1651200_1300500000_3199000000,1,2.3221919536590576,2.4975219,27.082,25.333796
8_1651200_1300500000_665600000,1,3.9620319604873657,4.2561502,22.047,21.373304
8_1651200_1300500000_2133000000,1,2.523392081260681,2.6079977,25.465,24.381578
8_1651200_1300500000_3199000000,1,2.312991976737976,2.4453,27.082,25.752544
12_1651200_1300500000_665600000,1,4.040704011917114,4.187461,22.455,22.020426
12_1651200_1300500000_2133000000,1,2.5345760583877563,2.5669003,25.881,24.658169
12_1651200_1300500000_3199000000,1,2.295520067214966,2.640886,27.493,25.503141
4_1958400_114750000_665600000,1,8.529327869415283,8.178783,14.707,14.782562
4_1958400_114750000_2133000000,1,8.239376068115234,8.016811,15.719,15.766378
4_1958400_114750000_3199000000,1,8.183807849884033,7.9473095,16.421,16.399565
8_1958400_114750000_665600000,1,8.702175617218018,8.244557,14.909,14.907576
8_1958400_114750000_2133000000,1,8.198415756225586,7.858035,15.713,16.158655
8_1958400_114750000_3199000000,1,8.121888160705566,7.283362,16.418,16.490423
12_1958400_114750000_665600000,1,8.421743869781494,7.5502872,15.309,15.152487
12_1958400_114750000_2133000000,1,8.221727848052979,4.629217,16.115,17.07938
12_1958400_114750000_3199000000,1,8.176144123077393,3.8217654,17.222,17.580103
4_1958400_318750000_665600000,1,4.117232084274292,4.2004385,16.824,16.03726
4_1958400_318750000_2133000000,1,2.242591977119446,2.9126794,26.786,20.335007
4_1958400_318750000_3199000000,1,3.4283039569854736,3.210033,20.144,18.858437
8_1958400_318750000_665600000,1,4.184895992279053,4.335449,17.222,16.388147
8_1958400_318750000_2133000000,1,2.245743989944458,2.3005412,26.875,24.95565
8_1958400_318750000_3199000000,1,3.43886399269104,2.6294475,19.439,20.544373
12_1958400_318750000_665600000,1,4.116288185119629,4.0914617,16.818,16.883142
12_1958400_318750000_2133000000,1,2.2348960638046265,2.2266033,27.78,27.27201
12_1958400_318750000_3199000000,1,3.419008016586304,2.602142,20.546,20.961899
4_1958400_522750000_665600000,1,3.781231999397278,4.1213007,17.226,16.78032
4_1958400_522750000_2133000000,1,2.241104006767273,2.3407636,26.881,25.890013
4_1958400_522750000_3199000000,1,2.9075520038604736,2.5558958,21.155,20.76829
8_1958400_522750000_665600000,1,3.9633920192718506,4.0808105,17.729,17.346619
8_1958400_522750000_2133000000,1,2.2636640071868896,2.4407635,26.983,26.591421
8_1958400_522750000_3199000000,1,2.728000044822693,2.5780582,20.542,21.37396
12_1958400_522750000_665600000,1,3.802224040031433,4.110283,18.533,17.63166
12_1958400_522750000_2133000000,1,2.2569280862808228,2.393341,27.786,27.321514
12_1958400_522750000_3199000000,1,2.7411519289016724,2.6028304,21.556,21.636852
4_1958400_726750000_665600000,1,3.816431999206543,4.137818,18.03,17.422354
4_1958400_726750000_2133000000,1,2.2757599353790283,2.499744,26.379,26.101412
4_1958400_726750000_3199000000,1,2.3868000507354736,2.5239475,22.559,22.072058
8_1958400_726750000_665600000,1,3.892832040786743,4.1156907,18.534,17.887852
8_1958400_726750000_2133000000,1,2.2282400131225586,2.4826803,26.982,26.243078
8_1958400_726750000_3199000000,1,2.41211199760437,2.5412042,23.359,22.386095
12_1958400_726750000_665600000,1,3.776735901832581,4.1361237,19.439,18.19224
12_1958400_726750000_2133000000,1,2.2524479627609253,2.539739,27.283,24.554548
12_1958400_726750000_3199000000,1,2.369375944137573,2.5387402,23.464,22.766382
4_1958400_930750000_665600000,1,3.764415979385376,4.1571536,17.218,18.313215
4_1958400_930750000_2133000000,1,2.26800000667572,2.5152082,26.781,25.241716
4_1958400_930750000_3199000000,1,2.218832015991211,2.447509,24.579,23.543112
