observed_time,observed_power,powermode,predicted_time,predicted_power
252.97796726226807,20.9905,12_1651200_1300500000_2133000000,272.03342,20.065945
239.4571304321289,21.595,12_1651200_1300500000_3199000000,268.23804,20.913578
388.0789279937744,19.631,12_1651200_1300500000_665600000,379.94733,19.140541
253.4807920455933,19.931,12_1651200_1134750000_2133000000,256.06924,19.235287
240.9001588821411,20.439,12_1651200_1134750000_3199000000,245.01991,20.156431
394.09685134887695,17.921,12_1651200_1134750000_665600000,376.1316,18.22435
254.0609836578369,18.021,12_1651200_930750000_2133000000,251.00284,18.359184
238.5482788085937,19.23,12_1651200_930750000_3199000000,233.37204,19.374664
395.5330848693848,17.315,12_1651200_930750000_665600000,377.58838,17.167528
259.9821090698242,17.321,12_1651200_726750000_2133000000,260.4997,17.5538
248.6134767532349,18.437,12_1651200_726750000_3199000000,240.29195,18.596497
405.02095222473145,16.113,12_1651200_726750000_665600000,391.6613,16.310112
295.7761287689209,16.524,12_1651200_522750000_2133000000,294.2222,16.803753
289.48283195495605,17.527,12_1651200_522750000_3199000000,277.99915,17.854301
425.0072240829468,15.008,12_1651200_522750000_665600000,414.9673,15.540849
384.6056461334229,16.32,12_1651200_318750000_2133000000,375.54926,16.095999
380.3678750991821,17.125,12_1651200_318750000_3199000000,372.7271,17.134867
470.4477787017822,15.108,12_1651200_318750000_665600000,464.59607,14.785226
839.8717641830444,15.008,12_1651200_114750000_2133000000,812.6648,15.410369
834.8740339279175,15.914,12_1651200_114750000_3199000000,829.66846,16.460203
849.2412567138672,14.0515,12_1651200_114750000_665600000,845.4093,14.134527
211.51375770568848,21.951,12_1958400_1300500000_2133000000,255.82608,21.073946
199.00691509246823,22.857,12_1958400_1300500000_3199000000,229.67513,21.977459
371.4461326599121,20.531,12_1958400_1300500000_665600000,374.05075,20.074469
217.63145923614505,20.338,12_1958400_1134750000_2133000000,246.38263,20.236727
206.29680156707764,21.244,12_1958400_1134750000_3199000000,215.90756,21.211967
373.1982707977295,19.426,12_1958400_1134750000_665600000,372.18353,19.140789
225.22199153900144,19.131,12_1958400_930750000_2133000000,243.53537,19.347448
209.81991291046145,20.243,12_1958400_930750000_3199000000,210.0875,20.414062
379.51600551605225,17.519,12_1958400_930750000_665600000,375.357,18.10486
236.2844944000244,17.724,12_1958400_726750000_2133000000,249.01637,18.54357
222.3172187805176,19.4325,12_1958400_726750000_3199000000,223.9758,19.632769
388.97109031677246,16.715,12_1958400_726750000_665600000,388.7236,17.249447
271.5986967086792,18.127,12_1958400_522750000_2133000000,280.5644,17.79084
263.1133794784546,18.63,12_1958400_522750000_3199000000,266.28552,18.852808
401.3907909393311,15.914,12_1958400_522750000_665600000,408.58142,16.463213
369.3082332611084,16.923,12_1958400_318750000_2133000000,367.503,17.066425
362.57386207580566,18.329,12_1958400_318750000_3199000000,363.74942,18.122133
455.361008644104,15.911,12_1958400_318750000_665600000,456.75183,15.708561
839.5978212356567,15.711,12_1958400_114750000_2133000000,792.95245,16.36334
834.6625566482544,17.121,12_1958400_114750000_3199000000,805.1359,17.41277
847.7194309234619,15.1055,12_1958400_114750000_665600000,836.5022,14.97154
196.7557668685913,23.9505,12_2201600_1300500000_2133000000,258.48953,21.901497
185.77289581298828,24.058,12_2201600_1300500000_3199000000,218.84789,22.858208
361.6187572479248,21.742,12_2201600_1300500000_665600000,377.89398,20.821405
203.8334608078003,22.148,12_2201600_1134750000_2133000000,252.1592,21.047863
183.76147747039795,22.948,12_2201600_1134750000_3199000000,208.68317,22.074549
364.6756410598755,20.234,12_2201600_1134750000_665600000,375.9837,19.907024
210.7951641082764,20.741,12_2201600_930750000_2133000000,245.9961,20.145187
190.08243083953852,21.7975,12_2201600_930750000_3199000000,203.78827,21.248962
367.2538995742798,18.927,12_2201600_930750000_665600000,377.6126,18.879562
225.0043153762817,19.841,12_2201600_726750000_2133000000,255.01427,19.35935
211.6219997406006,20.244,12_2201600_726750000_3199000000,215.08672,20.467669
376.1171102523804,18.128,12_2201600_726750000_665600000,384.55734,18.008295
261.3339424133301,18.733,12_2201600_522750000_2133000000,280.2234,18.585564
252.313494682312,20.038,12_2201600_522750000_3199000000,253.57736,19.686375
391.659140586853,17.323,12_2201600_522750000_665600000,404.20132,17.201328
357.46896266937256,17.929,12_2201600_318750000_2133000000,360.97134,17.85016
349.25615787506104,19.24,12_2201600_318750000_3199000000,361.09125,18.927324
440.5366182327271,16.92,12_2201600_318750000_665600000,459.4837,16.45202
838.7035131454468,16.717,12_2201600_114750000_2133000000,794.746,17.136446
833.6560726165771,17.624,12_2201600_114750000_3199000000,794.2953,18.19582
848.0097055435181,15.911,12_2201600_114750000_665600000,843.07117,15.732144
848.0097055435181,15.6585,12_2201600_114750000_665600000,843.07117,15.732144
