powermode,observed_time,observed_power,predicted_time,predicted_power
2_2201600_114750000_665600000,1342280.5984020233,14.804,1282606.3965,17.394715
4_268800_1300500000_204000000,2463905.972957611,14.391,2481176.2224,15.046851
4_268800_1300500000_2133000000,2100494.8048591614,14.9035,1556841.68622,14.591177
4_268800_1300500000_3199000000,2015116.120815277,15.913,1614880.8153,15.634870999999999
4_268800_1300500000_665600000,2158699.623584748,14.293,1913993.5320000001,16.659354999999998
4_268800_1236750000_204000000,2505107.2618961334,13.891,2462014.155,14.764856
4_268800_1236750000_2133000000,2085747.29514122,14.5975,1549784.835,14.406036
4_268800_1236750000_3199000000,2040236.8984222407,15.51,1585553.21472,15.386397
4_268800_1236750000_665600000,2163134.208917618,13.991,1880168.0238,16.341134
4_268800_1134750000_204000000,2529946.3193416595,13.589,2438702.7915000003,14.5741455
4_268800_1134750000_2133000000,2111194.438695908,14.094,1547708.3895,14.113343
4_268800_1134750000_3199000000,1985561.5234375,14.6515,1537138.85208,15.02498
4_268800_1134750000_665600000,2109196.585416794,13.639,1834781.4734999998,15.881352999999999
4_268800_1032750000_204000000,2534410.1989269257,12.583,2374749.3641999997,14.278351
4_268800_1032750000_2133000000,1985664.0861034396,13.691,1499143.38492,13.820842
4_268800_1032750000_3199000000,2002601.7849445343,14.703,1491853.53729,14.678671
4_268800_1032750000_665600000,2171508.29744339,12.684,1809928.3668,15.469873999999999
4_268800_930750000_204000000,2402087.862253189,12.683,2309200.8954,13.985657999999999
4_268800_930750000_2133000000,2005940.102338791,13.689,1461620.0688,13.530127
4_268800_930750000_3199000000,2029653.9549827576,14.301,1459054.7169,14.341821
4_268800_930750000_665600000,2137437.830686569,12.785,1778558.9568,15.0806045
4_268800_828750000_204000000,2491718.358039856,12.28,2294252.3633999997,13.692964
4_268800_828750000_2133000000,2110284.442424774,13.297,1433346.8055,13.239413
4_268800_828750000_3199000000,1991961.441516876,14.304,1432970.01309,14.010116
4_268800_828750000_665600000,2215605.686187744,12.383,1727883.996,14.732507
4_268800_726750000_204000000,2430383.421421051,12.38,2335397.2443,13.400271
4_268800_726750000_2133000000,1998128.59916687,12.887,1404899.8929,12.949214
4_268800_726750000_3199000000,2025766.043663025,13.899,1410451.62201,13.684687
4_268800_726750000_665600000,2108160.103559494,12.381,1736718.6971999998,14.425104
4_268800_624750000_204000000,2468298.583984375,11.9295,2404215.8216999997,13.107577
4_268800_624750000_2133000000,2112775.438070297,12.885,1394984.6898,12.669205
4_268800_624750000_3199000000,2036875.9183883667,13.4475,1397325.34482,13.372735
4_268800_624750000_665600000,2058429.5630455017,11.981,1788502.7628,14.153219
4_268800_522750000_204000000,2476532.787322998,11.979,2494232.7429,12.815169
4_268800_522750000_2133000000,2036387.619495392,12.885,1424841.5847,12.394009
4_268800_522750000_3199000000,2065145.0452804563,13.497,1401181.9848,13.112874
4_268800_522750000_665600000,2104629.858493805,11.88,1863556.9287,13.926681
4_268800_420750000_204000000,2567708.066701889,11.779,2592826.9392,12.526993000000001
4_268800_420750000_2133000000,2049695.529937744,12.887,1483828.8921,12.118812
4_268800_420750000_3199000000,1969738.4388446808,13.499,1448691.02658,12.927718
4_268800_420750000_665600000,2109952.119588852,11.981,1956185.6228999998,13.740791999999999
4_268800_318750000_204000000,2469259.354829788,11.577,2695095.9048,12.250492
4_268800_318750000_2133000000,2093374.4659423828,12.491,1555436.7993,11.927281
4_268800_318750000_3199000000,2030269.912958145,13.598,1554143.1042,12.77666
4_268800_318750000_665600000,2160247.305870056,11.477,2059647.7826999999,13.586447
4_268800_216750000_204000000,2505258.846759796,11.475,2800818.4751999998,12.094334
4_268800_216750000_2133000000,2056912.403345108,12.5385,1650725.7195000001,11.812484
4_268800_216750000_3199000000,2056864.3136024475,13.499,1678719.2057999999,12.670345
4_268800_216750000_665600000,2163298.0031967163,11.575,2172836.1789,13.482048
4_268800_114750000_204000000,2774083.9653015137,11.576,2907468.9987,11.979829
4_268800_114750000_2133000000,2242752.855300904,12.588,1765498.2162,11.725151
4_268800_114750000_3199000000,2220961.560726166,13.699,1824749.0454,12.5952
4_268800_114750000_665600000,2267898.3697891235,11.777,2289157.7649,13.382843999999999
4_422400_1300500000_204000000,2019330.1022052765,14.995,2297812.2522,11.902929
4_422400_1300500000_2133000000,1304096.5859889984,15.603,1337164.3181999999,14.806929
4_422400_1300500000_3199000000,1277696.789741516,16.513,1387545.9039,15.971226
4_422400_1300500000_665600000,1389385.1721286774,14.994,1709320.5576,17.046918
4_422400_1236750000_204000000,2042342.1597480772,14.593,2280558.9203999997,14.983308999999998
4_422400_1236750000_2133000000,1267964.005947113,15.401,1320485.62335,14.621683
4_422400_1236750000_3199000000,1256113.8343811035,15.909,1349167.6893,15.706796
4_422400_1236750000_665600000,1417843.788146973,15.095,1676002.2429,16.715008
4_422400_1134750000_204000000,2061538.3231639864,14.192,2252926.7997000003,14.789899
4_422400_1134750000_2133000000,1302817.4109458923,14.698,1293084.18582,14.32569
4_422400_1134750000_3199000000,1317911.826133728,15.31,1299262.74045,15.310513
4_422400_1134750000_665600000,1345575.4976272583,14.1925,1625845.5729,16.231658
4_422400_1032750000_204000000,2045149.4314670565,14.294,2191637.5059,14.493504999999999
4_422400_1032750000_2133000000,1334067.6746368408,14.296,1254259.3596,14.032997
4_422400_1032750000_3199000000,1316352.9176712036,15.298,1256788.7625,14.957849
4_422400_1032750000_665600000,1322432.0316314695,13.791,1583271.0159,15.807478999999999
4_422400_930750000_204000000,2047293.930768967,13.387,2109423.0807,14.198004999999998
4_422400_930750000_2133000000,1293055.9372901917,13.896,1217242.72119,13.740304
4_422400_930750000_3199000000,1300175.6386756897,14.304,1226064.2463,14.619036
4_422400_930750000_665600000,1346241.3699626925,13.288,1522528.3032,15.410936
4_422400_828750000_204000000,2060239.4952774048,12.987,2055851.7246,13.905312
4_422400_828750000_2133000000,1268823.340177536,13.79,1187245.03125,13.447610000000001
4_422400_828750000_3199000000,1283051.4991283417,14.506,1207494.087,14.285832000000001
4_422400_828750000_665600000,1410772.3960876465,12.936,1457542.90515,15.033165
4_422400_726750000_204000000,2030079.9713134768,12.586,2090731.32,13.612617
4_422400_726750000_2133000000,1335440.2158260343,13.494,1155133.587,13.154918
4_422400_726750000_3199000000,1285888.7774944303,14.506,1179623.40561,13.954421
4_422400_726750000_665600000,1363165.715932846,12.8355,1452955.7346,14.695988999999999
4_422400_624750000_204000000,2028316.526412964,12.384,2159432.5161,13.319925
4_422400_624750000_2133000000,1336813.29870224,13.4925,1146622.7394,12.862815000000001
4_422400_624750000_3199000000,1319394.4716453552,14.005,1174457.2686,13.627025999999999
4_422400_624750000_665600000,1408327.1951675415,12.585,1513864.81302,14.421134
4_422400_522750000_204000000,2102419.399738312,12.082,2254474.7949,13.027231
4_422400_522750000_2133000000,1312857.5987815857,13.097,1174306.908,12.582013000000002
4_422400_522750000_3199000000,1355989.432811737,14.106,1183837.3005,13.345600000000001
4_422400_522750000_665600000,1394895.9040641785,12.584,1604795.8704000001,14.202896
4_422400_420750000_204000000,2075421.6151237488,12.082,2355766.8855,12.734769
4_422400_420750000_2133000000,1346599.3151664734,13.198,1242010.70691,12.306816000000001
4_422400_420750000_3199000000,1338615.9155368805,14.002,1236853.3227,13.135511000000001
4_422400_420750000_665600000,1377252.0060539246,12.182,1709548.443,14.033823
4_422400_318750000_204000000,2144289.018630981,12.232,2458878.4644,12.444494
4_422400_318750000_2133000000,1352298.9971637726,13.398,1324438.2159,12.080675999999999
4_422400_318750000_3199000000,1297419.703722,13.7505,1345726.68228,12.977538000000001
4_422400_318750000_665600000,1394516.5078639984,12.3805,1820832.6363000001,13.886253
4_422400_216750000_204000000,2196067.823886872,12.181,2564498.9709,12.254721
4_422400_216750000_2133000000,1332481.494665146,13.196,1443791.553,11.966161
4_422400_216750000_3199000000,1342066.799402237,14.002,1479654.52548,12.886985000000001
4_422400_216750000_665600000,1396379.2164325714,12.182,1937171.7278999998,13.778056000000001
4_422400_114750000_204000000,2371259.531021118,11.778,2671149.4944,12.1316045
4_422400_114750000_2133000000,1788299.0741729736,13.297,1582632.32721,11.878286
4_422400_114750000_3199000000,1767371.5958595276,14.002,1659323.3135999998,12.821833
4_422400_114750000_665600000,1817581.088066101,12.382,2054443.9305000002,13.676886
4_576000_1300500000_204000000,1864079.8118114471,15.397,2128673.6138999998,12.053203
4_576000_1300500000_2133000000,1004636.964559555,16.412,1137085.84482,15.022688
4_576000_1300500000_3199000000,967079.4897079468,17.418,1190107.07181,16.312927
4_576000_1300500000_665600000,1059948.5104084015,16.3565,1516762.2399,17.448331999999997
4_576000_1236750000_204000000,1873796.885251999,15.196,2109870.255,15.202679
4_576000_1236750000_2133000000,973135.1795196532,16.2095,1118815.79715,14.837437
4_576000_1236750000_3199000000,951398.6496925354,16.8655,1141851.3693000001,16.045149
4_576000_1236750000_665600000,1066190.8514499664,15.598,1480072.75302,17.107596
4_576000_1134750000_204000000,1858264.6701335907,14.291,2080577.7594,15.007507
4_576000_1134750000_2133000000,958582.4873447418,15.6,1083684.9495,14.541042
4_576000_1134750000_3199000000,945578.0475139618,16.212,1081767.3048,15.635056
4_576000_1134750000_665600000,1062833.4271907806,14.895,1428295.3458,16.595352
4_576000_1032750000_204000000,1855632.9505443573,14.292,2018941.1670000001,14.709259
4_576000_1032750000_2133000000,967187.7872943878,15.2515,1030108.4355,14.245344999999999
4_576000_1032750000_3199000000,970700.3877162932,15.908,1043890.9694999999,15.247676
4_576000_1032750000_665600000,1019552.482366562,14.291,1381574.775,16.150156000000003
4_576000_930750000_204000000,1862786.5920066836,13.739,1939858.056,14.412863999999999
4_576000_930750000_2133000000,982490.98443985,14.796,989205.56952,13.952651
4_576000_930750000_3199000000,930119.6393966676,15.411,1015278.3007499999,14.898075
4_576000_930750000_665600000,1064004.9197673798,13.993,1313801.76645,15.749857
4_576000_828750000_204000000,1850571.2332725525,13.59,1867026.0072,14.117657
4_576000_828750000_2133000000,994009.378671646,14.8985,959352.2069999999,13.659957
4_576000_828750000_3199000000,951249.8428821564,15.0075,987949.3239,14.567005
4_576000_828750000_665600000,1094331.8774700165,13.487,1215888.6474,15.374436
4_576000_726750000_204000000,1884241.266489029,12.987,1860751.1874000002,13.824965
4_576000_726750000_2133000000,963845.34406662,14.2955,929657.3951999999,13.367265
4_576000_726750000_3199000000,967639.3525600432,15.0075,971863.8657,14.235933000000001
4_576000_726750000_665600000,1047146.624326706,13.59,1178532.4785,15.024066999999999
4_576000_624750000_204000000,1887749.047756195,13.184,1926945.3315,13.532271000000001
4_576000_624750000_2133000000,940730.8430671692,14.0475,917069.931,13.074571
4_576000_624750000_3199000000,969195.5013275146,15.009,970755.60492,13.910438000000001
4_576000_624750000_665600000,1064008.350610733,13.1355,1250480.9634,14.739251
4_576000_522750000_204000000,1886901.1931419373,12.784,2022350.8514999999,13.239578
4_576000_522750000_2133000000,962986.0336780548,13.793,932587.64508,12.781878
4_576000_522750000_3199000000,955657.9763889312,14.6565,994025.26758,13.621009
4_576000_522750000_665600000,1074062.3252391815,13.188,1360440.8268,14.522901
4_576000_420750000_204000000,1896987.0755672453,12.784,2119886.1153,12.946885
4_576000_420750000_2133000000,983009.6518993378,13.793,1018918.4495999999,12.500238999999999
4_576000_420750000_3199000000,981511.0907554626,14.606,1037688.0477000001,13.42356
4_576000_420750000_665600000,1066054.3315410614,12.988,1471686.1014,14.345804
4_576000_318750000_204000000,1953324.8555660248,12.585,2222730.2649,12.659524
4_576000_318750000_2133000000,1012259.2613697052,13.9525,1128505.74069,12.253585
4_576000_318750000_3199000000,978451.209783554,14.7565,1149631.43625,13.263834000000001
4_576000_318750000_665600000,1071028.8200378418,12.786,1585363.18518,14.191070999999999
4_576000_216750000_204000000,2007433.4919452667,12.432,2326855.1367,12.445071
4_576000_216750000_2133000000,1114874.3896484375,13.801,1269043.3077,12.133297
4_576000_216750000_3199000000,1100152.781248093,14.406,1300807.8441,13.14493
4_576000_216750000_665600000,1186937.6072883606,12.996,1701719.376,14.075353999999999
4_576000_114750000_204000000,2222664.669275284,12.281,2431612.8672,12.314262000000001
4_576000_114750000_2133000000,1619057.2373867035,13.6,1427232.1931999999,12.046776
4_576000_114750000_3199000000,1622746.8523979187,14.404,1510775.1684,13.063811
4_576000_114750000_665600000,1640359.4794273376,12.592,1824034.7544000002,13.97246
4_729600_1300500000_204000000,1753913.5236740112,16.101,1973493.1908,12.23847
4_729600_1300500000_2133000000,784673.2454299927,17.314,960697.8874799999,15.240404
4_729600_1300500000_3199000000,786461.9028568268,17.3675,1018316.44452,16.680285
4_729600_1300500000_665600000,893934.173822403,17.119,1339097.2803,17.866418000000003
4_729600_1236750000_204000000,1767721.6465473175,15.699,1956280.497,15.431520500000001
4_729600_1236750000_2133000000,819337.0645046234,16.513,934152.1143,15.053189
4_729600_1236750000_3199000000,769493.9243793488,17.7735,971959.42752,16.391496
4_729600_1236750000_665600000,854274.5831012726,16.0505,1302024.327,17.507324
4_729600_1134750000_204000000,1777736.393213272,15.695,1921489.0548,15.225437
4_729600_1134750000_2133000000,808946.1512565613,15.709,891345.6081,14.756794
4_729600_1134750000_3199000000,775651.0620117188,17.3175,904450.6910100001,15.974203
4_729600_1134750000_665600000,894882.4896812439,15.3965,1246320.8826000001,16.982243999999998
4_729600_1032750000_204000000,1780452.1996974945,14.794,1864241.5226999999,14.925013000000002
4_729600_1032750000_2133000000,789985.1746559143,15.255,845363.3047199999,14.460401
4_729600_1032750000_3199000000,784235.0854873657,17.219,855099.71625,15.583024
4_729600_1032750000_665600000,880688.1120204926,16.5105,1198048.5654,16.519514
4_729600_930750000_204000000,1764436.2313747406,14.088,1784053.6833000001,14.628618000000001
4_729600_930750000_2133000000,801398.9388942719,15.509,787959.01935,14.164997
4_729600_930750000_3199000000,762254.1720867157,15.911,831755.54538,15.204863999999999
4_729600_930750000_665600000,869003.8018226624,14.602,1130830.87512,16.117568
4_729600_828750000_204000000,1788502.136707306,13.889,1708810.2381000002,14.332224
4_729600_828750000_2133000000,808691.4498806,15.408,748578.64041,13.872305
4_729600_828750000_3199000000,750291.5041446686,16.818,806414.61075,14.859176999999999
4_729600_828750000_665600000,865283.6384773254,13.99,1029021.90042,15.759069
4_729600_726750000_204000000,1775885.3840827942,13.489,1684241.5974,14.037312
4_729600_726750000_2133000000,798245.091676712,15.009,730798.28064,13.579611000000002
4_729600_726750000_3199000000,786656.3074588776,15.8135,795114.0425999999,14.549669
4_729600_726750000_665600000,885106.8060398102,14.301,948315.2388,15.412902
4_729600_624750000_204000000,1795778.2530784607,13.188,1731432.4749000003,13.744618000000001
4_729600_624750000_2133000000,797247.4040985107,15.208,712118.16429,13.286918
4_729600_624750000_3199000000,781099.5786190033,15.309,794922.19998,14.2484795
4_729600_624750000_665600000,900981.3101291656,13.188,1009078.9582199999,15.096461999999999
4_729600_522750000_204000000,1791256.9451332092,13.287,1810618.9002,13.453728
4_729600_522750000_2133000000,781705.8820724487,14.2535,715739.80722,13.00083
4_729600_522750000_3199000000,778310.1592063904,15.41,813059.54895,13.954046
4_729600_522750000_665600000,892440.9010410309,14.5555,1126133.0129099998,14.856191999999998
4_729600_420750000_204000000,1808986.5868091583,12.889,1893189.5331,13.171604499999999
4_729600_420750000_2133000000,790632.8876018524,14.907,821519.91165,12.720329
4_729600_420750000_3199000000,774997.7233409882,14.705,855481.7916,13.737698
4_729600_420750000_665600000,907151.4115333556,13.689,1241163.1389,14.65953
4_729600_318750000_204000000,1834302.463054657,12.885,1988416.4022,12.899714
4_729600_318750000_2133000000,814251.9676685333,14.404,964352.5566,12.464891999999999
4_729600_318750000_3199000000,829139.4336223602,15.716,971858.78595,13.562016999999999
4_729600_318750000_665600000,957769.2110538484,13.396,1357798.7316,14.500038
4_729600_216750000_204000000,1899665.3463840485,12.483,2091168.0222,12.678449
4_729600_216750000_2133000000,992765.9871578217,14.102,1119809.84952,12.335892
4_729600_216750000_3199000000,1007125.4019737244,15.109,1151499.70578,13.429751
4_729600_216750000_665600000,1070710.4575634005,13.287,1487149.6419000002,14.374091
4_729600_114750000_204000000,2114371.5295791626,12.885,2205273.8994,12.550921
4_729600_114750000_2133000000,1523364.112854004,14.002,1302660.6243,12.255214
4_729600_114750000_3199000000,1499868.4480190277,15.106,1395196.6326000001,13.328541999999999
4_729600_114750000_665600000,1540446.3996887207,13.095,1641647.1903,14.2695625
4_883200_1300500000_204000000,1705930.907011032,16.402,1853336.0028,12.458205
4_883200_1300500000_2133000000,683584.0921401978,17.418,804251.4968999999,15.459095
4_883200_1300500000_3199000000,651216.007232666,18.123,860036.93628,17.064871
4_883200_1300500000_665600000,794000.1482963562,16.411,1189456.0666800002,18.315312000000002
4_883200_1236750000_204000000,1716905.8508872986,16.098,1831209.3932999999,15.740884
4_883200_1236750000_2133000000,691961.3788127899,16.713,771959.7293400001,15.268942
4_883200_1236750000_3199000000,666748.6336231232,17.719,816772.5336,16.758557
4_883200_1236750000_665600000,771579.6010494232,16.207,1145694.1611,17.952752
4_883200_1134750000_204000000,1710753.5269260406,14.79,1792902.1389000001,15.497484
4_883200_1134750000_2133000000,670950.7868289948,16.311,727086.3432,14.972549
4_883200_1134750000_3199000000,647998.3077049255,17.418,755697.33954,16.322808000000002
4_883200_1134750000_665600000,786948.748588562,15.8065,1084784.30118,17.415201
4_883200_1032750000_204000000,1711886.2369060516,14.891,1726887.7397999999,15.148706
4_883200_1032750000_2133000000,693833.1563472748,16.515,667893.8139,14.676154
4_883200_1032750000_3199000000,663214.0893936157,17.2695,705913.6326,15.927502
4_883200_1032750000_665600000,787222.7954864502,15.507,1033883.28369,16.935975
4_883200_930750000_204000000,1701208.4157466888,14.388,1649101.7625000002,14.844379
4_883200_930750000_2133000000,670872.6046085358,16.008,612747.7353,14.379761
4_883200_930750000_3199000000,671228.2807826996,16.1075,661673.12079,15.569792
4_883200_930750000_665600000,789753.2706260681,15.098,968390.7859199999,16.519914
4_883200_828750000_204000000,1713338.242769241,14.091,1590702.7683,14.547977999999999
4_883200_828750000_2133000000,676581.6946029663,15.61,569394.9606,14.084651
4_883200_828750000_3199000000,666194.1239833832,15.909,643786.2581999999,15.229745999999999
4_883200_828750000_665600000,786628.1840801239,14.401,868442.3439000001,16.158093
4_883200_726750000_204000000,1716629.1677951813,13.689,1559277.66861,14.251582
4_883200_726750000_2133000000,674126.7287731171,15.211,549685.5305999999,13.795698
4_883200_726750000_3199000000,659541.2242412567,15.714,640634.81256,14.899966000000001
4_883200_726750000_665600000,802182.119846344,14.301,800153.59224,15.810026
4_883200_624750000_204000000,1732747.7412223816,13.187,1598467.33029,13.969763
4_883200_624750000_2133000000,672513.8084888458,15.361,539648.36661,13.516038
4_883200_624750000_3199000000,663850.9089946747,15.714,641980.11792,14.598773999999999
4_883200_624750000_665600000,814511.0414028168,13.79,821995.67322,15.479083000000001
4_883200_522750000_204000000,1737091.6323661804,13.287,1660322.3832,13.704312
4_883200_522750000_2133000000,685484.1551780701,14.204,556426.18692,13.246745
4_883200_522750000_3199000000,661616.8596744537,15.511,651715.3572,14.297587
4_883200_522750000_665600000,837868.5638904572,13.792,917547.1148999999,15.215470999999999
4_883200_420750000_204000000,1756169.4903373718,13.287,1730332.9044,13.443633
4_883200_420750000_2133000000,701752.2087097168,14.406,657886.90959,12.984079
4_883200_420750000_3199000000,671549.2238998413,15.511,710549.9282399999,14.065624
4_883200_420750000_665600000,843446.5594291687,14.604,1027530.1107000001,14.989792
4_883200_318750000_204000000,1768559.4463348389,13.287,1814030.6165999998,13.182954
4_883200_318750000_2133000000,747425.0955581665,14.603,832791.408,12.731124
4_883200_318750000_3199000000,753482.8858375549,15.966,844477.72455,13.875656999999999
4_883200_318750000_665600000,896117.0256137848,13.6,1163846.01471,14.815444
4_883200_216750000_204000000,1839094.223022461,12.885,1918989.8178,12.947226
4_883200_216750000_2133000000,937105.5994033812,14.456,1012606.2115800001,12.566033
4_883200_216750000_3199000000,926018.3622837068,15.514,1062775.1354999999,13.720798
4_883200_216750000_665600000,1004677.0322322844,13.598,1327804.7615999999,14.672825000000001
4_883200_114750000_204000000,2042249.648809433,12.885,2060187.7992000002,12.803237
4_883200_114750000_2133000000,1472521.9702720642,14.002,1228380.04962,12.477446
4_883200_114750000_3199000000,1453266.5655612946,15.109,1325354.0713799999,13.613024
4_883200_114750000_665600000,1503243.651151657,13.497,1503322.37802,14.566663
4_1036800_1300500000_204000000,1658124.1040229795,16.503,1760374.077,12.69701
4_1036800_1300500000_2133000000,613274.4255065918,18.0215,665058.93828,15.715183999999999
4_1036800_1300500000_3199000000,583607.6431274414,18.631,715324.39308,17.484154
4_1036800_1300500000_665600000,734331.2265872955,17.164,1072035.4416,18.815367
4_1036800_1236750000_204000000,1667616.013288498,16.049,1734985.3302,16.066054
4_1036800_1236750000_2133000000,604952.2094726562,17.4665,634443.8633399999,15.497991
4_1036800_1236750000_3199000000,568586.5745544434,18.728,677799.9516,17.1643
4_1036800_1236750000_665600000,730019.877910614,16.81,1026851.7687000001,18.445852
4_1036800_1134750000_204000000,1664654.74152565,15.696,1685588.1219,15.812850000000001
4_1036800_1134750000_2133000000,570924.0550994873,16.82,588628.67592,15.188303
4_1036800_1134750000_3199000000,567381.377696991,17.92,626818.56465,16.714508000000002
4_1036800_1134750000_665600000,727404.3116569519,16.8615,959001.7824,17.889153999999998
4_1036800_1032750000_204000000,1679149.1177082062,14.8935,1616708.5875,15.438435
4_1036800_1032750000_2133000000,591354.9120426178,16.212,521402.45166,14.891907999999999
4_1036800_1032750000_3199000000,590772.6850509644,17.1685,574918.79016,16.327593
4_1036800_1032750000_665600000,740114.9978637695,15.6065,900339.8916,17.379576
4_1036800_930750000_204000000,1672183.624982834,14.489,1551468.186,15.088967
4_1036800_930750000_2133000000,573375.182390213,16.012,464308.59371999995,14.59639
4_1036800_930750000_3199000000,571846.2955951691,16.613,535992.7128,15.967287
4_1036800_930750000_665600000,730637.6917362213,15.709,832143.3881999999,16.942586
4_1036800_828750000_204000000,1678817.8298473358,14.091,1492154.3679,14.789102999999999
4_1036800_828750000_2133000000,590825.119972229,16.113,437891.48670000007,14.317124
4_1036800_828750000_3199000000,566620.2642917633,16.616,509663.82149999996,15.626871
4_1036800_828750000_665600000,750721.4524745941,14.703,739844.5338900001,16.561023000000002
4_1036800_726750000_204000000,1676630.8295726776,14.091,1458159.66495,14.516962
4_1036800_726750000_2133000000,605203.2754421234,15.208,430490.11902000004,14.051542
4_1036800_726750000_3199000000,567120.9442615509,16.4145,503166.94629,15.287856
4_1036800_726750000_665600000,758851.2506484985,14.302,704691.49164,16.207151
4_1036800_624750000_204000000,1694681.1010837555,13.5395,1489474.22928,14.252048
4_1036800_624750000_2133000000,618266.4620876312,15.2585,425951.18265,13.790864
4_1036800_624750000_3199000000,593805.6893348694,15.916,523239.14859000006,14.952117
4_1036800_624750000_665600000,757065.8740997314,14.503,725247.36429,15.86882
4_1036800_522750000_204000000,1697962.6314640043,13.087,1542834.3303,13.989739
4_1036800_522750000_2133000000,595103.2719612122,15.009,458665.56978,13.530185
4_1036800_522750000_3199000000,601523.7469673157,15.909,559655.78256,14.647884
4_1036800_522750000_665600000,765129.958152771,14.503,793658.60826,15.590709
4_1036800_420750000_204000000,1714909.2745780945,13.186,1607633.3406,13.729062
4_1036800_420750000_2133000000,625983.1399917603,14.808,570276.05496,13.269506999999999
4_1036800_420750000_3199000000,611385.1721286774,16.115,632566.8879,14.394278
4_1036800_420750000_665600000,790285.0301265717,13.901,902725.1390099999,15.347296
4_1036800_318750000_204000000,1723652.2328853607,13.287,1701828.7859999998,13.468384
4_1036800_318750000_2133000000,724198.1661319733,15.106,745485.41652,13.013294
4_1036800_318750000_3199000000,702815.6652450562,15.612,765580.18854,14.197306000000001
4_1036800_318750000_665600000,849927.9279708862,14.0,1048387.5016800001,15.146837
4_1036800_216750000_204000000,1790140.258550644,13.087,1821628.047,13.225573
4_1036800_216750000_2133000000,889837.2101783752,15.109,931229.6168999999,12.819427
4_1036800_216750000_3199000000,898032.6104164124,15.716,998671.91028,14.026306
4_1036800_216750000_665600000,960003.8681030272,13.598,1224667.0806,14.983201
4_1036800_114750000_204000000,2012758.4342956543,12.885,1954815.1845,13.056203
4_1036800_114750000_2133000000,1419052.8390407562,14.606,1160022.8073,12.709896
4_1036800_114750000_3199000000,1409047.5788116455,15.2615,1264341.1785,13.902201999999999
4_1036800_114750000_665600000,1447721.94314003,13.598,1414467.0159,14.864531999999999
4_1190400_1300500000_204000000,1633685.408592224,16.503,1684934.9442,12.942365
4_1190400_1300500000_2133000000,529773.6461162567,18.728,559122.33066,16.021088
4_1190400_1300500000_3199000000,520077.7962207794,19.13,601879.1022000001,17.962187999999998
4_1190400_1300500000_665600000,693926.2981414795,17.817,978434.4051,19.328453
4_1190400_1236750000_204000000,1639818.5951709747,15.695,1654738.0968000002,16.427379000000002
4_1190400_1236750000_2133000000,529486.3159656525,18.221,530159.69058,15.775655
4_1190400_1236750000_3199000000,523281.1336517334,18.6755,567718.83066,17.63332
4_1190400_1236750000_665600000,703372.941493988,17.313,929296.6548,18.95829
4_1190400_1134750000_204000000,1642711.353302002,15.293,1606000.9434,16.159787
4_1190400_1134750000_2133000000,549802.3989200592,17.2655,471557.88149999996,15.430888999999999
4_1190400_1134750000_3199000000,526044.7928905487,18.524,516110.7276,17.1534
4_1190400_1134750000_665600000,695821.6428756714,16.41,861799.7502,18.386965
4_1190400_1032750000_204000000,1632270.226478577,14.891,1529980.3746,15.778364999999999
4_1190400_1032750000_2133000000,514719.5811271668,16.4625,415189.068,15.133149
4_1190400_1032750000_3199000000,518307.18779563904,17.5675,477039.54132,16.74271
4_1190400_1032750000_665600000,694609.6305847168,16.107,806158.27875,17.862206999999998
4_1190400_930750000_204000000,1638195.5506801603,14.4875,1461208.9997999999,15.441092000000001
4_1190400_930750000_2133000000,524815.7963752747,16.511,377939.32376999996,14.867557000000001
4_1190400_930750000_3199000000,510458.6758613586,17.317,454013.14398,16.371536
4_1190400_930750000_665600000,706877.8612613678,15.705,727810.13724,17.380336
4_1190400_828750000_204000000,1646661.3278388977,13.885,1402058.2026,15.11616
4_1190400_828750000_2133000000,534824.0902423859,16.21,363351.32898,14.603177
4_1190400_828750000_3199000000,509190.4492378235,16.7675,441223.24001999997,16.023995
4_1190400_828750000_665600000,717447.3130702972,15.304,662340.1623,16.97441
4_1190400_726750000_204000000,1642427.208662033,13.69,1372001.19681,14.825145000000001
4_1190400_726750000_2133000000,541641.6368484497,15.812,365141.1828,14.338797000000001
4_1190400_726750000_3199000000,515958.60481262207,16.318,436234.83174,15.684981
4_1190400_726750000_665600000,714940.5999183655,14.703,637405.3107,16.605195
4_1190400_624750000_204000000,1643042.6363945007,13.689,1398101.3118,14.546839
4_1190400_624750000_2133000000,535956.8350315094,15.4135,377127.93921,14.076291999999999
4_1190400_624750000_3199000000,517756.9668292999,16.3195,453930.77388,15.345967
4_1190400_624750000_665600000,733673.636674881,14.5,659114.97432,16.265263
4_1190400_522750000_204000000,1660009.711265564,13.087,1449603.4122,14.277563
4_1190400_522750000_2133000000,545366.7159080505,15.008,413602.4667,13.815614
4_1190400_522750000_3199000000,523956.4652442932,16.723,499522.79615999997,15.007733
4_1190400_522750000_665600000,749495.673418045,14.102,732828.72705,15.968869
4_1190400_420750000_204000000,1679316.1642551422,13.288,1534273.66989,14.014489
4_1190400_420750000_2133000000,585758.4736347198,15.0625,499142.39322,13.554936
4_1190400_420750000_3199000000,577874.674320221,16.118,565252.4479200001,14.730323
4_1190400_420750000_665600000,754394.0026760101,14.102,845488.9074,15.720103
4_1190400_318750000_204000000,1695379.868030548,13.287,1634436.6024,13.753812
4_1190400_318750000_2133000000,674938.268661499,14.9585,662444.97708,13.296610000000001
