cores,cpu,gpu,mem,observed_time,observed_power
4,1651200,1300500000,665600000,41.43299102783203,22.464
4,1651200,1300500000,2133000000,14.741087913513184,32.538
4,1651200,1300500000,3199000000,11.029343605041504,38.079
8,1651200,1300500000,665600000,40.83571243286133,22.464
8,1651200,1300500000,2133000000,15.15348768234253,32.431
8,1651200,1300500000,3199000000,10.963200092315674,38.582
12,1651200,1300500000,665600000,41.34067153930664,23.268
12,1651200,1300500000,2133000000,14.98203182220459,33.033
12,1651200,1300500000,3199000000,11.056623935699463,39.076
4,1958400,114750000,665600000,77.59454345703125,15.012
4,1958400,114750000,2133000000,76.40414428710938,15.919
4,1958400,114750000,3199000000,75.89532852172852,17.229
8,1958400,114750000,665600000,77.21502304077148,15.412
8,1958400,114750000,2133000000,76.3565444946289,16.422
8,1958400,114750000,3199000000,75.83843231201172,17.631
12,1958400,114750000,665600000,76.93103790283203,15.815
12,1958400,114750000,2133000000,76.30646133422852,16.422
12,1958400,114750000,3199000000,75.76508712768555,17.628
4,1958400,318750000,665600000,44.87451171875,17.429
4,1958400,318750000,2133000000,28.86529541015625,20.754
4,1958400,318750000,3199000000,28.246288299560547,21.963
8,1958400,318750000,665600000,44.5173454284668,17.429
8,1958400,318750000,2133000000,28.61513614654541,20.854
8,1958400,318750000,3199000000,28.209728240966797,22.462
12,1958400,318750000,665600000,44.433311462402344,17.832
12,1958400,318750000,2133000000,28.700688362121582,21.257
12,1958400,318750000,3199000000,28.11579132080078,22.769
4,1958400,522750000,665600000,42.58478355407715,18.033
4,1958400,522750000,2133000000,19.00044822692871,23.569
4,1958400,522750000,3199000000,18.51155185699463,25.785
8,1958400,522750000,665600000,42.411088943481445,18.033
8,1958400,522750000,2133000000,18.98025608062744,23.972
8,1958400,522750000,3199000000,18.429743766784668,25.483
12,1958400,522750000,665600000,42.67753601074219,18.436
12,1958400,522750000,2133000000,18.894591331481934,24.374
12,1958400,522750000,3199000000,18.269487380981445,26.188
4,1958400,726750000,665600000,42.101247787475586,18.838
4,1958400,726750000,2133000000,15.96608018875122,26.287
4,1958400,726750000,3199000000,13.99233627319336,29.208
8,1958400,726750000,665600000,41.620527267456055,18.838
8,1958400,726750000,2133000000,15.932944297790527,25.884
8,1958400,726750000,3199000000,14.015471935272217,29.612
12,1958400,726750000,665600000,41.95124816894531,19.241
12,1958400,726750000,2133000000,15.945967674255371,27.092
12,1958400,726750000,3199000000,13.85363245010376,29.813
4,1958400,930750000,665600000,41.6837272644043,20.04
4,1958400,930750000,2133000000,15.045199871063232,28.499
4,1958400,930750000,3199000000,11.51632022857666,33.636
8,1958400,930750000,665600000,40.995792388916016,20.044
8,1958400,930750000,2133000000,15.081759929656982,28.903
8,1958400,930750000,3199000000,11.554416179656982,33.636
12,1958400,930750000,665600000,41.32745552062988,20.447
12,1958400,930750000,2133000000,15.085247993469238,29.304
12,1958400,930750000,3199000000,11.72486400604248,34.139
4,1958400,1134750000,665600000,41.21099281311035,21.251
4,1958400,1134750000,2133000000,14.634432315826416,30.612
4,1958400,1134750000,3199000000,11.045455932617188,36.755
8,1958400,1134750000,665600000,40.84956741333008,21.251
8,1958400,1134750000,2133000000,14.656767845153809,30.913
8,1958400,1134750000,3199000000,11.037951946258545,36.755
12,1958400,1134750000,665600000,41.155038833618164,22.056
12,1958400,1134750000,2133000000,14.888832092285156,31.416
12,1958400,1134750000,3199000000,11.166032314300537,37.156
4,1958400,1300500000,665600000,40.6558723449707,22.861
4,1958400,1300500000,2133000000,14.641919612884521,33.033
4,1958400,1300500000,3199000000,10.70574426651001,39.982
8,1958400,1300500000,665600000,40.88431930541992,23.369
8,1958400,1300500000,2133000000,14.432287693023682,33.53
8,1958400,1300500000,3199000000,10.99288034439087,40.184
12,1958400,1300500000,665600000,40.88753700256348,23.873
12,1958400,1300500000,2133000000,14.4541916847229,33.931
12,1958400,1300500000,3199000000,10.786608219146729,40.587
4,2201600,114750000,665600000,77.34105682373047,15.412
4,2201600,114750000,2133000000,76.40321350097656,16.42
4,2201600,114750000,3199000000,75.96866989135742,17.628
8,2201600,114750000,665600000,77.17379379272461,15.815
8,2201600,114750000,2133000000,76.30409622192383,16.623
8,2201600,114750000,3199000000,75.84993743896484,18.034
12,2201600,114750000,665600000,77.03612899780273,15.812
12,2201600,114750000,2133000000,76.30307388305664,17.123
12,2201600,114750000,3199000000,75.80025482177734,18.436
4,2201600,318750000,665600000,44.525856018066406,17.429
4,2201600,318750000,2133000000,28.832223892211914,20.754
4,2201600,318750000,3199000000,28.166160583496094,22.361
8,2201600,318750000,665600000,44.833152770996094,18.335
8,2201600,318750000,2133000000,28.63993549346924,21.554
8,2201600,318750000,3199000000,28.080512046813965,22.764
12,2201600,318750000,665600000,44.673696517944336,18.231
12,2201600,318750000,2133000000,28.7174072265625,22.057
12,2201600,318750000,3199000000,28.082688331604004,23.572
4,2201600,522750000,665600000,42.03968048095703,17.727
4,2201600,522750000,2133000000,18.922127723693848,23.968
4,2201600,522750000,3199000000,18.222991943359375,26.289
8,2201600,522750000,665600000,42.5251350402832,18.834
8,2201600,522750000,2133000000,18.930975914001465,24.374
8,2201600,522750000,3199000000,18.39508819580078,26.792
12,2201600,522750000,665600000,42.52854347229004,19.034
12,2201600,522750000,2133000000,18.792256355285645,24.771
12,2201600,522750000,3199000000,18.31326389312744,27.189
4,2201600,726750000,665600000,41.67732810974121,19.236
4,2201600,726750000,2133000000,15.831376075744629,26.583
4,2201600,726750000,3199000000,13.788496017456055,30.208
8,2201600,726750000,665600000,41.23942565917969,19.638
8,2201600,726750000,2133000000,16.026975631713867,27.387
8,2201600,726750000,3199000000,13.737872123718262,30.61
12,2201600,726750000,665600000,41.5581111907959,20.04
12,2201600,726750000,2133000000,15.979167938232422,27.89
12,2201600,726750000,3199000000,13.825199604034424,31.314
4,2201600,930750000,665600000,40.957807540893555,20.442
4,2201600,930750000,2133000000,15.215472221374512,26.882
4,2201600,930750000,3199000000,11.4617280960083,34.13
8,2201600,930750000,665600000,41.06769561767578,20.844
8,2201600,930750000,2133000000,14.900079727172852,29.699
8,2201600,930750000,3199000000,11.61846399307251,34.532
12,2201600,930750000,665600000,41.099632263183594,21.246
12,2201600,930750000,2133000000,15.075712203979492,30.096
12,2201600,930750000,3199000000,11.510480403900146,34.934
4,2201600,1134750000,665600000,40.574462890625,21.649
4,2201600,1134750000,2133000000,14.7467041015625,31.41
4,2201600,1134750000,3199000000,10.920944213867188,37.156
8,2201600,1134750000,665600000,40.95942306518555,22.153
8,2201600,1134750000,2133000000,14.537535667419434,32.314
8,2201600,1134750000,3199000000,11.007872104644775,37.55
12,2201600,1134750000,665600000,40.83537673950195,22.956
12,2201600,1134750000,2133000000,14.592207908630371,32.214
12,2201600,1134750000,3199000000,11.098351955413818,38.564
4,2201600,1300500000,665600000,40.86096000671387,23.665
4,2201600,1300500000,2133000000,14.75161600112915,32.923
4,2201600,1300500000,3199000000,10.731008052825928,40.677
8,2201600,1300500000,665600000,41.01750373840332,23.861
8,2201600,1300500000,2133000000,14.423135757446289,34.325
8,2201600,1300500000,3199000000,10.51475191116333,39.87
12,2201600,1300500000,665600000,40.99783897399902,24.564
12,2201600,1300500000,2133000000,14.428639888763428,35.129
12,2201600,1300500000,3199000000,10.531967639923096,41.883
