cores,cpu,gpu,mem,observed_time,observed_power
2,1344000,1236750000,2133000000,221.98089599609372,22.669
2,1344000,1236750000,3199000000,210.5634613037109,24.374
2,1344000,1236750000,665600000,291.7486267089844,21.373
2,1344000,1134750000,204000000,647.5903930664062,17.557
2,1344000,1134750000,2133000000,242.1948471069336,21.7175
2,1344000,1134750000,3199000000,207.43028259277344,23.267
2,1344000,1134750000,665600000,277.03179931640625,20.667
2,1344000,1032750000,204000000,652.599609375,16.7535
2,1344000,1032750000,2133000000,248.0530242919922,20.917
2,1344000,1032750000,3199000000,192.16065979003903,23.013
2,1344000,1032750000,665600000,278.8994140625,19.663
2,1344000,930750000,204000000,651.6526794433594,16.354
2,1344000,930750000,2133000000,240.8097915649414,21.066
2,1344000,930750000,3199000000,188.42660522460935,21.8645
2,1344000,930750000,665600000,278.7759552001953,19.2665
2,1344000,828750000,204000000,648.156982421875,15.953
2,1344000,828750000,2133000000,243.44019317626956,19.864
2,1344000,828750000,3199000000,191.0702972412109,22.069
2,1344000,828750000,665600000,281.15867614746094,18.456
2,1344000,726750000,204000000,642.5674133300781,15.552
2,1344000,726750000,2133000000,238.2867202758789,19.257
2,1344000,726750000,3199000000,190.9261932373047,20.9155
2,1344000,726750000,665600000,272.5509948730469,17.861
2,1344000,624750000,204000000,647.5890197753906,15.1495
2,1344000,624750000,2133000000,229.18988800048825,18.958
2,1344000,624750000,3199000000,205.47676849365237,20.662
2,1344000,624750000,665600000,271.58644104003906,17.258
2,1344000,522750000,204000000,635.0791320800781,14.951
2,1344000,522750000,2133000000,230.56927490234372,19.56
2,1344000,522750000,3199000000,205.77406311035156,20.567
2,1344000,522750000,665600000,278.2590026855469,17.454
2,1344000,420750000,204000000,655.0191650390625,14.75
2,1344000,420750000,2133000000,232.36714935302732,18.765
2,1344000,420750000,3199000000,179.4673080444336,21.47
2,1344000,420750000,665600000,284.7041320800781,17.059
2,1344000,318750000,204000000,660.872314453125,14.349
2,1344000,318750000,2133000000,212.32111358642575,18.877
2,1344000,318750000,3199000000,199.86351776123047,20.88
2,1344000,318750000,665600000,282.8286437988281,16.857
2,1344000,216750000,204000000,682.1543884277344,14.349
2,1344000,216750000,2133000000,269.7160949707031,18.274
2,1344000,216750000,3199000000,262.9710998535156,19.279
2,1344000,216750000,665600000,307.71556091308594,16.456
2,1344000,114750000,204000000,744.6429443359375,13.747
2,1344000,114750000,2133000000,474.0235595703125,16.159
2,1344000,114750000,3199000000,467.5470275878906,16.872
2,1344000,114750000,665600000,478.9935607910156,15.255
2,1497600,1300500000,204000000,629.4852600097656,19.156
2,1497600,1300500000,2133000000,196.53561401367188,24.9355
2,1497600,1300500000,3199000000,159.0366668701172,27.283
2,1497600,1300500000,665600000,252.96858978271484,22.467
2,1497600,1236750000,204000000,625.0411071777344,18.756
2,1497600,1236750000,2133000000,196.8070297241211,24.478
2,1497600,1236750000,3199000000,168.1835174560547,25.187
2,1497600,1236750000,665600000,285.6318359375,21.06
2,1497600,1134750000,204000000,627.3079528808594,17.554
2,1497600,1134750000,2133000000,192.5741729736328,23.366
2,1497600,1134750000,3199000000,169.66178131103516,25.273
2,1497600,1134750000,665600000,265.16949462890625,21.868
2,1497600,1032750000,204000000,641.6240539550781,16.954
2,1497600,1032750000,2133000000,206.0264129638672,22.617
2,1497600,1032750000,3199000000,149.9718246459961,24.1725
2,1497600,1032750000,665600000,259.1098327636719,20.268
2,1497600,930750000,204000000,631.6104125976562,16.351
2,1497600,930750000,2133000000,205.9420928955078,21.863
2,1497600,930750000,3199000000,162.8880157470703,23.568
2,1497600,930750000,665600000,252.73538208007807,18.9125
2,1497600,828750000,204000000,636.7747802734375,15.95
2,1497600,828750000,2133000000,206.67480468750003,22.5655
2,1497600,828750000,3199000000,176.8409881591797,22.17
2,1497600,828750000,665600000,266.9857635498047,19.162
2,1497600,726750000,204000000,637.3838195800781,15.549
2,1497600,726750000,2133000000,195.58932495117188,20.863
2,1497600,726750000,3199000000,172.7996826171875,22.066
2,1497600,726750000,665600000,239.8933258056641,18.358
