cores,cpu,gpu,mem,observed_time,observed_power
2,729600,114750000,665600000,1077.0498514175415,12.584
2,883200,1300500000,204000000,1026.6940593719482,17.709
2,883200,1300500000,2133000000,216.30525588989252,22.152
2,883200,1300500000,3199000000,200.1398801803589,22.957
2,883200,1300500000,665600000,377.9135942459106,19.736
2,883200,1236750000,204000000,1214.9472236633303,15.5965
2,883200,1236750000,2133000000,530.4428339004517,17.218
2,883200,1236750000,3199000000,472.7692604064941,17.62
2,883200,1236750000,665600000,575.8453607559204,16.0
2,883200,1134750000,204000000,1255.825400352478,14.3875
2,883200,1134750000,2133000000,499.0512132644653,16.208
2,883200,1134750000,3199000000,478.6475896835327,17.218
2,883200,1134750000,665600000,569.4713592529297,15.196
2,883200,1032750000,204000000,1250.4972219467163,14.0355
2,883200,1032750000,2133000000,526.5655517578125,16.005
2,883200,1032750000,3199000000,503.6766529083252,17.014
2,883200,1032750000,665600000,566.3920640945435,14.994
2,883200,930750000,204000000,1225.967526435852,14.09
2,883200,930750000,2133000000,513.0925178527832,15.455
2,883200,930750000,3199000000,490.5332326889038,16.012
2,883200,930750000,665600000,566.4445161819458,14.389
2,883200,828750000,204000000,1219.5943593978882,13.387
2,883200,828750000,2133000000,510.58197021484375,15.006
2,883200,828750000,3199000000,485.6700897216797,16.1615
2,883200,828750000,665600000,556.9837093353271,14.192
2,883200,726750000,204000000,1231.7516803741455,13.186
2,883200,726750000,2133000000,517.742395401001,14.605
2,883200,726750000,3199000000,491.2395477294922,15.613
2,883200,726750000,665600000,579.015851020813,13.588
2,883200,624750000,204000000,1245.9921836853027,13.3855
2,883200,624750000,2133000000,503.96478176116943,14.705
2,883200,624750000,3199000000,481.6933870315552,15.3105
2,883200,624750000,665600000,601.2749671936035,13.589
2,883200,522750000,204000000,1269.4066762924194,12.683
2,883200,522750000,2133000000,533.867359161377,14.404
2,883200,522750000,3199000000,507.4586868286133,15.41
2,883200,522750000,665600000,603.1208038330078,13.388
2,883200,420750000,204000000,1244.1638708114624,12.585
2,883200,420750000,2133000000,520.3385353088379,14.5555
2,883200,420750000,3199000000,477.7201414108277,15.511
2,883200,420750000,665600000,599.3491411209106,13.792
2,883200,318750000,204000000,1275.0871181488037,12.784
2,883200,318750000,2133000000,539.2173528671265,14.606
2,883200,318750000,3199000000,534.0225696563721,16.216
2,883200,318750000,665600000,648.4857797622681,13.187
2,883200,216750000,204000000,1276.1638164520264,12.684
2,883200,216750000,2133000000,672.4787950515747,13.802
2,883200,216750000,3199000000,623.0983734130859,15.008
2,883200,216750000,665600000,670.6228256225586,13.497
2,883200,114750000,204000000,1428.8365840911863,12.584
2,883200,114750000,2133000000,970.624566078186,13.8535
2,883200,114750000,3199000000,948.7953186035156,14.909
2,883200,114750000,665600000,1009.3517303466796,12.885
2,1036800,1300500000,204000000,1164.6324396133425,16.305
2,1036800,1300500000,2133000000,434.3874454498291,17.62
2,1036800,1300500000,3199000000,407.5058698654175,18.2785
2,1036800,1300500000,665600000,519.5305347442627,17.016
2,1036800,1236750000,204000000,1207.2631120681765,15.544
2,1036800,1236750000,2133000000,433.3322048187256,17.117
2,1036800,1236750000,3199000000,415.9344434738159,18.123
2,1036800,1236750000,665600000,522.3915576934814,16.202
2,1036800,1134750000,204000000,1225.2120971679688,14.592
2,1036800,1134750000,2133000000,439.5794868469238,16.512
2,1036800,1134750000,3199000000,413.1195545196533,17.416
2,1036800,1134750000,665600000,527.0000696182251,15.607
2,1036800,1032750000,204000000,1228.204965591431,14.09
2,1036800,1032750000,2133000000,438.9972686767578,16.414
2,1036800,1032750000,3199000000,422.2556352615357,16.917
2,1036800,1032750000,665600000,521.2430953979492,15.297
2,1036800,930750000,204000000,1235.6908321380615,15.398
2,1036800,930750000,2133000000,440.1569366455078,15.408
2,1036800,930750000,3199000000,413.7219190597534,16.613
2,1036800,930750000,665600000,516.9600248336792,14.6955
2,1036800,828750000,204000000,1253.2068490982056,13.286
2,1036800,828750000,2133000000,443.6901807785034,15.507
2,1036800,828750000,3199000000,422.18017578125,16.1615
2,1036800,828750000,665600000,536.038875579834,14.496
2,1036800,726750000,204000000,1226.2609004974363,13.685
2,1036800,726750000,2133000000,438.7017488479614,15.004
2,1036800,726750000,3199000000,419.9651479721069,16.416
2,1036800,726750000,665600000,522.2923755645752,13.8405
2,1036800,624750000,204000000,1201.23553276062,13.487
2,1036800,624750000,2133000000,430.7980537414551,14.606
2,1036800,624750000,3199000000,416.46015644073486,15.512
2,1036800,624750000,665600000,523.5813856124878,13.8
2,1036800,522750000,204000000,1233.588933944702,12.683
2,1036800,522750000,2133000000,440.5497312545776,14.803
2,1036800,522750000,3199000000,419.5812940597534,15.663
2,1036800,522750000,665600000,540.259599685669,13.588
2,1036800,420750000,204000000,1255.4389238357544,13.891
2,1036800,420750000,2133000000,454.345703125,14.404
2,1036800,420750000,3199000000,429.8727512359619,15.511
2,1036800,420750000,665600000,549.5190620422363,13.588
2,1036800,318750000,204000000,1243.1373596191406,12.585
2,1036800,318750000,2133000000,496.16432189941406,14.505
2,1036800,318750000,3199000000,480.99660873413086,15.511
2,1036800,318750000,665600000,576.0000944137573,13.497
2,1036800,216750000,204000000,1274.9950885772705,12.683
2,1036800,216750000,2133000000,614.4922971725464,14.705
2,1036800,216750000,3199000000,599.9341011047363,15.109
2,1036800,216750000,665600000,663.9806032180786,13.396
2,1036800,114750000,204000000,1390.7393217086792,12.885
2,1036800,114750000,2133000000,925.3289699554444,14.204
2,1036800,114750000,3199000000,935.19389629364,15.109
2,1036800,114750000,665600000,958.1037759780884,13.095
2,1190400,1300500000,204000000,1139.3576860427856,16.5095
2,1190400,1300500000,2133000000,390.7504081726074,18.026
2,1190400,1300500000,3199000000,364.49503898620605,18.528
2,1190400,1300500000,665600000,477.0886898040772,18.122
2,1190400,1236750000,204000000,1179.301381111145,17.715
2,1190400,1236750000,2133000000,380.9491395950317,17.721
2,1190400,1236750000,3199000000,352.3448705673218,18.12
2,1190400,1236750000,665600000,479.6574115753174,16.811
2,1190400,1134750000,204000000,1203.212022781372,16.307
2,1190400,1134750000,2133000000,376.7153024673462,16.813
2,1190400,1134750000,3199000000,370.65136432647705,17.62
2,1190400,1134750000,665600000,485.6370687484741,16.311
2,1190400,1032750000,204000000,1213.57524394989,14.892
2,1190400,1032750000,2133000000,393.1314945220947,16.511
2,1190400,1032750000,3199000000,363.29078674316406,16.816
2,1190400,1032750000,665600000,495.0830936431885,15.507
2,1190400,930750000,204000000,1194.4009065628052,15.0935
2,1190400,930750000,2133000000,392.6112651824951,16.616
2,1190400,930750000,3199000000,367.25449562072754,16.616
2,1190400,930750000,665600000,486.2715005874634,15.303
2,1190400,828750000,204000000,1208.409309387207,15.101
2,1190400,828750000,2133000000,404.1447639465332,15.603
2,1190400,828750000,3199000000,355.4716110229492,16.313
2,1190400,828750000,665600000,493.0319786071777,14.8
2,1190400,726750000,204000000,1234.756588935852,14.293
2,1190400,726750000,2133000000,384.9389553070069,15.208
2,1190400,726750000,3199000000,368.8944578170776,16.114
2,1190400,726750000,665600000,495.477557182312,14.402
2,1190400,624750000,204000000,1215.491533279419,13.891
2,1190400,624750000,2133000000,403.0277729034424,15.208
2,1190400,624750000,3199000000,370.37932872772217,15.815
2,1190400,624750000,665600000,497.1085786819458,14.394
2,1190400,522750000,204000000,1209.5327377319336,13.891
2,1190400,522750000,2133000000,390.1355266571045,14.806
2,1190400,522750000,3199000000,376.1066198349,15.9635
2,1190400,522750000,665600000,505.7351589202881,14.3535
2,1190400,420750000,204000000,1221.7140197753906,13.891
2,1190400,420750000,2133000000,408.1299304962158,15.008
2,1190400,420750000,3199000000,395.8642482757568,15.612
2,1190400,420750000,665600000,528.8674831390381,13.9505
2,1190400,318750000,204000000,1194.580316543579,13.287
2,1190400,318750000,2133000000,461.7440700531006,14.405
2,1190400,318750000,3199000000,453.3126354217529,15.5645
2,1190400,318750000,665600000,554.1185140609741,13.598
2,1190400,216750000,204000000,1223.6719131469729,13.287
2,1190400,216750000,2133000000,573.0429887771606,14.507
2,1190400,216750000,3199000000,568.112850189209,15.664
2,1190400,216750000,665600000,627.6431083679199,13.497
2,1190400,114750000,204000000,1342.936873435974,12.784
2,1190400,114750000,2133000000,915.7748222351074,14.505
2,1190400,114750000,3199000000,901.8833637237548,15.311
2,1190400,114750000,665600000,942.9311752319336,13.497
2,1344000,1300500000,204000000,1151.9259214401245,15.903
2,1344000,1300500000,2133000000,225.341796875,22.047
2,1344000,1300500000,3199000000,335.68787574768066,19.134
2,1344000,1300500000,665600000,455.0713300704956,17.22
2,1344000,1236750000,204000000,1165.0208234786987,17.208
2,1344000,1236750000,2133000000,341.3655757904053,17.624
2,1344000,1236750000,3199000000,238.27672004699707,22.148
2,1344000,1236750000,665600000,464.4441604614258,17.317
2,1344000,1134750000,204000000,1109.0641021728516,16.412
2,1344000,1134750000,2133000000,362.0644807815552,17.319
2,1344000,1134750000,3199000000,329.90849018096924,17.323
2,1344000,1134750000,665600000,457.94057846069336,16.616
2,1344000,1032750000,204000000,1161.342978477478,15.3
2,1344000,1032750000,2133000000,357.96499252319336,16.77
2,1344000,1032750000,3199000000,315.182089805603,17.022
2,1344000,1032750000,665600000,469.9355363845825,15.608
2,1344000,930750000,204000000,1143.174409866333,15.105
2,1344000,930750000,2133000000,351.8354892730713,16.116
2,1344000,930750000,3199000000,326.3317346572876,16.919
2,1344000,930750000,665600000,469.224214553833,15.307
2,1344000,828750000,204000000,1140.384316444397,14.703
2,1344000,828750000,2133000000,356.8403720855713,15.7125
2,1344000,828750000,3199000000,337.7375602722168,16.717
2,1344000,828750000,665600000,468.8599109649658,15.307
2,1344000,726750000,204000000,1150.809645652771,14.804
2,1344000,726750000,2133000000,341.50195121765137,15.864
2,1344000,726750000,3199000000,341.5098190307617,16.416
2,1344000,726750000,665600000,471.8058109283447,14.504
2,1344000,624750000,204000000,1151.3923406600952,14.301
2,1344000,624750000,2133000000,354.8687696456909,15.4085
2,1344000,624750000,3199000000,334.5530033111572,16.065
2,1344000,624750000,665600000,477.0454168319702,14.402
2,1344000,522750000,204000000,1169.6064472198486,13.891
2,1344000,522750000,2133000000,362.0712757110596,15.008
2,1344000,522750000,3199000000,341.83573722839355,15.817
2,1344000,522750000,665600000,496.2460994720459,14.101
2,1344000,420750000,204000000,1151.4264345169067,13.899
2,1344000,420750000,2133000000,381.7691802978516,14.808
2,1344000,420750000,3199000000,372.73550033569336,15.716
2,1344000,420750000,665600000,505.3914785385132,14.0
2,1344000,318750000,204000000,1181.898832321167,13.497
2,1344000,318750000,2133000000,440.0738477706909,15.0595
2,1344000,318750000,3199000000,431.35249614715576,15.612
2,1344000,318750000,665600000,529.9791097640991,14.0995
2,1344000,216750000,204000000,1212.6121520996094,13.497
2,1344000,216750000,2133000000,563.4082555770874,14.6565
2,1344000,216750000,3199000000,548.162579536438,15.814
2,1344000,216750000,665600000,612.3534440994263,14.101
2,1344000,114750000,204000000,1312.937617301941,12.885
2,1344000,114750000,2133000000,893.3732509613037,14.505
2,1344000,114750000,3199000000,878.9581060409546,15.21
2,1344000,114750000,665600000,914.2849445343018,13.594
2,1497600,1300500000,204000000,1085.400104522705,18.02
2,1497600,1300500000,2133000000,221.8257188796997,22.148
2,1497600,1300500000,3199000000,210.6248140335083,22.8045
2,1497600,1300500000,665600000,383.7722539901733,19.937
2,1497600,1236750000,204000000,1105.018973350525,17.615
2,1497600,1236750000,2133000000,335.55126190185547,18.221
2,1497600,1236750000,3199000000,292.98555850982666,18.728
2,1497600,1236750000,665600000,441.9673681259155,17.317
2,1497600,1134750000,204000000,1107.0326566696167,16.911
2,1497600,1134750000,2133000000,324.984073638916,17.117
2,1497600,1134750000,3199000000,304.10993099212646,17.873
2,1497600,1134750000,665600000,451.1152505874634,16.513
2,1497600,1032750000,204000000,1103.1211614608765,16.1095
2,1497600,1032750000,2133000000,329.67400550842285,17.018
2,1497600,1032750000,3199000000,306.17499351501465,18.121
2,1497600,1032750000,665600000,442.1651363372803,15.657
2,1497600,930750000,204000000,1095.6807136535645,15.4565
2,1497600,930750000,2133000000,333.48047733306885,16.717
2,1497600,930750000,3199000000,308.27486515045166,17.121
2,1497600,930750000,665600000,445.2536106109619,15.7595
2,1497600,828750000,204000000,1090.92116355896,15.303
2,1497600,828750000,2133000000,316.3900375366211,15.812
2,1497600,828750000,3199000000,310.1356029510498,16.919
2,1497600,828750000,665600000,446.7406272888184,15.206
2,1497600,726750000,204000000,1073.4330415725708,14.804
2,1497600,726750000,2133000000,339.3220901489258,15.613
2,1497600,726750000,3199000000,306.2058687210083,16.214
2,1497600,726750000,665600000,455.846905708313,15.006
2,1497600,624750000,204000000,1112.9335165023804,13.79
2,1497600,624750000,2133000000,321.15638256073,15.3615
2,1497600,624750000,3199000000,306.1708211898804,16.219
2,1497600,624750000,665600000,456.8918943405152,14.65
2,1497600,522750000,204000000,1077.9904127120972,14.103
2,1497600,522750000,2133000000,336.92193031311035,15.618
2,1497600,522750000,3199000000,319.2406892776489,16.068
2,1497600,522750000,665600000,474.62618350982666,13.905
2,1497600,420750000,204000000,1103.1697988510132,13.992
2,1497600,420750000,2133000000,368.5679435729981,14.909
2,1497600,420750000,3199000000,351.08864307403564,16.118
2,1497600,420750000,665600000,487.8617525100708,14.103
2,1497600,318750000,204000000,1109.221339225769,14.0
2,1497600,318750000,2133000000,416.44454002380377,15.111
2,1497600,318750000,3199000000,410.6121063232422,15.717
2,1497600,318750000,665600000,516.5327787399292,14.101
2,1497600,216750000,204000000,1204.8572301864624,13.497
2,1497600,216750000,2133000000,540.1917695999146,14.707
2,1497600,216750000,3199000000,537.7651453018188,16.019
2,1497600,216750000,665600000,587.5900983810425,14.0505
2,1497600,114750000,204000000,1323.4740495681765,12.887
2,1497600,114750000,2133000000,880.5309534072876,14.6575
2,1497600,114750000,3199000000,860.5096340179443,15.311
2,1497600,114750000,665600000,921.3433265686036,13.598
2,1651200,1300500000,204000000,1093.4783220291138,17.919
2,1651200,1300500000,2133000000,215.58713912963867,20.8895
2,1651200,1300500000,3199000000,199.9804973602295,22.8525
2,1651200,1300500000,665600000,380.3776502609253,19.434
2,1651200,1236750000,204000000,1062.5149011611938,16.709
2,1651200,1236750000,2133000000,294.36230659484863,19.024
2,1651200,1236750000,3199000000,282.5770378112793,20.735
2,1651200,1236750000,665600000,420.245885848999,17.719
2,1651200,1134750000,204000000,1070.8774328231812,16.811
2,1651200,1134750000,2133000000,290.4292345046997,17.62
2,1651200,1134750000,3199000000,274.0362882614136,18.93
2,1651200,1134750000,665600000,417.3160791397095,17.515
2,1651200,1032750000,204000000,1062.828779220581,16.108
2,1651200,1032750000,2133000000,289.71385955810547,17.17
2,1651200,1032750000,3199000000,271.5398073196411,18.123
2,1651200,1032750000,665600000,421.5850830078125,16.5615
2,1651200,930750000,204000000,1079.2176723480225,15.097
2,1651200,930750000,2133000000,295.3373193740845,16.7185
2,1651200,930750000,3199000000,269.356369972229,17.525
2,1651200,930750000,665600000,426.2105226516724,16.208
2,1651200,828750000,204000000,1066.8188333511353,14.895
2,1651200,828750000,2133000000,298.2379198074341,16.11
2,1651200,828750000,3199000000,274.01578426361084,17.523
2,1651200,828750000,665600000,432.3378801345825,15.709
2,1651200,726750000,204000000,1056.2936067581177,14.796
2,1651200,726750000,2133000000,295.34757137298584,16.367
2,1651200,726750000,3199000000,274.2888927459717,16.919
2,1651200,726750000,665600000,443.51959228515625,15.5585
2,1651200,624750000,204000000,1083.4414958953855,14.293
2,1651200,624750000,2133000000,299.87239837646484,16.019
2,1651200,624750000,3199000000,283.6947441101074,16.922
2,1651200,624750000,665600000,439.1399621963501,15.11
2,1651200,522750000,204000000,1085.1296186447144,14.095
2,1651200,522750000,2133000000,320.2313184738159,15.311
2,1651200,522750000,3199000000,302.920937538147,16.521
2,1651200,522750000,665600000,453.84252071380615,14.505
2,1651200,420750000,204000000,1079.9109935760498,13.691
2,1651200,420750000,2133000000,344.5841073989868,15.315
2,1651200,420750000,3199000000,336.5499973297119,16.423
2,1651200,420750000,665600000,464.3393754959106,14.506
2,1651200,318750000,204000000,1124.974012374878,13.993
2,1651200,318750000,2133000000,401.7987251281738,15.915
2,1651200,318750000,3199000000,401.9068479537964,16.52
2,1651200,318750000,665600000,501.6251802444458,14.503
2,1651200,216750000,204000000,1156.5581560134888,13.491
2,1651200,216750000,2133000000,521.4879512786865,15.3615
2,1651200,216750000,3199000000,515.228271484375,16.167
2,1651200,216750000,665600000,572.0446109771729,14.204
2,1651200,114750000,204000000,1291.4413213729858,12.885
2,1651200,114750000,2133000000,856.8148612976074,14.606
2,1651200,114750000,3199000000,847.3570346832275,15.21
2,1651200,114750000,665600000,853.4455299377441,14.301
2,1804800,1300500000,204000000,1084.1195583343506,16.905
2,1804800,1300500000,2133000000,265.66362380981445,19.728
