cores,cpu,gpu,mem,observed_time,bs,observed_power
12,729600,930750000,2133000000,4.269599914550781,1.0,20.44
12,729600,930750000,3199000000,4.196767807006836,1.0,19.032
4,729600,1134750000,665600000,6.203807830810547,1.0,17.721
4,729600,1134750000,2133000000,4.415024042129517,1.0,20.74
4,729600,1134750000,3199000000,4.21779203414917,1.0,20.34
8,729600,1134750000,665600000,5.873536109924316,1.0,17.721
8,729600,1134750000,2133000000,4.2562878131866455,1.0,20.737
8,729600,1134750000,3199000000,4.125679969787598,1.0,20.239
12,729600,1134750000,665600000,5.869120121002197,1.0,18.123
12,729600,1134750000,2133000000,4.2872161865234375,1.0,20.744
12,729600,1134750000,3199000000,4.121040105819702,1.0,20.239
4,729600,1300500000,665600000,5.767552137374878,1.0,18.928
4,729600,1300500000,2133000000,4.500319957733154,1.0,19.527
4,729600,1300500000,3199000000,4.18176007270813,1.0,21.847
8,729600,1300500000,665600000,5.827632188796997,1.0,19.334
8,729600,1300500000,2133000000,4.328336000442505,1.0,20.731
8,729600,1300500000,3199000000,4.079360008239746,1.0,21.743
12,729600,1300500000,665600000,5.766639947891235,1.0,19.33
12,729600,1300500000,2133000000,4.294255971908569,1.0,20.727
12,729600,1300500000,3199000000,4.063424110412598,1.0,21.852
4,1036800,114750000,665600000,9.29478406906128,1.0,14.306
4,1036800,114750000,2133000000,8.74678373336792,1.0,15.313
4,1036800,114750000,3199000000,8.872591972351074,1.0,16.019
8,1036800,114750000,665600000,8.906192302703857,1.0,14.303
8,1036800,114750000,2133000000,9.01807975769043,1.0,15.313
8,1036800,114750000,3199000000,8.779600143432617,1.0,15.814
12,1036800,114750000,665600000,9.070816040039062,1.0,13.499
12,1036800,114750000,2133000000,8.932991981506348,1.0,15.311
12,1036800,114750000,3199000000,8.704544067382812,1.0,16.016
4,1036800,318750000,665600000,5.730480194091797,1.0,15.514
4,1036800,318750000,2133000000,3.6561601161956787,1.0,21.951
4,1036800,318750000,3199000000,5.098560094833374,1.0,17.932
8,1036800,318750000,665600000,5.22544002532959,1.0,15.514
8,1036800,318750000,2133000000,3.44052791595459,1.0,22.352
8,1036800,318750000,3199000000,4.585312128067017,1.0,17.932
12,1036800,318750000,665600000,5.23419189453125,1.0,15.615
12,1036800,318750000,2133000000,3.344480037689209,1.0,22.85
12,1036800,318750000,3199000000,4.6141440868377686,1.0,17.929
4,1036800,522750000,665600000,4.955008029937744,1.0,15.514
4,1036800,522750000,2133000000,3.5400320291519165,1.0,22.358
4,1036800,522750000,3199000000,4.098543882369995,1.0,18.335
8,1036800,522750000,665600000,5.125759840011597,1.0,16.014
8,1036800,522750000,2133000000,3.8061439990997314,1.0,22.347
8,1036800,522750000,3199000000,3.864527940750122,1.0,18.331
12,1036800,522750000,665600000,5.057055950164795,1.0,16.014
12,1036800,522750000,2133000000,3.3510719537734985,1.0,22.855
12,1036800,522750000,3199000000,3.809664011001587,1.0,18.737
4,1036800,726750000,665600000,4.884640216827393,1.0,16.319
4,1036800,726750000,2133000000,3.627408027648926,1.0,22.353
4,1036800,726750000,3199000000,3.771631956100464,1.0,19.538
8,1036800,726750000,665600000,5.138911962509155,1.0,16.214
8,1036800,726750000,2133000000,3.378592014312744,1.0,22.352
8,1036800,726750000,3199000000,3.4887359142303467,1.0,19.538
12,1036800,726750000,665600000,4.9448161125183105,1.0,16.818
12,1036800,726750000,2133000000,3.4314080476760864,1.0,20.542
12,1036800,726750000,3199000000,3.551103949546814,1.0,19.943
4,1036800,930750000,665600000,5.065776109695435,1.0,17.525
4,1036800,930750000,2133000000,3.349552035331726,1.0,21.951
4,1036800,930750000,3199000000,3.4353920221328735,1.0,20.245
8,1036800,930750000,665600000,5.015712022781372,1.0,17.626
8,1036800,930750000,2133000000,3.4892479181289673,1.0,22.352
8,1036800,930750000,3199000000,3.34443199634552,1.0,20.245
12,1036800,930750000,665600000,4.859791994094849,1.0,18.024
12,1036800,930750000,2133000000,3.378335952758789,1.0,22.85
