cpu_bs,gpu_bs,mem_bs,cores_bs,bs_bs,observed_time,observed_power,power_budget,num_pwds,time_budget,arr_rate,soln_bs,cores_optim,cpu_optim,gpu_optim,mem_optim,bs_optim,optim_time,optim_power,soln_optim
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,40.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,41.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,42.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,43.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,44.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,45.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,46.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,47.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,48.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,49.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,50.0,7.0,0.06,30.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
