powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,power_budget,num_train_batches_nn,time_budget,arr_rate,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled,time_cond1,time_cond2
8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,54.0,11.0,3.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.02340299129486084,0.8234029912948608,0.1170149564743042
8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,55.0,11.0,3.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.02340299129486084,0.8234029912948608,0.1170149564743042
8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,56.0,11.0,3.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.02340299129486084,0.8234029912948608,0.1170149564743042
8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,57.0,11.0,3.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.02340299129486084,0.8234029912948608,0.1170149564743042
8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,58.0,11.0,3.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.02340299129486084,0.8234029912948608,0.1170149564743042
8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,59.0,11.0,3.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.02340299129486084,0.8234029912948608,0.1170149564743042
8_1958400_930750000_3199000000,23.40299129486084,4.0,37.809,60.0,11.0,3.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.02340299129486084,0.8234029912948608,0.1170149564743042
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,24.0,18.0,3.5,5.0,8_729600_522750000_2133000000,149.07259368896484,1.0,23.988,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,25.0,18.0,3.5,5.0,8_729600_522750000_2133000000,149.07259368896484,1.0,23.988,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,26.0,18.0,3.5,5.0,8_1651200_522750000_2133000000,134.848876953125,1.0,25.143,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
12_1036800_522750000_3199000000,100.13971328735352,16.0,26.804,27.0,27.0,3.5,5.0,8_729600_522750000_2133000000,1029.6469116210938,8.0,26.302,4.0,True,0.10013971328735352,3.300139713287354,0.5006985664367676
12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,28.0,31.0,3.5,5.0,8_1651200_522750000_2133000000,989.9887084960938,8.0,27.907,5.0,True,0.08618309020996094,3.286183090209961,0.4309154510498047
12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,29.0,31.0,3.5,5.0,4_1958400_522750000_2133000000,938.9733581542968,8.0,28.115,5.0,True,0.08618309020996094,3.286183090209961,0.4309154510498047
8_1651200_726750000_2133000000,83.6908950805664,16.0,28.601,30.0,32.0,3.5,5.0,4_1958400_522750000_2133000000,938.9733581542968,8.0,28.115,5.0,True,0.0836908950805664,3.2836908950805666,0.418454475402832
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,31.0,36.0,3.5,5.0,12_1958400_522750000_3199000000,918.5221557617188,8.0,30.821,6.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,32.0,36.0,3.5,5.0,8_422400_726750000_2133000000,775.8555603027344,8.0,31.914,6.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,33.0,36.0,3.5,5.0,8_422400_726750000_2133000000,775.8555603027344,8.0,31.914,6.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,34.0,36.0,3.5,5.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,9.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,35.0,37.0,3.5,5.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,9.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,36.0,37.0,3.5,5.0,12_1344000_726750000_3199000000,710.6617126464844,8.0,35.905,10.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,37.0,37.0,3.5,5.0,4_1651200_726750000_3199000000,693.650390625,8.0,36.306,10.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,38.0,37.0,3.5,5.0,4_1651200_726750000_3199000000,693.650390625,8.0,36.306,10.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,39.0,44.0,3.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,40.0,44.0,3.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,41.0,44.0,3.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,42.0,44.0,3.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,43.0,44.0,3.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,44.0,44.0,3.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,45.0,44.0,3.5,5.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,14.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,46.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,47.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,48.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,49.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,50.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,51.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,52.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,53.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,54.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,55.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,57.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,58.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,59.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,60.0,44.0,3.5,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,24.0,18.0,4.0,5.0,8_729600_522750000_2133000000,149.07259368896484,1.0,23.988,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,25.0,18.0,4.0,5.0,8_729600_522750000_2133000000,149.07259368896484,1.0,23.988,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,26.0,18.0,4.0,5.0,8_1651200_522750000_2133000000,134.848876953125,1.0,25.143,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
12_1036800_522750000_3199000000,100.13971328735352,16.0,26.804,27.0,27.0,4.0,5.0,8_729600_522750000_2133000000,1029.6469116210938,8.0,26.302,4.0,True,0.10013971328735352,3.300139713287354,0.5006985664367676
12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,28.0,31.0,4.0,5.0,8_1651200_522750000_2133000000,989.9887084960938,8.0,27.907,5.0,True,0.08618309020996094,3.286183090209961,0.4309154510498047
12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,29.0,31.0,4.0,5.0,4_1958400_522750000_2133000000,938.9733581542968,8.0,28.115,5.0,True,0.08618309020996094,3.286183090209961,0.4309154510498047
8_1651200_726750000_2133000000,83.6908950805664,16.0,28.601,30.0,32.0,4.0,5.0,4_1958400_522750000_2133000000,938.9733581542968,8.0,28.115,5.0,True,0.0836908950805664,3.2836908950805666,0.418454475402832
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,31.0,36.0,4.0,5.0,12_1958400_522750000_3199000000,918.5221557617188,8.0,30.821,6.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,32.0,36.0,4.0,5.0,8_422400_726750000_2133000000,775.8555603027344,8.0,31.914,6.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,33.0,36.0,4.0,5.0,8_422400_726750000_2133000000,775.8555603027344,8.0,31.914,6.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,34.0,36.0,4.0,5.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,9.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,35.0,37.0,4.0,5.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,9.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,36.0,37.0,4.0,5.0,12_1344000_726750000_3199000000,710.6617126464844,8.0,35.905,10.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,37.0,37.0,4.0,5.0,4_1651200_726750000_3199000000,693.650390625,8.0,36.306,10.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,38.0,37.0,4.0,5.0,4_1651200_726750000_3199000000,693.650390625,8.0,36.306,10.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,39.0,44.0,4.0,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,40.0,44.0,4.0,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,41.0,44.0,4.0,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,42.0,44.0,4.0,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,43.0,44.0,4.0,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,44.0,44.0,4.0,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,45.0,44.0,4.0,5.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,14.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,46.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,47.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,48.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,49.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,50.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,51.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,52.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,53.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,54.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,55.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,57.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,58.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,59.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,60.0,44.0,4.0,5.0,8_1958400_930750000_3199000000,543.7320556640625,8.0,45.141,15.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,24.0,18.0,4.5,5.0,8_729600_522750000_2133000000,149.07259368896484,1.0,23.988,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,25.0,18.0,4.5,5.0,8_729600_522750000_2133000000,149.07259368896484,1.0,23.988,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,26.0,18.0,4.5,5.0,8_1651200_522750000_2133000000,134.848876953125,1.0,25.143,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
12_1036800_522750000_3199000000,100.13971328735352,16.0,26.804,27.0,27.0,4.5,5.0,8_729600_522750000_2133000000,1029.6469116210938,8.0,26.302,4.0,True,0.10013971328735352,3.300139713287354,0.5006985664367676
12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,28.0,31.0,4.5,5.0,8_1651200_522750000_2133000000,989.9887084960938,8.0,27.907,5.0,True,0.08618309020996094,3.286183090209961,0.4309154510498047
12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,29.0,31.0,4.5,5.0,4_1958400_522750000_2133000000,938.9733581542968,8.0,28.115,5.0,True,0.08618309020996094,3.286183090209961,0.4309154510498047
8_1651200_726750000_2133000000,83.6908950805664,16.0,28.601,30.0,32.0,4.5,5.0,4_1958400_522750000_2133000000,938.9733581542968,8.0,28.115,5.0,True,0.0836908950805664,3.2836908950805666,0.418454475402832
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,31.0,36.0,4.5,5.0,12_1958400_522750000_3199000000,918.5221557617188,8.0,30.821,6.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,32.0,36.0,4.5,5.0,8_422400_726750000_2133000000,775.8555603027344,8.0,31.914,6.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,33.0,36.0,4.5,5.0,8_422400_726750000_2133000000,775.8555603027344,8.0,31.914,6.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,34.0,36.0,4.5,5.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,9.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,35.0,37.0,4.5,5.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,9.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,36.0,37.0,4.5,5.0,12_1344000_726750000_3199000000,710.6617126464844,8.0,35.905,10.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,37.0,37.0,4.5,5.0,4_1651200_726750000_3199000000,693.650390625,8.0,36.306,10.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,38.0,37.0,4.5,5.0,4_1651200_726750000_3199000000,693.650390625,8.0,36.306,10.0,True,0.0735145606994629,3.273514560699463,0.36757280349731447
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,39.0,44.0,4.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,40.0,44.0,4.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,41.0,44.0,4.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,42.0,44.0,4.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,43.0,44.0,4.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,44.0,44.0,4.5,5.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,11.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,45.0,44.0,4.5,5.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,14.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,46.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,47.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,48.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,49.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,50.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,51.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,52.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,53.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,54.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,55.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,57.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,58.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,59.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,60.0,44.0,4.5,5.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,29.0,True,0.06063758277893066,3.260637582778931,0.30318791389465327
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,24.0,18.0,5.0,5.0,8_729600_522750000_2133000000,149.07259368896484,1.0,23.988,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,25.0,18.0,5.0,5.0,8_729600_522750000_2133000000,149.07259368896484,1.0,23.988,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
4_729600_726750000_2133000000,119.46371078491212,16.0,21.062,26.0,18.0,5.0,5.0,8_1651200_522750000_2133000000,134.848876953125,1.0,25.143,0.0,True,0.11946371078491212,3.319463710784912,0.5973185539245606
12_1036800_522750000_3199000000,100.13971328735352,16.0,26.804,27.0,27.0,5.0,5.0,8_729600_522750000_2133000000,1029.6469116210938,8.0,26.302,4.0,True,0.10013971328735352,3.300139713287354,0.5006985664367676
12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,28.0,31.0,5.0,5.0,8_1651200_522750000_2133000000,989.9887084960938,8.0,27.907,5.0,True,0.08618309020996094,3.286183090209961,0.4309154510498047
12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,29.0,31.0,5.0,5.0,4_1958400_522750000_2133000000,938.9733581542968,8.0,28.115,5.0,True,0.08618309020996094,3.286183090209961,0.4309154510498047
8_1651200_726750000_2133000000,83.6908950805664,16.0,28.601,30.0,32.0,5.0,5.0,4_1958400_522750000_2133000000,938.9733581542968,8.0,28.115,5.0,True,0.0836908950805664,3.2836908950805666,0.418454475402832
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,31.0,36.0,5.0,5.0,12_1958400_522750000_3199000000,918.5221557617188,8.0,30.821,6.0,True,0.0764101905822754,3.2764101905822756,0.382050952911377
