powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim
8_422400_726750000_2133000000,143.68595123291016,32.0,19.061,21.0,1.0,12.0,1.1,50.0,12_729600_522750000_2133000000,110.27969741821288,32.0,20.968,2.0,1.0
8_1344000_522750000_2133000000,101.09936141967772,32.0,21.684,22.0,2.0,12.0,1.1,50.0,8_1344000_522750000_2133000000,101.09936141967772,32.0,21.684,2.0,1.0
8_1344000_522750000_2133000000,101.09936141967772,32.0,21.684,23.0,2.0,12.0,1.1,50.0,8_729600_726750000_2133000000,93.1884307861328,32.0,22.271,2.0,1.0
8_1344000_522750000_3199000000,97.50024032592772,32.0,23.1765,24.0,2.0,13.0,1.1,50.0,8_1036800_726750000_2133000000,91.24571228027344,32.0,23.474,3.0,1.0
12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,25.0,3.0,11.0,1.1,50.0,12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,3.0,1.0
12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,26.0,3.0,11.0,1.1,50.0,12_1036800_726750000_3199000000,80.10553741455078,32.0,25.982,3.0,1.0
8_1344000_726750000_3199000000,77.85124588012695,32.0,26.679,27.0,3.0,11.0,1.1,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,26.784,3.0,1.0
8_1651200_726750000_3199000000,77.20587158203125,32.0,27.8815,28.0,4.0,11.0,1.1,50.0,8_1651200_726750000_3199000000,77.20587158203125,32.0,27.8815,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,29.0,4.0,11.0,1.1,50.0,8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,30.0,4.0,11.0,1.1,50.0,8_1344000_930750000_3199000000,66.48916625976562,32.0,29.882,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,31.0,4.0,11.0,1.1,50.0,8_1344000_930750000_3199000000,66.48916625976562,32.0,29.882,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,32.0,4.0,11.0,1.1,50.0,8_1344000_1134750000_3199000000,61.67644882202149,32.0,31.14,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,33.0,4.0,11.0,1.1,50.0,8_1344000_1134750000_3199000000,61.67644882202149,32.0,31.14,4.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,34.0,4.0,11.0,1.1,50.0,12_1958400_930750000_3199000000,61.86452865600586,32.0,33.896,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,35.0,4.0,11.0,1.1,50.0,12_1958400_930750000_3199000000,61.86452865600586,32.0,33.896,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,36.0,4.0,11.0,1.1,50.0,8_1651200_1134750000_3199000000,59.92612838745117,32.0,35.899,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,37.0,4.0,11.0,1.1,50.0,8_1651200_1134750000_3199000000,59.92612838745117,32.0,35.899,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,38.0,4.0,11.0,1.1,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,39.0,4.0,11.0,1.1,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,40.0,5.0,11.0,1.1,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,41.0,5.0,11.0,1.1,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,42.0,5.0,11.0,1.1,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,43.0,5.0,11.0,1.1,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,44.0,5.0,11.0,1.1,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,45.0,5.0,11.0,1.1,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,46.0,5.0,11.0,1.1,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,47.0,5.0,11.0,1.1,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,48.0,5.0,11.0,1.1,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,49.0,5.0,11.0,1.1,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,50.0,5.0,11.0,1.1,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
,,,,10.0,,25.0,1.2,50.0,,,,,,1.0
,,,,11.0,,25.0,1.2,50.0,,,,,,1.0
,,,,12.0,,25.0,1.2,50.0,,,,,,1.0
,,,,13.0,,25.0,1.2,50.0,,,,,,1.0
,,,,14.0,,25.0,1.2,50.0,,,,,,1.0
4_729600_114750000_665600000,410.99278259277344,32.0,14.751,15.0,0.0,11.0,1.2,50.0,8_1651200_114750000_665600000,70.01849746704102,4.0,14.851,0.0,1.0
12_1651200_114750000_665600000,380.95062255859375,32.0,15.754,16.0,0.0,12.0,1.2,50.0,8_1651200_114750000_2133000000,67.96537399291992,4.0,15.754,0.0,1.0
8_1344000_114750000_2133000000,376.6349487304688,32.0,16.266,17.0,0.0,12.0,1.2,50.0,8_422400_318750000_665600000,235.68163299560547,32.0,16.456,1.0,1.0
12_1651200_114750000_3199000000,373.2257537841797,32.0,17.872,18.0,0.0,12.0,1.2,50.0,8_422400_318750000_2133000000,200.07010650634768,32.0,17.9225,1.0,1.0
12_1958400_114750000_3199000000,372.4378967285156,32.0,18.272,19.0,0.0,12.0,1.2,50.0,12_422400_522750000_2133000000,131.18854522705078,32.0,18.463,1.0,1.0
8_422400_726750000_2133000000,143.68595123291016,32.0,19.061,20.0,1.0,12.0,1.2,50.0,12_422400_726750000_3199000000,109.5895538330078,32.0,19.7655,1.0,1.0
8_422400_726750000_2133000000,143.68595123291016,32.0,19.061,21.0,1.0,12.0,1.2,50.0,12_729600_522750000_2133000000,110.27969741821288,32.0,20.968,2.0,1.0
8_1344000_522750000_2133000000,101.09936141967772,32.0,21.684,22.0,2.0,12.0,1.2,50.0,8_1344000_522750000_2133000000,101.09936141967772,32.0,21.684,2.0,1.0
8_1344000_522750000_2133000000,101.09936141967772,32.0,21.684,23.0,2.0,12.0,1.2,50.0,8_729600_726750000_2133000000,93.1884307861328,32.0,22.271,2.0,1.0
8_1344000_522750000_3199000000,97.50024032592772,32.0,23.1765,24.0,2.0,13.0,1.2,50.0,8_1036800_726750000_2133000000,91.24571228027344,32.0,23.474,3.0,1.0
12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,25.0,3.0,11.0,1.2,50.0,12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,3.0,1.0
12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,26.0,3.0,11.0,1.2,50.0,12_1036800_726750000_3199000000,80.10553741455078,32.0,25.982,3.0,1.0
8_1344000_726750000_3199000000,77.85124588012695,32.0,26.679,27.0,3.0,11.0,1.2,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,26.784,3.0,1.0
8_1651200_726750000_3199000000,77.20587158203125,32.0,27.8815,28.0,4.0,11.0,1.2,50.0,8_1651200_726750000_3199000000,77.20587158203125,32.0,27.8815,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,29.0,4.0,11.0,1.2,50.0,8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,30.0,4.0,11.0,1.2,50.0,8_1344000_930750000_3199000000,66.48916625976562,32.0,29.882,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,31.0,4.0,11.0,1.2,50.0,8_1344000_930750000_3199000000,66.48916625976562,32.0,29.882,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,32.0,4.0,11.0,1.2,50.0,8_1344000_1134750000_3199000000,61.67644882202149,32.0,31.14,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,33.0,4.0,11.0,1.2,50.0,8_1344000_1134750000_3199000000,61.67644882202149,32.0,31.14,4.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,34.0,4.0,11.0,1.2,50.0,12_1958400_930750000_3199000000,61.86452865600586,32.0,33.896,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,35.0,4.0,11.0,1.2,50.0,12_1958400_930750000_3199000000,61.86452865600586,32.0,33.896,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,36.0,4.0,11.0,1.2,50.0,8_1651200_1134750000_3199000000,59.92612838745117,32.0,35.899,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,37.0,4.0,11.0,1.2,50.0,8_1651200_1134750000_3199000000,59.92612838745117,32.0,35.899,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,38.0,4.0,11.0,1.2,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,39.0,4.0,11.0,1.2,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,40.0,5.0,11.0,1.2,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,41.0,5.0,11.0,1.2,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,42.0,5.0,11.0,1.2,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,43.0,5.0,11.0,1.2,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,44.0,5.0,11.0,1.2,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,45.0,5.0,11.0,1.2,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,46.0,5.0,11.0,1.2,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,47.0,5.0,11.0,1.2,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,48.0,5.0,11.0,1.2,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,49.0,5.0,11.0,1.2,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,50.0,5.0,11.0,1.2,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
,,,,10.0,,25.0,1.3,50.0,,,,,,1.0
,,,,11.0,,25.0,1.3,50.0,,,,,,1.0
,,,,12.0,,25.0,1.3,50.0,,,,,,1.0
,,,,13.0,,25.0,1.3,50.0,,,,,,1.0
,,,,14.0,,25.0,1.3,50.0,,,,,,1.0
4_729600_114750000_665600000,410.99278259277344,32.0,14.751,15.0,0.0,11.0,1.3,50.0,8_1651200_114750000_665600000,70.01849746704102,4.0,14.851,0.0,1.0
12_1651200_114750000_665600000,380.95062255859375,32.0,15.754,16.0,0.0,12.0,1.3,50.0,8_1651200_114750000_2133000000,67.96537399291992,4.0,15.754,0.0,1.0
8_1344000_114750000_2133000000,376.6349487304688,32.0,16.266,17.0,0.0,12.0,1.3,50.0,8_422400_318750000_665600000,235.68163299560547,32.0,16.456,1.0,1.0
12_1651200_114750000_3199000000,373.2257537841797,32.0,17.872,18.0,0.0,12.0,1.3,50.0,8_422400_318750000_2133000000,200.07010650634768,32.0,17.9225,1.0,1.0
12_1958400_114750000_3199000000,372.4378967285156,32.0,18.272,19.0,0.0,12.0,1.3,50.0,12_422400_522750000_2133000000,131.18854522705078,32.0,18.463,1.0,1.0
8_422400_726750000_2133000000,143.68595123291016,32.0,19.061,20.0,1.0,12.0,1.3,50.0,12_422400_726750000_3199000000,109.5895538330078,32.0,19.7655,1.0,1.0
8_422400_726750000_2133000000,143.68595123291016,32.0,19.061,21.0,1.0,12.0,1.3,50.0,12_729600_522750000_2133000000,110.27969741821288,32.0,20.968,2.0,1.0
8_1344000_522750000_2133000000,101.09936141967772,32.0,21.684,22.0,2.0,12.0,1.3,50.0,8_1344000_522750000_2133000000,101.09936141967772,32.0,21.684,2.0,1.0
8_1344000_522750000_2133000000,101.09936141967772,32.0,21.684,23.0,2.0,12.0,1.3,50.0,8_729600_726750000_2133000000,93.1884307861328,32.0,22.271,2.0,1.0
8_1344000_522750000_3199000000,97.50024032592772,32.0,23.1765,24.0,2.0,13.0,1.3,50.0,8_1036800_726750000_2133000000,91.24571228027344,32.0,23.474,3.0,1.0
12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,25.0,3.0,11.0,1.3,50.0,12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,3.0,1.0
12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,26.0,3.0,11.0,1.3,50.0,12_1036800_726750000_3199000000,80.10553741455078,32.0,25.982,3.0,1.0
8_1344000_726750000_3199000000,77.85124588012695,32.0,26.679,27.0,3.0,11.0,1.3,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,26.784,3.0,1.0
8_1651200_726750000_3199000000,77.20587158203125,32.0,27.8815,28.0,4.0,11.0,1.3,50.0,8_1651200_726750000_3199000000,77.20587158203125,32.0,27.8815,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,29.0,4.0,11.0,1.3,50.0,8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,30.0,4.0,11.0,1.3,50.0,8_1344000_930750000_3199000000,66.48916625976562,32.0,29.882,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,31.0,4.0,11.0,1.3,50.0,8_1344000_930750000_3199000000,66.48916625976562,32.0,29.882,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,32.0,4.0,11.0,1.3,50.0,8_1344000_1134750000_3199000000,61.67644882202149,32.0,31.14,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,33.0,4.0,11.0,1.3,50.0,8_1344000_1134750000_3199000000,61.67644882202149,32.0,31.14,4.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,34.0,4.0,11.0,1.3,50.0,12_1958400_930750000_3199000000,61.86452865600586,32.0,33.896,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,35.0,4.0,11.0,1.3,50.0,12_1958400_930750000_3199000000,61.86452865600586,32.0,33.896,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,36.0,4.0,11.0,1.3,50.0,8_1651200_1134750000_3199000000,59.92612838745117,32.0,35.899,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,37.0,4.0,11.0,1.3,50.0,8_1651200_1134750000_3199000000,59.92612838745117,32.0,35.899,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,38.0,4.0,11.0,1.3,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_726750000_3199000000,71.89822387695312,32.0,33.152,39.0,4.0,11.0,1.3,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,40.0,5.0,11.0,1.3,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,41.0,5.0,11.0,1.3,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,42.0,5.0,11.0,1.3,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,43.0,5.0,11.0,1.3,50.0,12_1958400_1134750000_3199000000,55.48583984375,32.0,37.696,5.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,44.0,5.0,11.0,1.3,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,45.0,5.0,11.0,1.3,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,46.0,5.0,11.0,1.3,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,47.0,5.0,11.0,1.3,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,48.0,5.0,11.0,1.3,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,49.0,5.0,11.0,1.3,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
8_2201600_1134750000_3199000000,69.9891357421875,32.0,39.1,50.0,5.0,11.0,1.3,50.0,12_2201600_1300500000_3199000000,53.96668815612793,32.0,43.839,6.0,1.0
,,,,10.0,,25.0,1.4,50.0,,,,,,1.0
,,,,11.0,,25.0,1.4,50.0,,,,,,1.0
,,,,12.0,,25.0,1.4,50.0,,,,,,1.0
,,,,13.0,,25.0,1.4,50.0,,,,,,1.0
,,,,14.0,,25.0,1.4,50.0,,,,,,1.0
4_729600_114750000_665600000,410.99278259277344,32.0,14.751,15.0,0.0,20.0,1.4,50.0,8_1651200_114750000_665600000,70.01849746704102,4.0,14.851,0.0,1.0
12_1651200_114750000_665600000,380.95062255859375,32.0,15.754,16.0,0.0,20.0,1.4,50.0,8_1651200_114750000_2133000000,67.96537399291992,4.0,15.754,0.0,1.0
8_1344000_114750000_2133000000,376.6349487304688,32.0,16.266,17.0,0.0,18.0,1.4,50.0,8_422400_318750000_665600000,235.68163299560547,32.0,16.456,1.0,1.0
8_1344000_114750000_2133000000,376.6349487304688,32.0,16.266,18.0,0.0,18.0,1.4,50.0,8_422400_318750000_2133000000,200.07010650634768,32.0,17.9225,1.0,1.0
8_1344000_522750000_665600000,196.0290985107422,32.0,18.775,19.0,1.0,18.0,1.4,50.0,12_422400_522750000_2133000000,131.18854522705078,32.0,18.463,1.0,1.0
8_422400_726750000_2133000000,143.68595123291016,32.0,19.061,20.0,1.0,12.0,1.4,50.0,12_422400_726750000_3199000000,109.5895538330078,32.0,19.7655,1.0,1.0
8_422400_726750000_2133000000,143.68595123291016,32.0,19.061,21.0,1.0,12.0,1.4,50.0,12_729600_522750000_2133000000,110.27969741821288,32.0,20.968,2.0,1.0
8_422400_726750000_2133000000,143.68595123291016,32.0,19.061,22.0,1.0,13.0,1.4,50.0,8_1344000_522750000_2133000000,101.09936141967772,32.0,21.684,2.0,1.0
8_422400_726750000_2133000000,143.68595123291016,32.0,19.061,23.0,1.0,14.0,1.4,50.0,8_729600_726750000_2133000000,93.1884307861328,32.0,22.271,2.0,1.0
12_1344000_522750000_3199000000,97.03318405151369,32.0,23.571,24.0,2.0,15.0,1.4,50.0,8_1036800_726750000_2133000000,91.24571228027344,32.0,23.474,3.0,1.0
12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,25.0,3.0,13.0,1.4,50.0,12_1344000_726750000_2133000000,86.2521743774414,32.0,24.581,3.0,1.0
8_1036800_726750000_3199000000,89.54248046875,32.0,25.581,26.0,3.0,12.0,1.4,50.0,12_1036800_726750000_3199000000,80.10553741455078,32.0,25.982,3.0,1.0
8_1344000_726750000_3199000000,77.85124588012695,32.0,26.679,27.0,3.0,12.0,1.4,50.0,12_1344000_726750000_3199000000,74.91374588012695,32.0,26.784,3.0,1.0
8_1344000_726750000_3199000000,77.85124588012695,32.0,26.679,28.0,3.0,13.0,1.4,50.0,8_1651200_726750000_3199000000,77.20587158203125,32.0,27.8815,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,29.0,4.0,11.0,1.4,50.0,8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,4.0,1.0
8_1958400_726750000_3199000000,75.11145782470703,32.0,28.8845,30.0,4.0,14.0,1.4,50.0,8_1344000_930750000_3199000000,66.48916625976562,32.0,29.882,4.0,1.0
12_1958400_726750000_3199000000,74.12286376953125,32.0,30.0915,31.0,4.0,11.0,1.4,50.0,8_1344000_930750000_3199000000,66.48916625976562,32.0,29.882,4.0,1.0
12_1958400_726750000_3199000000,74.12286376953125,32.0,30.0915,32.0,4.0,11.0,1.4,50.0,8_1344000_1134750000_3199000000,115.28987121582033,64.0,31.14,9.0,1.0
12_1958400_726750000_3199000000,74.12286376953125,32.0,30.0915,33.0,4.0,11.0,1.4,50.0,8_1344000_1134750000_3199000000,115.28987121582033,64.0,31.14,9.0,1.0
12_1958400_726750000_3199000000,74.12286376953125,32.0,30.0915,34.0,4.0,11.0,1.4,50.0,12_1958400_930750000_3199000000,118.87979125976562,64.0,33.896,10.0,1.0
12_2201600_726750000_3199000000,70.92747116088867,32.0,34.1545,35.0,4.0,10.0,1.4,50.0,8_2201600_930750000_3199000000,118.1331672668457,64.0,34.196,10.0,1.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,36.0,10.0,11.0,1.4,50.0,12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,10.0,1.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,37.0,10.0,11.0,1.4,50.0,8_1958400_1134750000_3199000000,110.62572860717772,64.0,36.902,10.0,1.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,38.0,10.0,11.0,1.4,50.0,12_1958400_1134750000_3199000000,108.59659194946288,64.0,37.696,10.0,1.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,39.0,10.0,11.0,1.4,50.0,12_1958400_1134750000_3199000000,108.59659194946288,64.0,37.696,10.0,1.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,40.0,11.0,11.0,1.4,50.0,12_1651200_1300500000_3199000000,105.63926315307616,64.0,39.511,11.0,1.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,41.0,11.0,11.0,1.4,50.0,12_1651200_1300500000_3199000000,105.63926315307616,64.0,39.511,11.0,1.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,42.0,11.0,11.0,1.4,50.0,8_1958400_1300500000_3199000000,104.33896255493164,64.0,41.222,11.0,1.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,43.0,11.0,11.0,1.4,50.0,8_1958400_1300500000_3199000000,104.33896255493164,64.0,41.222,11.0,1.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,44.0,12.0,11.0,1.4,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,45.0,12.0,11.0,1.4,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,46.0,12.0,11.0,1.4,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,47.0,12.0,11.0,1.4,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,48.0,12.0,11.0,1.4,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,49.0,12.0,11.0,1.4,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,50.0,12.0,11.0,1.4,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0
,,,,10.0,,25.0,1.5,50.0,,,,,,1.0
,,,,11.0,,25.0,1.5,50.0,,,,,,1.0
,,,,12.0,,25.0,1.5,50.0,,,,,,1.0
,,,,13.0,,25.0,1.5,50.0,,,,,,1.0
,,,,14.0,,25.0,1.5,50.0,,,,,,1.0
4_729600_114750000_665600000,410.99278259277344,32.0,14.751,15.0,0.0,20.0,1.5,50.0,8_1651200_114750000_665600000,70.01849746704102,4.0,14.851,0.0,1.0
12_1651200_114750000_665600000,380.95062255859375,32.0,15.754,16.0,0.0,20.0,1.5,50.0,8_1651200_114750000_2133000000,67.96537399291992,4.0,15.754,0.0,1.0
8_1344000_114750000_2133000000,376.6349487304688,32.0,16.266,17.0,0.0,18.0,1.5,50.0,8_422400_318750000_665600000,235.68163299560547,32.0,16.456,1.0,1.0
8_1344000_114750000_2133000000,376.6349487304688,32.0,16.266,18.0,0.0,18.0,1.5,50.0,8_422400_318750000_2133000000,200.07010650634768,32.0,17.9225,1.0,1.0
8_1344000_522750000_665600000,196.0290985107422,32.0,18.775,19.0,1.0,18.0,1.5,50.0,12_422400_522750000_2133000000,131.18854522705078,32.0,18.463,1.0,1.0
8_422400_726750000_2133000000,204.90619659423828,64.0,19.061,20.0,3.0,11.0,1.5,50.0,12_422400_726750000_3199000000,185.1226119995117,64.0,19.7655,3.0,1.0
8_422400_726750000_2133000000,204.90619659423828,64.0,19.061,21.0,3.0,11.0,1.5,50.0,8_729600_522750000_2133000000,213.2024688720703,64.0,20.964,4.0,1.0
8_422400_726750000_2133000000,204.90619659423828,64.0,19.061,22.0,3.0,12.0,1.5,50.0,4_1344000_522750000_2133000000,179.45598602294922,64.0,21.975,5.0,1.0
