powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim
8_1344000_522750000_2133000000,57.09987258911133,16.0,24.59,26.0,4.0,14.0,0.8,30.0,8_1651200_522750000_2133000000,55.39355278015137,16.0,25.143,4.0,1.0
8_1344000_522750000_3199000000,53.92432022094727,16.0,26.384,27.0,4.0,13.0,0.8,30.0,12_1344000_522750000_3199000000,53.525808334350586,16.0,26.78,4.0,1.0
12_1958400_522750000_3199000000,52.76372909545898,16.0,27.682,28.0,4.0,13.0,0.8,30.0,8_729600_726750000_3199000000,66.75915145874023,16.0,27.932,5.0,1.0
12_1344000_726750000_2133000000,47.60308837890625,16.0,28.1,29.0,5.0,11.0,0.8,30.0,8_1651200_726750000_2133000000,46.47476768493652,16.0,28.186,5.0,1.0
8_1344000_726750000_3199000000,46.913007736206055,16.0,29.436,30.0,5.0,11.0,0.8,30.0,8_1651200_726750000_2133000000,46.47476768493652,16.0,28.186,5.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,31.0,5.0,11.0,0.8,30.0,8_729600_1134750000_3199000000,69.43928146362305,16.0,30.878,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,32.0,5.0,11.0,0.8,30.0,8_729600_1134750000_3199000000,69.43928146362305,16.0,30.878,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,33.0,5.0,11.0,0.8,30.0,8_729600_1134750000_3199000000,69.43928146362305,16.0,30.878,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,34.0,5.0,11.0,0.8,30.0,4_1651200_930750000_3199000000,62.71319961547852,16.0,33.703,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,35.0,5.0,11.0,0.8,30.0,8_1036800_930750000_3199000000,50.3004322052002,16.0,34.299,6.0,1.0
8_2201600_726750000_2133000000,45.839311599731445,16.0,30.191,36.0,5.0,11.0,0.8,30.0,12_1036800_930750000_3199000000,47.582815170288086,16.0,35.795,6.0,1.0
8_1344000_930750000_3199000000,44.36118507385254,16.0,36.597,37.0,6.0,12.0,0.8,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,38.0,7.0,12.0,0.8,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,39.0,7.0,12.0,0.8,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,40.0,7.0,12.0,0.8,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1958400_930750000_3199000000,33.303823471069336,16.0,37.809,41.0,7.0,12.0,0.8,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,42.0,8.0,12.0,0.8,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,43.0,8.0,12.0,0.8,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,44.0,8.0,12.0,0.8,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,45.0,8.0,12.0,0.8,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,46.0,8.0,12.0,0.8,30.0,8_1344000_1300500000_3199000000,41.97348785400391,16.0,36.3445,8.0,1.0
8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,47.0,8.0,12.0,0.8,30.0,8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,8.0,1.0
8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,48.0,8.0,12.0,0.8,30.0,8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,8.0,1.0
8_1651200_1300500000_3199000000,34.398942947387695,16.0,46.474,49.0,8.0,12.0,0.8,30.0,12_1958400_1300500000_3199000000,29.82460880279541,16.0,48.7785,8.0,1.0
