powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim,powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,num_train_batches_nn,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled,time_cond1,time_cond2,powermode_nn_50,infer_time_nn_50,bs_nn_50,interleaved_power_nn_50,num_train_batches_nn_50,powermode_random_50,infer_time_random_50,bs_random_50,interleaved_power_random_50,num_train_batches_random_50
12_1958400_726750000_3199000000,142.73802947998047,64.0,30.399,31,8.0,10.0,1.7,50.0,12_1036800_1134750000_3199000000,121.62728118896484,64.0,29.9955,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,26.784,7.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_1958400_726750000_3199000000,142.73802947998047,64.0,30.399,32,8.0,10.0,1.7,50.0,8_1344000_1134750000_3199000000,115.28987121582033,64.0,31.14,9.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,4_2201600_930750000_2133000000,159.41806030273438,64.0,31.259,8.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_1958400_726750000_3199000000,142.73802947998047,64.0,30.399,33,8.0,10.0,1.7,50.0,8_1344000_1134750000_3199000000,115.28987121582033,64.0,31.14,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,4_1958400_930750000_3199000000,158.93667602539062,64.0,32.391,9.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_1958400_726750000_3199000000,142.73802947998047,64.0,30.399,34,8.0,10.0,1.7,50.0,12_1958400_930750000_3199000000,118.87979125976562,64.0,33.896,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_1958400_726750000_3199000000,142.73802947998047,64.0,30.399,35,8.0,10.0,1.7,50.0,8_2201600_930750000_3199000000,118.1331672668457,64.0,34.196,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,36,10.0,11.0,1.7,50.0,12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,37,10.0,11.0,1.7,50.0,8_1958400_1134750000_3199000000,110.62572860717772,64.0,36.902,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,38,10.0,11.0,1.7,50.0,12_1958400_1134750000_3199000000,108.59659194946288,64.0,37.696,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,39,10.0,11.0,1.7,50.0,12_1958400_1134750000_3199000000,108.59659194946288,64.0,37.696,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,40,11.0,11.0,1.7,50.0,12_1651200_1300500000_3199000000,105.63926315307616,64.0,39.511,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,41,11.0,11.0,1.7,50.0,12_1651200_1300500000_3199000000,105.63926315307616,64.0,39.511,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,42,11.0,11.0,1.7,50.0,8_1958400_1300500000_3199000000,104.33896255493164,64.0,41.222,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,43,11.0,11.0,1.7,50.0,8_1958400_1300500000_3199000000,104.33896255493164,64.0,41.222,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,44,12.0,11.0,1.7,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,45,12.0,11.0,1.7,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,46,12.0,11.0,1.7,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,47,12.0,11.0,1.7,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,48,12.0,11.0,1.7,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,49,12.0,11.0,1.7,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,50,12.0,11.0,1.7,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
,,,,10,,25.0,1.8,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,11,,25.0,1.8,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,12,,25.0,1.8,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,13,,25.0,1.8,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,14,,25.0,1.8,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
4_729600_114750000_665600000,410.99278259277344,32.0,14.751,15,0.0,20.0,1.8,50.0,8_1651200_114750000_665600000,70.01849746704102,4.0,14.851,0.0,1.0,,,,,,4_1036800_114750000_665600000,72.50836944580078,4.0,14.451,0.0,True,,,,,,,,,8_1344000_114750000_665600000,70.80398178100586,4.0,14.55,0.0
12_1651200_114750000_665600000,380.95062255859375,32.0,15.754,16,0.0,20.0,1.8,50.0,8_1651200_114750000_2133000000,67.96537399291992,4.0,15.754,0.0,1.0,12_1651200_114750000_665600000,69.83606338500977,4.0,15.252,0.0,12_1651200_114750000_665600000,69.83606338500977,4.0,15.252,0.0,True,0.0698360633850097,0.1498360633850097,3.4918031692504883,,,,,,8_1344000_114750000_2133000000,68.49153900146484,4.0,15.454,0.0
8_1344000_114750000_2133000000,376.6349487304688,32.0,16.266,17,0.0,18.0,1.8,50.0,8_422400_318750000_665600000,443.0482635498047,64.0,16.456,2.0,1.0,4_1651200_318750000_665600000,39.49179267883301,4.0,17.46,0.0,8_729600_318750000_665600000,57.34284782409668,4.0,16.658,0.0,True,0.039491792678833,0.119491792678833,1.9745896339416504,,,,,,8_1344000_114750000_2133000000,68.49153900146484,4.0,15.454,0.0
8_1344000_114750000_2133000000,376.6349487304688,32.0,16.266,18,0.0,18.0,1.8,50.0,4_422400_726750000_2133000000,324.0678253173828,64.0,17.155,2.0,1.0,4_1344000_522750000_665600000,223.2751541137696,32.0,18.162,1.0,8_729600_318750000_665600000,422.9259490966797,64.0,17.666,2.0,True,0.2232751541137695,0.8632751541137695,11.16375770568848,,,,,,12_2201600_114750000_2133000000,67.65948867797852,4.0,17.357,0.0
8_1344000_522750000_665600000,377.8531951904297,64.0,18.775,19,2.0,12.0,1.8,50.0,12_422400_522750000_2133000000,237.64929962158203,64.0,18.463,3.0,1.0,12_1036800_522750000_665600000,384.3313446044922,64.0,18.778,2.0,12_1036800_522750000_665600000,384.3313446044922,64.0,18.778,2.0,True,0.3843313446044922,1.6643313446044925,19.21656723022461,,,,,,12_422400_522750000_2133000000,237.64929962158203,64.0,18.463,3.0
8_422400_726750000_2133000000,204.90619659423828,64.0,19.061,20,3.0,11.0,1.8,50.0,12_422400_726750000_3199000000,185.1226119995117,64.0,19.7655,3.0,1.0,4_1651200_726750000_665600000,392.22210693359375,64.0,19.973,2.0,8_422400_726750000_2133000000,204.90619659423828,64.0,19.061,3.0,True,0.3922221069335938,1.672222106933594,19.61110534667969,,,,,,12_422400_522750000_2133000000,237.64929962158203,64.0,18.463,3.0
8_422400_726750000_2133000000,204.90619659423828,64.0,19.061,21,3.0,11.0,1.8,50.0,8_729600_522750000_2133000000,213.2024688720703,64.0,20.964,4.0,1.0,4_729600_726750000_2133000000,226.6314239501953,64.0,20.462,4.0,8_729600_522750000_2133000000,213.2024688720703,64.0,20.964,4.0,True,0.2266314239501953,1.5066314239501954,11.331571197509763,,,,,,12_422400_522750000_2133000000,237.64929962158203,64.0,18.463,3.0
8_422400_726750000_2133000000,204.90619659423828,64.0,19.061,22,3.0,12.0,1.8,50.0,4_1344000_522750000_2133000000,179.45598602294922,64.0,21.975,5.0,1.0,4_729600_726750000_2133000000,226.6314239501953,64.0,20.462,4.0,8_729600_522750000_2133000000,213.2024688720703,64.0,20.964,4.0,True,0.2266314239501953,1.5066314239501954,11.331571197509763,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_422400_522750000_2133000000,237.64929962158203,64.0,18.463,3.0
4_1036800_522750000_3199000000,268.6136245727539,64.0,22.8725,23,5.0,12.0,1.8,50.0,4_1344000_522750000_2133000000,179.45598602294922,64.0,21.975,5.0,1.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,8_729600_522750000_2133000000,213.2024688720703,64.0,20.964,4.0,True,0.1745016326904296,1.4545016326904296,8.725081634521484,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_422400_522750000_2133000000,237.64929962158203,64.0,18.463,3.0
12_1344000_522750000_3199000000,187.6729736328125,64.0,23.571,24,5.0,12.0,1.8,50.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,1.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,True,0.1745016326904296,1.4545016326904296,8.725081634521484,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_1344000_726750000_2133000000,166.27857971191406,64.0,24.581,25,6.0,10.0,1.8,50.0,12_1344000_726750000_2133000000,166.27857971191406,64.0,24.581,6.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
8_1036800_726750000_3199000000,155.10102081298828,64.0,25.581,26,6.0,10.0,1.8,50.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
8_1344000_726750000_3199000000,145.73999786376953,64.0,26.679,27,7.0,11.0,1.8,50.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,26.784,7.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,26.784,7.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
8_1344000_726750000_3199000000,145.73999786376953,64.0,26.679,28,7.0,11.0,1.8,50.0,12_1651200_726750000_3199000000,143.7783203125,64.0,27.9815,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,26.784,7.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
8_1344000_726750000_3199000000,145.73999786376953,64.0,26.679,29,7.0,11.0,1.8,50.0,8_1651200_726750000_3199000000,141.2898712158203,64.0,28.589,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,26.784,7.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
8_1958400_726750000_3199000000,142.9537582397461,64.0,29.386,30,8.0,11.0,1.8,50.0,12_1036800_1134750000_3199000000,121.62728118896484,64.0,29.9955,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,26.784,7.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_1958400_726750000_3199000000,142.73802947998047,64.0,30.399,31,8.0,10.0,1.8,50.0,12_1036800_1134750000_3199000000,121.62728118896484,64.0,29.9955,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,12_1344000_726750000_3199000000,144.3321762084961,64.0,26.784,7.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_1958400_726750000_3199000000,142.73802947998047,64.0,30.399,32,8.0,10.0,1.8,50.0,8_1344000_1134750000_3199000000,115.28987121582033,64.0,31.14,9.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,4_2201600_930750000_2133000000,159.41806030273438,64.0,31.259,8.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_1958400_726750000_3199000000,142.73802947998047,64.0,30.399,33,8.0,10.0,1.8,50.0,8_1344000_1134750000_3199000000,115.28987121582033,64.0,31.14,9.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,4_1958400_930750000_3199000000,158.93667602539062,64.0,32.391,9.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_1958400_726750000_3199000000,142.73802947998047,64.0,30.399,34,8.0,10.0,1.8,50.0,12_1958400_930750000_3199000000,118.87979125976562,64.0,33.896,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_1958400_726750000_3199000000,142.73802947998047,64.0,30.399,35,8.0,10.0,1.8,50.0,8_2201600_930750000_3199000000,118.1331672668457,64.0,34.196,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,36,10.0,11.0,1.8,50.0,12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,37,10.0,11.0,1.8,50.0,8_1958400_1134750000_3199000000,110.62572860717772,64.0,36.902,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,38,10.0,11.0,1.8,50.0,12_1958400_1134750000_3199000000,108.59659194946288,64.0,37.696,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_930750000_3199000000,116.71218872070312,64.0,35.6,39,10.0,11.0,1.8,50.0,12_1958400_1134750000_3199000000,108.59659194946288,64.0,37.696,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,40,11.0,11.0,1.8,50.0,12_1651200_1300500000_3199000000,105.63926315307616,64.0,39.511,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,41,11.0,11.0,1.8,50.0,12_1651200_1300500000_3199000000,105.63926315307616,64.0,39.511,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,42,11.0,11.0,1.8,50.0,8_1958400_1300500000_3199000000,104.33896255493164,64.0,41.222,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1134750000_3199000000,108.2025909423828,64.0,39.503,43,11.0,11.0,1.8,50.0,8_1958400_1300500000_3199000000,104.33896255493164,64.0,41.222,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,44,12.0,11.0,1.8,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,45,12.0,11.0,1.8,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,46,12.0,11.0,1.8,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,47,12.0,11.0,1.8,50.0,12_2201600_1300500000_3199000000,102.08569717407228,64.0,43.839,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0
