powermode,observed_time,observed_power,predicted_time,predicted_power
4_268800_1300500000_2133000000,993763.4795227052,18.307,874050.2082,27.03083
4_268800_1300500000_3199000000,945325.8446044922,19.355,613257.42426,32.030863000000004
4_268800_1300500000_665600000,1054357.8822021484,17.857,1451784.91185,20.89912
4_268800_1236750000_204000000,1401285.4440917969,17.753,1714676.6402999999,18.376763999999998
4_268800_1236750000_2133000000,1019443.8825073242,17.852,890189.0088000001,25.624247999999998
4_268800_1236750000_3199000000,949599.1447143556,18.558,629636.85954,30.646947
4_268800_1236750000_665600000,1043861.6415405272,17.557,1468144.0874100002,19.679688
4_268800_1134750000_204000000,1432433.5288085938,16.55,1754195.5041,16.881623
4_268800_1134750000_2133000000,999322.2515563964,16.9035,917697.0621,23.44173
4_268800_1134750000_3199000000,1006426.9264526368,17.656,657704.1042,28.458105
4_268800_1134750000_665600000,1053529.9303588867,16.65,1498411.0557,17.996232
4_268800_1032750000_204000000,1396707.4603271484,15.752,1797414.6528,15.734755
4_268800_1032750000_2133000000,1008675.7840270996,16.653,931030.75728,21.31853
4_268800_1032750000_3199000000,1015583.617401123,17.5035,686216.9184000001,26.344055
4_268800_1032750000_665600000,1100982.7731323242,15.901,1531338.7284000001,16.479352
4_268800_930750000_204000000,1444196.665588379,15.351,1839906.3852,14.969022
4_268800_930750000_2133000000,1001895.9915771484,16.252,942240.7605,19.283596000000003
4_268800_930750000_3199000000,999211.2631835938,16.854,719173.22022,24.291957
4_268800_930750000_665600000,1071773.9982299805,15.5015,1567829.7453,15.324921
4_268800_828750000_204000000,1466872.819519043,14.95,1872863.6394,14.384092
4_268800_828750000_2133000000,1028161.6431274414,15.8005,950952.6709799999,17.702275
4_268800_828750000_3199000000,981388.6117553712,16.954,754617.2829,22.404416
4_268800_828750000_665600000,1072789.141784668,15.552,1588979.3634000001,14.56613
4_268800_726750000_204000000,1474952.2502441406,14.448,1877899.2765000002,13.924273
4_268800_726750000_2133000000,1013079.9180297852,15.45,961874.88228,16.42344
4_268800_726750000_3199000000,981602.2634887696,16.102,787789.74612,20.76578
4_268800_726750000_665600000,1053516.2974243164,14.649,1581814.7241,13.988847
4_268800_624750000_204000000,1468789.5435180664,14.047,1873789.0353,13.677135
4_268800_624750000_2133000000,1016550.0982666016,15.25,980978.9613000001,15.6189
4_268800_624750000_3199000000,976148.9629516602,16.152,825365.17752,19.702496
4_268800_624750000_665600000,1058776.6268615725,14.5495,1571422.0938,13.63202
4_268800_522750000_204000000,1469020.064453125,13.745,1867532.043,13.67999
4_268800_522750000_2133000000,982425.3609008788,15.15,1004909.6733,15.558538
4_268800_522750000_3199000000,1030553.69140625,15.952,878944.7198999999,18.977102
4_268800_522750000_665600000,1050538.6784057615,14.45,1562200.6023,13.440088
4_268800_420750000_204000000,1529700.0614013672,13.744,1866421.5102,13.771338
4_268800_420750000_2133000000,986152.1625366212,14.851,1037902.4253,15.718693
4_268800_420750000_3199000000,979622.2868041992,15.955,942431.02005,18.521123
4_268800_420750000_665600000,1028158.3607788086,14.248,1557205.0806,13.532645500000001
4_268800_318750000_204000000,1497939.4971313477,13.6955,1869361.0455,14.255037
4_268800_318750000_2133000000,1038823.3416137696,14.851,1085376.6924,15.981489999999999
4_268800_318750000_3199000000,975761.727294922,15.955,1004550.29415,18.447947
4_268800_318750000_665600000,1231603.0271606443,13.847,1553705.8056,14.065674000000001
4_268800_216750000_204000000,1561112.9235839844,13.243,1875467.9658,14.915484000000001
4_268800_216750000_2133000000,1006270.3443603516,15.0515,1141501.1673,16.27184
4_268800_216750000_3199000000,1003472.7294921876,16.163,1066277.5773,18.57878
4_268800_216750000_665600000,1089098.166015625,13.946,1553277.0903,14.691278
4_268800_114750000_204000000,1769066.0004882812,13.143,1891023.7944,15.610987
4_268800_114750000_2133000000,1327658.265258789,14.45,1202867.15211,16.595762
4_268800_114750000_3199000000,1302316.7543945312,15.554,1132948.5063,18.847206999999997
4_268800_114750000_665600000,1400189.7762451172,13.4965,1566849.2268,15.40493
4_422400_1300500000_204000000,1228565.2619628906,18.656,1536392.5473,19.533406
4_422400_1300500000_2133000000,590339.4969787598,20.964,702651.9091800001,27.35819
4_422400_1300500000_3199000000,591775.0799865723,21.571,463902.17679,32.436416
4_422400_1300500000_665600000,644212.5970458984,20.671,1283981.8329,21.124213
4_422400_1236750000_204000000,1254165.6254882812,17.855,1560788.0495999998,18.481060000000003
4_422400_1236750000_2133000000,618284.7696533203,20.061,717799.31106,25.968545
4_422400_1236750000_3199000000,584079.3529663086,21.165,478786.05801,31.064701
4_422400_1236750000_665600000,666399.3557434082,20.164,1298660.80812,19.82752
4_422400_1134750000_204000000,1261228.896484375,16.954,1599664.4898,16.914846
4_422400_1134750000_2133000000,619523.0433654785,19.26,744162.9499199999,23.79485
4_422400_1134750000_3199000000,596045.1001281738,20.313,503600.65080000006,28.911188
4_422400_1134750000_665600000,667755.1934204102,19.066,1329519.81045,18.122726999999998
4_422400_1032750000_204000000,1260525.711853027,16.752,1643273.6814000001,15.6069375
4_422400_1032750000_2133000000,609482.9914855957,18.659,767474.48505,21.67957
4_422400_1032750000_3199000000,592556.0578308105,19.912,530227.68045,26.811256
4_422400_1032750000_665600000,676986.0493774414,18.662,1363883.54232,16.539900000000003
4_422400_930750000_204000000,1269923.212890625,15.751,1699147.7958000002,14.751168
4_422400_930750000_2133000000,631085.3931884766,18.06,779202.7417199999,19.616975
4_422400_930750000_3199000000,589035.7102966309,19.463,562904.83392,24.820576000000003
4_422400_930750000_665600000,648964.4659118652,17.86,1404133.58865,15.221995999999999
4_422400_828750000_204000000,1269952.3731079102,15.351,1733144.2986,14.174925
4_422400_828750000_2133000000,601110.0268859863,18.161,791088.9636,18.030432
4_422400_828750000_3199000000,594467.8422851562,18.863,598054.32258,22.936045
4_422400_828750000_665600000,681047.7177429199,17.1605,1431969.2751,14.398656
4_422400_726750000_204000000,1290636.6450195312,14.5995,1738687.5831000002,13.729422000000001
4_422400_726750000_2133000000,616067.2346801758,17.155,800789.2424999999,16.746379
4_422400_726750000_3199000000,597134.790802002,18.661,633530.1024000001,21.100938
4_422400_726750000_665600000,676867.3359985352,17.058,1430185.1498999998,13.868663
4_422400_624750000_204000000,1275521.419128418,14.549,1736664.6414,13.548637000000001
4_422400_624750000_2133000000,597832.8440551758,17.357,820680.5646,15.752364
4_422400_624750000_3199000000,584866.8378295898,18.661,671982.70464,19.849041
4_422400_624750000_665600000,663048.9630737305,16.657,1419358.6095,13.546588
4_422400_522750000_204000000,1277812.6530151367,14.349,1734087.8763,13.559295
4_422400_522750000_2133000000,600857.1145935059,17.106,848412.2829,15.379843999999999
4_422400_522750000_3199000000,582953.3591918945,18.059,729354.46545,19.094476999999998
4_422400_522750000_665600000,683035.8465270996,16.256,1409600.0334,13.355437
4_422400_420750000_204000000,1305626.474609375,14.148,1736709.8073,13.657793
4_422400_420750000_2133000000,608618.8935546875,17.162,882950.6322,15.531473
4_422400_420750000_3199000000,589546.6690368652,18.263,795204.5439,18.495798999999998
4_422400_420750000_665600000,673952.8134460449,16.259,1405044.4824,13.281025
4_422400_318750000_204000000,1336383.8826904297,13.747,1744801.7184,13.873061
4_422400_318750000_2133000000,631257.3749694824,17.26,934771.071,15.785605
4_422400_318750000_3199000000,615082.7737426758,18.177,858903.6144000001,18.317879
4_422400_318750000_665600000,695331.6253051758,15.956,1403895.4215,13.690977
4_422400_216750000_204000000,1407235.324584961,13.747,1759626.8118000003,14.529658999999999
4_422400_216750000_2133000000,703920.3461303711,16.758,993810.4059000001,16.097482
4_422400_216750000_3199000000,707487.8018798828,17.572,921161.21448,18.39137
4_422400_216750000_665600000,780370.475402832,15.754,1404094.22361,14.3468955
4_422400_114750000_204000000,1652936.0607910156,13.245,1780459.5470999999,15.223162
4_422400_114750000_2133000000,1164157.2091674805,14.9015,1060526.87598,16.42274
4_422400_114750000_3199000000,1220295.601989746,16.055,991767.5508000001,18.676162
4_422400_114750000_665600000,1175158.5100708008,14.149,1426857.49089,15.091738
4_576000_1300500000_204000000,1212286.2498779297,18.756,1384890.6208799998,19.67016
4_576000_1300500000_2133000000,454661.9216918945,22.619,535352.20635,27.716328
4_576000_1300500000_3199000000,427384.2554016113,23.7705,367075.89555,32.882277
4_576000_1300500000_665600000,503603.1414794922,22.669,1116377.0943,21.364977
4_576000_1236750000_204000000,1210801.1456298828,18.752,1406982.2871,18.599344000000002
4_576000_1236750000_2133000000,451671.4892578125,22.2655,546287.88084,26.3405
4_576000_1236750000_3199000000,437661.3437194824,23.7225,368454.86964,31.524771
4_576000_1236750000_665600000,505151.4172363281,21.967,1129962.7950000002,20.017094
4_576000_1134750000_204000000,1225436.1553955078,17.5075,1449391.42218,17.015048999999998
4_576000_1134750000_2133000000,430560.1312561035,21.564,570811.4061,24.175330000000002
4_576000_1134750000_3199000000,442702.92155456543,21.971,370143.28065,29.381836
4_576000_1134750000_665600000,523009.524230957,20.772,1158535.5947099999,18.2555
4_576000_1032750000_204000000,1224297.1235961914,16.752,1503322.0176000001,15.569385
4_576000_1032750000_2133000000,440434.6093139648,20.316,598726.14009,22.053264
4_576000_1032750000_3199000000,417131.88703918457,21.723,388021.15599,27.311236
4_576000_1032750000_665600000,521938.9015197754,19.865,1197350.1735,16.656314
4_576000_930750000_204000000,1217533.025024414,16.351,1565595.1154999998,14.551352000000001
4_576000_930750000_2133000000,447773.3919067383,19.863,613779.44394,19.994139
4_576000_930750000_3199000000,441031.8774719238,21.166,418322.61198,25.369578
4_576000_930750000_665600000,523445.1791381836,19.064,1239713.68092,15.226377000000001
4_576000_828750000_204000000,1230737.692565918,15.7495,1597986.5694,13.980415
4_576000_828750000_2133000000,447735.0193939209,19.813,625768.69602,18.417533
4_576000_828750000_3199000000,431767.4550170898,20.665,451178.07696,23.483900000000002
4_576000_828750000_665600000,502885.0893554688,18.663,1275491.3652,14.263084000000001
4_576000_726750000_204000000,1238349.2059936523,15.549,1604739.2322,13.611123
4_576000_726750000_2133000000,450458.17892456055,18.961,640455.56445,17.135115000000003
4_576000_726750000_3199000000,422432.49545288086,20.4175,485328.49014,21.620151999999997
4_576000_726750000_665600000,520599.0666809082,18.262,1278912.7182,13.814074
4_576000_624750000_204000000,1243115.3167114258,14.6005,1606030.1400000001,13.452112999999999
4_576000_624750000_2133000000,446532.059753418,18.861,661384.7643,15.997406000000002
4_576000_624750000_3199000000,410582.9732666016,20.2675,524077.18155000004,20.064344000000002
4_576000_624750000_665600000,521519.8053588867,17.861,1267603.27785,13.497777
4_576000_522750000_204000000,1246376.0563964844,14.598,1610317.293,13.46217
4_576000_522750000_2133000000,434359.8736114502,18.463,691919.03391,15.28759
4_576000_522750000_3199000000,423675.3689117432,20.066,584323.44165,19.246877
4_576000_522750000_665600000,559479.7360534668,17.2595,1258863.5318999998,13.28698
4_576000_420750000_204000000,1272755.4596557615,14.75,1618299.8247,13.557927
4_576000_420750000_2133000000,448853.5326538086,18.664,729255.37464,15.35447
4_576000_420750000_3199000000,440030.4591217041,19.7655,651231.03708,18.538994
4_576000_420750000_665600000,546860.5064086914,17.059,1256845.6407,13.179338
4_576000_318750000_204000000,1298591.372009277,14.148,1634549.592,13.674215
4_576000_318750000_2133000000,489962.3298034668,18.174,785470.2102000001,15.612207
4_576000_318750000_3199000000,467212.4586791992,19.482,716565.89238,18.230732
4_576000_318750000_665600000,587149.4826049805,16.456,1255346.9409,13.3925205
4_576000_216750000_204000000,1374391.724182129,13.847,1651472.9517,14.148933999999999
4_576000_216750000_2133000000,647541.1737060547,16.869,846711.3466500001,15.924205
4_576000_216750000_3199000000,632368.2664794922,18.174,778863.21825,18.26842
4_576000_216750000_665600000,710056.8701171875,15.8045,1260719.0856,14.065200999999998
4_576000_114750000_204000000,1642065.5811767578,13.544,1678147.6724999999,14.895771
4_576000_114750000_2133000000,1149288.858642578,15.353,924742.6539,16.267161
4_576000_114750000_3199000000,1140340.7194213867,16.156,860668.73529,18.52003
4_576000_114750000_665600000,1156567.3491210938,14.45,1294545.603,14.801309999999999
4_729600_1300500000_204000000,1198350.1327514648,18.759,1249978.49028,19.825568
4_729600_1300500000_2133000000,358001.35455322266,24.7255,389871.84678,28.11294
4_729600_1300500000_3199000000,344067.996963501,25.6815,325124.59550999996,33.348043
4_729600_1300500000_665600000,439476.0084228516,23.374,949211.11428,21.610611000000002
4_729600_1236750000_204000000,1205928.5974121094,18.359,1265230.0479,18.725816
4_729600_1236750000_2133000000,348099.1910247803,24.1735,387553.39311,26.735484
4_729600_1236750000_3199000000,336208.21157836914,25.3775,323145.95391,31.99167
4_729600_1236750000_665600000,442701.8667907715,23.185,960871.72311,20.234533
4_729600_1134750000_204000000,1212809.484802246,17.557,1305454.89945,17.125732
4_729600_1134750000_2133000000,348731.44581604004,23.166,400450.50863999996,24.566907999999998
4_729600_1134750000_3199000000,341602.92094421387,24.476,321002.98347,29.867006
4_729600_1134750000_665600000,457004.7364196777,21.6805,987401.10495,18.388275
4_729600_1032750000_204000000,1214469.3661499023,16.755,1374858.7983,15.609926
4_729600_1032750000_2133000000,360343.8923339844,22.219,422079.56349000003,22.46087
4_729600_1032750000_3199000000,352932.0474243164,23.772,321585.89775,27.846887
4_729600_1032750000_665600000,453989.28842163086,20.78,1028755.3925999999,16.793768
4_729600_930750000_204000000,1215546.1015625,16.351,1441720.2033,14.432659
4_729600_930750000_2133000000,351606.8333129883,21.163,442888.66245,20.48859
4_729600_930750000_3199000000,342885.9541168213,22.872,326165.0418,25.922248
4_729600_930750000_665600000,455474.6500854492,20.273,1075169.0547,15.334565000000001
4_729600_828750000_204000000,1220180.8253173828,15.95,1473034.0248,13.834715000000001
4_729600_828750000_2133000000,347016.5997467041,21.217,460318.63058999996,18.819756
4_729600_828750000_3199000000,355101.43954467773,22.07,334178.1651,24.039088
4_729600_828750000_665600000,471755.0419616699,19.375,1123476.87075,14.223253000000001
4_729600_726750000_204000000,1228729.8967285156,15.151,1481590.8705,13.549191
4_729600_726750000_2133000000,360250.3386077881,20.462,481228.47981,17.540732
4_729600_726750000_3199000000,349516.62380981445,21.368,355565.80605,22.182795
4_729600_726750000_665600000,471557.4330749512,18.472,1126562.00475,13.780484
4_729600_624750000_204000000,1234001.8911743164,14.75,1483751.763,13.376628
4_729600_624750000_2133000000,368842.4169921875,19.564,504394.32966,16.330353
4_729600_624750000_3199000000,349966.17977905273,21.569,393042.36309,20.459686
4_729600_624750000_665600000,482848.606048584,18.061,1118963.18118,13.48242
4_729600_522750000_204000000,1250888.9997558594,14.747,1493586.3852,13.377758
4_729600_522750000_2133000000,362740.3192443848,19.864,536464.00899,15.455639999999999
4_729600_522750000_3199000000,351103.2602844238,21.173,451883.71839,19.441951
4_729600_522750000_665600000,496083.5680847168,17.66,1112363.6783999999,13.255692999999999
4_729600_420750000_204000000,1262301.362365723,14.747,1509547.6968,13.465271000000001
4_729600_420750000_2133000000,391060.23278808594,19.378,579368.5403999999,15.214152
4_729600_420750000_3199000000,385130.244720459,20.768,516087.75231,18.680592
4_729600_420750000_665600000,524457.3200683594,17.059,1107955.7463,13.158704
4_729600_318750000_204000000,1295859.6520385742,14.198,1526681.1572999998,13.598637
4_729600_318750000_2133000000,451100.2679138184,18.675,638218.8855900001,15.4554375
4_729600_318750000_3199000000,447958.5121154785,19.68,584028.2760000001,18.227713
4_729600_318750000_665600000,564028.8360595703,16.557,1111220.9667,13.312252
4_729600_216750000_204000000,1366599.1068725586,14.148,1549229.0424,13.861469
4_729600_216750000_2133000000,624519.115234375,17.07,702818.4602399999,15.750928
4_729600_216750000_3199000000,626387.4950866699,18.174,649431.02445,18.180842000000002
4_729600_216750000_665600000,686782.5562744141,15.855,1125009.2646,13.80598
4_729600_114750000_204000000,1630774.1723632812,13.546,1622308.623,14.610772
4_729600_114750000_2133000000,1131102.0409545898,15.353,809058.0654000001,16.11392
4_729600_114750000_3199000000,1135068.5382080078,16.161,753621.54075,18.408621
4_729600_114750000_665600000,1148395.400390625,14.45,1206310.0491,14.543880999999999
4_883200_1300500000_204000000,1197595.5491333008,19.16,1135140.20685,20.014125
4_883200_1300500000_2133000000,304163.41374206543,26.781,309823.21109999996,28.517088
4_883200_1300500000_3199000000,291759.96701049805,27.885,292777.68702,33.826316
4_883200_1300500000_665600000,409237.1394042969,24.588,786678.867,21.860484
4_883200_1236750000_204000000,1198584.5341186523,18.756,1150262.919,18.85727
4_883200_1236750000_2133000000,306129.61671447754,25.979,297672.12657,27.133936000000002
4_883200_1236750000_3199000000,283472.66065979004,27.183,290454.78891,32.47768
4_883200_1236750000_665600000,420613.1227722168,23.185,794768.6136,20.471646
4_883200_1134750000_204000000,1210637.5112304688,17.554,1196783.9403000001,17.245217
4_883200_1134750000_2133000000,310357.015625,25.0265,282385.95138,24.989459
4_883200_1134750000_3199000000,298093.70182800293,25.5285,289795.68423,30.379103999999998
4_883200_1134750000_665600000,425054.2212524414,21.982,816719.32758,18.544182
4_883200_1032750000_204000000,1210889.7520141602,16.755,1263263.44092,15.71633
4_883200_1032750000_2133000000,304132.2641296387,23.974,274692.58245000005,22.932988
4_883200_1032750000_3199000000,281149.636138916,25.775,290390.84958,28.40388
4_883200_1032750000_665600000,430931.67498779297,21.18,856123.0977,16.955295
4_883200_930750000_204000000,1212806.1572265625,16.351,1330307.37099,14.431575
4_883200_930750000_2133000000,312472.30877685547,22.771,281792.12802,21.03088
4_883200_930750000_3199000000,287392.1019592285,24.576,290949.05970000004,26.486635
4_883200_930750000_665600000,432572.8088989258,20.374,916928.5203,15.500289
4_883200_828750000_204000000,1216981.4360961914,15.95,1354324.0425,13.773271000000001
4_883200_828750000_2133000000,314285.4790649414,22.37,304357.01166,19.255752
4_883200_828750000_3199000000,287238.3344116211,24.176,300149.36796,24.609385
4_883200_828750000_665600000,440535.6391296387,19.476,969275.7984,14.355324000000001
4_883200_726750000_204000000,1227421.9434204102,15.151,1360598.6394,13.5137295
4_883200_726750000_2133000000,312505.2849426269,21.623,329080.13268,17.949651999999997
4_883200_726750000_3199000000,285379.7415008545,23.674,325391.0166,22.763344
4_883200_726750000_665600000,456248.16818237305,18.573,976120.0917,13.774841
4_883200_624750000_204000000,1228280.9256591797,15.151,1368363.76872,13.322859000000001
4_883200_624750000_2133000000,311907.30543518066,21.218,352844.30805,16.72856
4_883200_624750000_3199000000,295840.29985046387,23.0715,348189.94041000004,21.004741999999997
4_883200_624750000_665600000,473580.1300048828,18.172,973963.5282000001,13.488545
4_883200_522750000_204000000,1238588.2272338867,14.75,1386021.9906,13.299908
4_883200_522750000_2133000000,330314.20233154297,20.9235,384829.39872000006,15.707609
4_883200_522750000_3199000000,303898.1564025879,22.472,394671.20706000004,19.662932
4_883200_522750000_665600000,481740.20724487305,17.673,964209.7139999999,13.304618
4_883200_420750000_204000000,1255398.5079345703,14.248,1411073.27868,13.393914
4_883200_420750000_2133000000,357019.8623046875,19.98,434575.07768999995,15.198312
4_883200_420750000_3199000000,346670.9164581299,21.37,450189.01589999994,18.89041
4_883200_420750000_665600000,513177.6240234375,17.059,970409.6645099999,13.197721
4_883200_318750000_204000000,1286851.3326416016,14.148,1432505.13315,13.593183999999999
4_883200_318750000_2133000000,440811.091217041,18.776,497679.41573999997,15.300428
4_883200_318750000_3199000000,432918.8328857422,19.781,508168.82805,18.283322000000002
4_883200_318750000_665600000,555755.7646179199,16.658,986085.37755,13.333609000000001
4_883200_216750000_204000000,1369892.9282226562,14.148,1485717.2733,13.853389
4_883200_216750000_2133000000,620008.3157958984,17.07,584129.5746,15.595488
4_883200_216750000_3199000000,614708.8208007812,18.274,581772.65055,18.149535
4_883200_216750000_665600000,671373.9679870605,15.855,1031139.8058,13.598527
4_883200_114750000_204000000,1632005.668701172,13.548,1584260.1761999999,14.43493
4_883200_114750000_2133000000,1131074.713317871,15.454,718017.0309,15.963932000000002
4_883200_114750000_3199000000,1127425.8710327148,16.156,689860.88301,18.338898
4_883200_114750000_665600000,1144774.6978759766,14.452,1159975.3191,14.342649999999999
4_1036800_1300500000_204000000,1187697.067321777,19.157,1035263.53905,20.226572
4_1036800_1300500000_2133000000,266061.0118255615,27.885,269580.49520999996,28.927754
4_1036800_1300500000_3199000000,251864.54920959476,29.188,260091.58695,34.319669999999995
4_1036800_1300500000_665600000,407826.1749267578,24.388,641559.3873,22.122958999999998
4_1036800_1236750000_204000000,1195964.3214111328,18.756,1052875.1376,19.002226999999998
4_1036800_1236750000_2133000000,267871.6621398926,27.484,255956.06439,27.563783
4_1036800_1236750000_3199000000,250871.32858276367,28.888,258372.85851,32.972550000000005
4_1036800_1236750000_665600000,411890.59295654297,23.383,641843.61501,20.734916000000002
4_1036800_1134750000_204000000,1204414.4152832031,17.356,1108861.2288,17.368033
4_1036800_1134750000_2133000000,271236.40002441406,25.88,236862.2451,25.453537
4_1036800_1134750000_3199000000,250359.18942260745,26.782,257684.93712,30.923025000000003
4_1036800_1134750000_665600000,419911.22619628906,21.982,652534.9174500001,18.717486
4_1036800_1032750000_204000000,1207262.717834473,16.755,1184304.5877,15.844221
4_1036800_1032750000_2133000000,259913.68942260745,25.278,224089.34301,23.464541
4_1036800_1032750000_3199000000,251333.17448425293,26.582,262217.55885,28.980044999999997
4_1036800_1032750000_665600000,424374.5786743164,21.18,689734.2309000001,17.139967000000002
4_1036800_930750000_204000000,1203434.5960083008,16.354,1235428.53369,14.543865
4_1036800_930750000_2133000000,271913.14724731445,24.481,216707.92182000002,21.575234000000002
4_1036800_930750000_3199000000,247800.0799407959,26.181,268024.65261,27.06895
4_1036800_930750000_665600000,424291.96029663086,20.378,760134.7377,15.721278
4_1036800_828750000_204000000,1212046.7921142578,15.953,1243149.8391,13.829244000000001
4_1036800_828750000_2133000000,273329.28465271,23.674,213294.36102,19.75197
4_1036800_828750000_3199000000,257871.65670776367,25.479,286985.67261,25.19172
4_1036800_828750000_665600000,431196.1489257813,19.6765,820008.9924,14.578532
4_1036800_726750000_204000000,1212489.344482422,15.151,1257855.1635,13.498147999999999
4_1036800_726750000_2133000000,278001.3627624512,22.872,214779.81407999998,18.388535
4_1036800_726750000_3199000000,249546.906539917,24.978,310040.41146,23.360836
4_1036800_726750000_665600000,442039.97497558594,19.075,827831.0625,13.876674999999999
4_1036800_624750000_204000000,1214342.6858520508,15.151,1274545.42098,13.286436
4_1036800_624750000_2133000000,288561.1011199951,21.97,220724.95965,17.156886999999998
4_1036800_624750000_3199000000,267696.9438781738,23.976,347783.54832,21.589926
4_1036800_624750000_665600000,455121.0826416016,18.172,829062.5908499999,13.571977
4_1036800_522750000_204000000,1230329.835571289,14.75,1290518.9115,13.262689
4_1036800_522750000_2133000000,306865.7163391113,21.4795,255260.00448,16.049144000000002
4_1036800_522750000_3199000000,297296.76570129395,22.8725,395013.71754,20.085748
4_1036800_522750000_665600000,476908.06661987305,17.67,839694.2540999999,13.419072
4_1036800_420750000_204000000,1244689.721923828,14.752,1314691.6146,13.40458
4_1036800_420750000_2133000000,347100.9972381592,19.983,315332.5851,15.39733
4_1036800_420750000_3199000000,337752.10008239746,21.583,451564.00731,19.122937999999998
4_1036800_420750000_665600000,501598.55645751953,17.5665,859801.4489999999,13.303237
4_1036800_318750000_204000000,1279670.967834473,14.148,1363564.4373,13.645852000000001
4_1036800_318750000_2133000000,435467.4753417969,18.776,392335.68269999995,15.190644
4_1036800_318750000_3199000000,428936.0556640625,19.781,519742.7703,18.412623
4_1036800_318750000_665600000,552603.9006652832,16.958,897431.1372,13.395771
4_1036800_216750000_204000000,1361894.9919433594,14.148,1443508.5132,13.973584
4_1036800_216750000_2133000000,616165.5130310059,16.9705,512377.87146,15.468963
4_1036800_216750000_3199000000,610970.1105957031,18.274,614982.70392,18.176955000000003
4_1036800_216750000_665600000,672707.3611450195,15.855,987951.1044,13.661254000000001
4_1036800_114750000_204000000,1627737.4099121094,13.596,1552695.8498999998,14.422690000000001
4_1036800_114750000_2133000000,1127147.7305908203,15.353,660091.1580899999,15.832394
4_1036800_114750000_3199000000,1120847.7510986328,16.1625,716833.2802800001,18.291416
4_1036800_114750000_665600000,1141910.501525879,14.45,1134671.3905800001,14.230629
4_1190400_1300500000_204000000,1184991.850769043,18.761,974005.8081,20.460313999999997
4_1190400_1300500000_2133000000,239997.37313842773,29.689,234883.24275,29.380963
4_1190400_1300500000_3199000000,227872.05238342285,30.8385,224239.48716000002,34.827266
4_1190400_1300500000_665600000,403151.1477050781,24.5365,541761.72375,22.396342
4_1190400_1236750000_204000000,1188300.4356079102,18.352,997955.1348000001,19.172861
4_1190400_1236750000_2133000000,245511.0807647705,28.687,219718.2507,28.033596000000003
4_1190400_1236750000_3199000000,233541.6798248291,29.888,219156.33207000003,33.50199
4_1190400_1236750000_665600000,409033.6130981445,23.684,527431.16088,21.023970000000002
4_1190400_1134750000_204000000,1196111.2850341797,17.55,1060005.2892,17.508766
4_1190400_1134750000_2133000000,251706.42097473145,26.8795,198494.73657,25.951268
4_1190400_1134750000_3199000000,229476.66590881348,28.838,216664.50195,31.51322
4_1190400_1134750000_665600000,413282.9978942871,22.178,521657.22726,18.952291000000002
4_1190400_1032750000_204000000,1199526.4532470703,16.752,1133432.73381,16.00467
4_1190400_1032750000_2133000000,246763.64584350583,25.88,184697.16018,24.011771
4_1190400_1032750000_3199000000,232861.3927154541,27.4845,221609.0136,29.577396
4_1190400_1032750000_665600000,420887.39556884766,21.577,570696.45672,17.34718
4_1190400_930750000_204000000,1202405.569580078,16.348,1148323.44042,14.752203999999999
4_1190400_930750000_2133000000,245146.80767822263,25.679,178742.86599000002,22.119588
4_1190400_930750000_3199000000,231923.94563293457,27.2845,230691.89052000002,27.669639
4_1190400_930750000_665600000,419993.3363952637,20.775,650437.48809,16.021212
4_1190400_828750000_204000000,1207313.1834106443,15.947,1158421.00608,13.968981
4_1190400_828750000_2133000000,256591.19635009769,24.271,175373.17239000002,20.280587999999998
4_1190400_828750000_3199000000,228248.64125061035,26.031,255272.35656,25.801158
4_1190400_828750000_665600000,429086.3434448242,19.877,694025.28,14.869727000000001
4_1190400_726750000_204000000,1211918.6776123047,15.549,1169097.92181,13.550574000000001
4_1190400_726750000_2133000000,256459.2882385254,23.47,182336.58534,18.835371
4_1190400_726750000_3199000000,246952.6382598877,24.973,286647.95289,23.980514
4_1190400_726750000_665600000,441499.19818115234,19.075,704265.29862,14.124842000000001
4_1190400_624750000_204000000,1223511.6646118164,15.151,1179828.90675,13.302467
4_1190400_624750000_2133000000,273720.1528778076,22.471,197701.43289,17.596977
4_1190400_624750000_3199000000,256264.91423034668,24.176,332458.42656,22.194383000000002
4_1190400_624750000_665600000,450262.7660217285,18.175,722522.0769,13.739030000000001
4_1190400_522750000_204000000,1230994.4750976562,14.75,1197477.7347,13.323393
4_1190400_522750000_2133000000,303012.9438781738,21.483,224667.12021,16.464785
4_1190400_522750000_3199000000,286342.1177825928,23.174,392383.5903,20.587592
4_1190400_522750000_665600000,473591.9417114258,17.761,743668.8667199999,13.542154
4_1190400_420750000_204000000,1244844.462097168,14.647,1242758.6418,13.504652
4_1190400_420750000_2133000000,338734.2107238769,20.485,275270.25864,15.676762
4_1190400_420750000_3199000000,331635.2152709961,21.687,457678.6188,19.382291000000002
4_1190400_420750000_665600000,493811.48303222656,17.615,778663.7235000001,13.434993
4_1190400_318750000_204000000,1280884.0512695312,14.246,1313125.33911,13.79472
4_1190400_318750000_2133000000,432787.1320800781,18.776,353202.98013000004,15.291272999999999
4_1190400_318750000_3199000000,424846.55404663086,20.182,535058.87331,18.620318
4_1190400_318750000_665600000,545413.4652709961,17.059,850686.3066,13.538122999999999
4_1190400_216750000_204000000,1363142.4791259766,14.146,1407729.11175,14.196222
4_1190400_216750000_2133000000,608607.0123291016,17.37,481908.66672,15.388131
